Taxonomy,WS1L1,WS1L2,WS1L3,WS1L4,WS2L1,WS2L2,WS2L3,WS2L4,WS3L1,WS3L2,WS3L3,WS3L4,BS1L1,BS1L2,BS1L3,BS1L4,BS2L1,BS2L3,BS2L4,BS3L1,BS3L2,BS3L3,BS3L4,BS2L2,Tax_detail
Hymenobacter,0,0,0,0.000120726,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;
unidentified_Berkelbacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0,0,0,k__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__unidentified_Berkelbacteria;f__unidentified_Berkelbacteria;g__unidentified_Berkelbacteria;
Rivibacter,0,0,0,0,0,0,0,0,0,0,0,0,0.000120726,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rivibacter;
Solibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Solibacillus;
Clostridium_sensu_stricto_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,9.66E-05,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_10;
Inquilinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Inquilinaceae;g__Inquilinus;
unidentified_Caulobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__unidentified_Caulobacteraceae;
RD011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,9.66E-05,7.24E-05,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__RD011;
Desmonostoc_PCC-7422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Desmonostoc_PCC-7422;
Leeia,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Leeiaceae;g__Leeia;
Microcoleus_Es-Yyy1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,9.66E-05,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Microcoleus_Es-Yyy1400;
Thermoactinomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Thermoactinomyces;
Singulisphaera,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,2.41E-05,7.24E-05,0,0,0,0,0,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales;f__Isosphaeraceae;g__Singulisphaera;
AR15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,k__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__GW2011;g__AR15;
Nitrosospira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,4.83E-05,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosospira;
Candidatus_Competibacter,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Competibacterales;f__Competibacteraceae;g__Candidatus_Competibacter;
Clostridium_sensu_stricto_7,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_7;
unidentified_11-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__11-24;f__unidentified_11-24;g__unidentified_11-24;
Bacteroides,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,7.24E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;
unidentified_Oxalobacteraceae,2.41E-05,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__unidentified_Oxalobacteraceae;
unidentified_Pirellulaceae,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__unidentified_Pirellulaceae;
Chalicogloea_CCALA_975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Chalicogloea_CCALA_975;
Phormidium_IAM_M-71,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Phormidium_IAM_M-71;
Altererythrobacter,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,9.66E-05,0,0,0,0,0,4.83E-05,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter;
unidentified_Dojkabacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,9.66E-05,0,0,0,0,0,k__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__unidentified_Dojkabacteria;f__unidentified_Dojkabacteria;g__unidentified_Dojkabacteria;
Luteimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Luteimonas;
unidentified_Marinifilaceae,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,9.66E-05,2.41E-05,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__unidentified_Marinifilaceae;
unidentified_Hydrogenophilaceae,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,2.41E-05,2.41E-05,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Hydrogenophilaceae;g__unidentified_Hydrogenophilaceae;
Limibaculum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,7.24E-05,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Limibaculum;
Methanolinea,2.41E-05,4.83E-05,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,9.66E-05,9.66E-05,0,0,0,0,0,0,0,0,k__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanolinea;
Synechococcus_PCC-7902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Synechococcus_PCC-7902;
Angustibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,0,9.66E-05,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales;f__Kineosporiaceae;g__Angustibacter;
Frankia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,9.66E-05,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia;
Geitlerinema_LD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,2.41E-05,0,0,9.66E-05,2.41E-05,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Cyanobacteriaceae;g__Geitlerinema_LD9;
Klenkia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales;f__Geodermatophilaceae;g__Klenkia;
Parvibium,0,0,0,0,0,0,0,0,0,9.66E-05,7.24E-05,9.66E-05,0,0,0,0,0,2.41E-05,0,0,0,0,4.83E-05,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Parvibium;
Epulopiscium,0,4.83E-05,7.24E-05,2.41E-05,0,0,0,0,0,0,0,0,0,0,7.24E-05,9.66E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Epulopiscium;
Lechevalieria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Lechevalieria;
Flexibacter,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Flexibacter;
Hassallia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,7.24E-05,7.24E-05,0,0,0,0,9.66E-05,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Microscillaceae;g__Hassallia;
unidentified_Candidatus_Amesbacteria,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,2.41E-05,0,0,0,0,0,0,k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Amesbacteria;f__unidentified_Candidatus_Amesbacteria;g__unidentified_Candidatus_Amesbacteria;
unidentified_Gastranaerophilales,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,2.41E-05,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__unidentified_Gastranaerophilales;g__unidentified_Gastranaerophilales;
Clostridium_sensu_stricto_18,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_18;
Chroococcopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Xenococcaceae;g__Chroococcopsis;
Methylomagnum,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,9.66E-05,2.41E-05,4.83E-05,4.83E-05,0,2.41E-05,0,2.41E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomagnum;
Fluviimonas,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Fluviimonas;
Candidatus_Cryptoprodotis,0,0,0,0,0,2.41E-05,9.66E-05,9.66E-05,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Candidatus_Cryptoprodotis;
unidentified_Candidatus_Lloydbacteria,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Lloydbacteria;f__unidentified_Candidatus_Lloydbacteria;g__unidentified_Candidatus_Lloydbacteria;
Frateuria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66E-05,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Frateuria;
Chloracidobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,9.66E-05,0,0,2.41E-05,0,2.41E-05,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Chloracidobacteriales;f__Chloracidobacteriaceae;g__Chloracidobacterium;
OLB15,0,0,0,0,0,0,9.66E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;
FFCH7168,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__FFCH7168;
Escherichia-Shigella,7.24E-05,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,4.83E-05,0,2.41E-05,2.41E-05,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;
Rhodoluna,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Rhodoluna;
Megasphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;
Parabacteroides,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,2.41E-05,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;
Candidatus_Obscuribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,k__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Candidatus_Obscuribacter;
unidentified_JG30-KF-AS9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,2.41E-05,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__Ktedonobacterales;f__JG30-KF-AS9;g__unidentified_JG30-KF-AS9;
Rubellimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;
Tellurimicrobium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,7.24E-05,0,0,k__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Blastocatellales;f__Blastocatellaceae;g__Tellurimicrobium;
unidentified_Candidatus_Roizmanbacteria,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Roizmanbacteria;f__unidentified_Candidatus_Roizmanbacteria;g__unidentified_Candidatus_Roizmanbacteria;
Truepera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;
Sva0996_marine_group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;
Synechococcus_PCC-7502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Synechococcus_PCC-7502;
Methylomicrobium,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomicrobium;
Diplosphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Diplosphaera;
Candidatus_Methylospira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,7.24E-05,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Candidatus_Methylospira;
Actinopolymorpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Actinopolymorpha;
Symbiobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,k__Bacteria;p__Firmicutes;c__Symbiobacteriia;o__Symbiobacteriales;f__Symbiobacteraceae;g__Symbiobacterium;
Tyzzerella,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Tyzzerella;
Oscillatoria_SAG_1459-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Oscillatoria_SAG_1459-8;
unidentified_RBG-16-55-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,2.41E-05,0,7.24E-05,0,0,0,0,k__Bacteria;p__Actinobacteriota;c__RBG-16-55-12;o__unidentified_RBG-16-55-12;f__unidentified_RBG-16-55-12;g__unidentified_RBG-16-55-12;
Pseudogulbenkiania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Chromobacteriaceae;g__Pseudogulbenkiania;
Candidatus_Bealeia,0,4.83E-05,0,0,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae;g__Candidatus_Bealeia;
unidentified_KD4-96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,4.83E-05,0,0,0,0,0,0,k__Bacteria;p__Chloroflexi;c__KD4-96;o__unidentified_KD4-96;f__unidentified_KD4-96;g__unidentified_KD4-96;
I-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,k__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__I-8;
UBA6140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__UBA6140;
Phormidium_CYN64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__Phormidium_CYN64;
Candidatus_Cardinium,0,0,0,0,0,7.24E-05,0,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Cardinium;
Sediminispirochaeta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,7.24E-05,0,0,0,0,0,k__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;
Limnothrix,0,0,0,4.83E-05,0,0,4.83E-05,0,0,0,0,0,0,0,0,0,0,2.41E-05,4.83E-05,0,4.83E-05,7.24E-05,0,4.83E-05,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Limnotrichales;f__Limnotrichaceae;g__Limnothrix;
Nannocystis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,7.24E-05,0,0,0,0,0,k__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales;f__Nannocystaceae;g__Nannocystis;
unidentified_Candidatus_Zambryskibacteria,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Zambryskibacteria;f__unidentified_Candidatus_Zambryskibacteria;g__unidentified_Candidatus_Zambryskibacteria;
Lachnoclostridium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;
Paludicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola;
Rivicola,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Aquaspirillaceae;g__Rivicola;
Ensifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer;
Desulforhabdus,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,4.83E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__Desulforhabdus;
Tychonema_CCAP_1459-11B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Phormidiaceae;g__Tychonema_CCAP_1459-11B;
Schizothrix_LEGE_07164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,7.24E-05,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__unidentified_Synechococcales;g__Schizothrix_LEGE_07164;
Synechocystis_PCC-6803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Microcystaceae;g__Synechocystis_PCC-6803;
Neo-b11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Neo-b11;
Methylovorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,4.83E-05,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylovorus;
Fictibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,2.41E-05,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus;
Taonella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Ferrovibrionales;f__unidentified_Ferrovibrionales;g__Taonella;
Clostridium_sensu_stricto_6,2.41E-05,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,7.24E-05,0,4.83E-05,0,0,4.83E-05,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_6;
Verruc-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;
unidentified_Candidatus_Liptonbacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,k__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Liptonbacteria;f__unidentified_Candidatus_Liptonbacteria;g__unidentified_Candidatus_Liptonbacteria;
YB-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Leptolyngbyales;f__Leptolyngbyaceae;g__YB-42;
Acetivibrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Acetivibrio;
Exiguobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,7.24E-05,0,0,0,0,0,k__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;
Microcoleus_PCC-7113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83E-05,7.24E-05,0,2.41E-05,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Coleofasciculaceae;g__Microcoleus_PCC-7113;
unidentified_RD017,0,0,0,0,0,0,0,7.24E-05,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__RD017;f__unidentified_RD017;g__unidentified_RD017;
