mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
465.19,15266118,467.046692,467.046216,-0.476,-1.019,C32 H7 N2 O3   ,32,7,2,3,0,
521.28,15266118,467.046692,467.046729,0.037,0.079,C19 H15 O14    ,19,15,0,14,0,
633.02,4847948,467.062051,467.061985,-0.066,-0.141,C23 H15 O11    ,23,15,0,11,0,
52.12,33542484,467.083156,467.083114,-0.042,-0.089,C20 H19 O13    ,20,19,0,13,0,
447.03,4682069,467.085488,467.085972,0.484,1.037,C30 H15 N2 O2 S,30,15,2,2,1,
590.38,5534040,467.094647,467.094348,-0.299,-0.641,C19 H19 N2 O12 ,19,19,2,12,0,
667.20,4110682,467.098506,467.098370,-0.135,-0.290,C24 H19 O10    ,24,19,0,10,0,
495.42,6502750,467.111530,467.111125,-0.405,-0.868,C32 H19 O2 S   ,32,19,0,2,1,
91.65,51777888,467.119522,467.119500,-0.022,-0.047,C21 H23 O12    ,21,23,0,12,0,
580.65,8477029,467.130936,467.130733,-0.202,-0.433,C20 H23 N2 O11 ,20,23,2,11,0,
463.92,3615591,467.134442,467.134104,-0.338,-0.723,C17 H27 N2 O11 S,17,27,2,11,1,
683.96,3615591,467.134442,467.134756,0.314,0.672,C25 H23 O9     ,25,23,0,9,0,
457.10,3367274,467.143202,467.143487,0.286,0.612,C28 H23 N2 O3 S,28,23,2,3,1,
510.15,10154348,467.147839,467.147510,-0.329,-0.703,C33 H23 O S    ,33,23,0,1,1,
107.80,64819568,467.155873,467.155885,0.013,0.027,C22 H27 O11    ,22,27,0,11,0,
146.06,47698300,467.192307,467.192271,-0.036,-0.077,C23 H31 O10    ,23,31,0,10,0,
609.09,3223938,467.207403,467.207527,0.124,0.265,C27 H31 O7     ,27,31,0,7,0,
117.28,19288458,467.228733,467.228656,-0.077,-0.164,C24 H35 O9     ,24,35,0,9,0,
282.27,5323159,467.265065,467.265042,-0.023,-0.050,C25 H39 O8     ,25,39,0,8,0,
531.75,2941611,468.021209,468.020848,-0.360,-0.770,C21 H10 N O12  ,21,10,1,12,0,
516.52,3949240,468.057168,468.057234,0.066,0.140,C22 H14 N O11  ,22,14,1,11,0,
534.77,5479104,468.078452,468.078363,-0.088,-0.189,C19 H18 N O13  ,19,18,1,13,0,
534.69,4340422,468.093664,468.093619,-0.045,-0.096,C23 H18 N O10  ,23,18,1,10,0,
327.81,9278157,468.114759,468.114749,-0.010,-0.021,C20 H22 N O12  ,20,22,1,12,0,
707.70,3867345,468.125875,468.125982,0.107,0.228,C19 H22 N3 O11 ,19,22,3,11,0,
624.11,3863255,468.141238,468.141238,0.000,0.001,C23 H22 N3 O8  ,23,22,3,8,0,
430.32,9671386,468.151069,468.151134,0.065,0.138,C21 H26 N O11  ,21,26,1,11,0,
346.24,9114344,468.187613,468.187520,-0.093,-0.199,C22 H30 N O10  ,22,30,1,10,0,
545.68,4457205,468.224008,468.223905,-0.103,-0.219,C23 H34 N O9   ,23,34,1,9,0,
279.01,6024206,469.004812,469.004351,-0.462,-0.984,C34 H N2 O2    ,34,1,2,2,0,
295.80,6024206,469.004812,469.004864,0.051,0.110,C21 H9 O13     ,21,9,0,13,0,
334.61,5262358,469.026061,469.025993,-0.067,-0.143,C18 H13 O15    ,18,13,0,15,0,
589.10,6695963,469.041337,469.041249,-0.088,-0.187,C22 H13 O12    ,22,13,0,12,0,
531.38,2897948,469.044382,469.044108,-0.275,-0.585,C32 H9 N2 O S  ,32,9,2,1,1,
546.15,2897948,469.044382,469.044621,0.238,0.508,C19 H17 O12 S  ,19,17,0,12,1,
500.89,23229474,469.062430,469.062379,-0.051,-0.109,C19 H17 O14    ,19,17,0,14,0,
663.51,3510309,469.068606,469.068252,-0.354,-0.755,C12 H21 O19    ,12,21,0,19,0,
610.55,7869480,469.077667,469.077635,-0.032,-0.067,C23 H17 O11    ,23,17,0,11,0,
501.90,3806249,469.080575,469.081006,0.432,0.920,C20 H21 O11 S  ,20,21,0,11,1,
458.24,4797483,469.086324,469.086366,0.043,0.091,C26 H17 N2 O5 S,26,17,2,5,1,
608.73,3196204,469.088442,469.088868,0.426,0.909,C22 H17 N2 O10 ,22,17,2,10,0,
530.43,3393580,469.090670,469.090389,-0.281,-0.599,C31 H17 O3 S   ,31,17,0,3,1,
102.55,37442608,469.098720,469.098764,0.044,0.094,C20 H21 O13    ,20,21,0,13,0,
142.40,37442608,469.098720,469.098251,-0.469,-1.000,C33 H13 N2 O2  ,33,13,2,2,0,
589.32,4394036,469.110106,469.109998,-0.108,-0.231,C19 H21 N2 O12 ,19,21,2,12,0,
459.52,7296053,469.114121,469.114020,-0.100,-0.214,C24 H21 O10    ,24,21,0,10,0,
466.45,5090358,469.117382,469.117392,0.009,0.020,C21 H25 O10 S  ,21,25,0,10,1,
531.08,3682360,469.122613,469.122752,0.139,0.296,C27 H21 N2 O4 S,27,21,2,4,1,
566.28,10425401,469.127180,469.126775,-0.406,-0.864,C32 H21 O2 S   ,32,21,0,2,1,
145.69,52286524,469.135171,469.135150,-0.021,-0.045,C21 H25 O12    ,21,25,0,12,0,
695.16,3855424,469.144692,469.144533,-0.159,-0.340,C32 H21 O4     ,32,21,0,4,0,
610.03,4371521,469.146739,469.146383,-0.356,-0.759,C20 H25 N2 O11 ,20,25,2,11,0,
624.82,8594498,469.150437,469.150406,-0.031,-0.067,C25 H25 O9     ,25,25,0,9,0,
457.40,6081603,469.153494,469.153777,0.283,0.604,C22 H29 O9 S   ,22,29,0,9,1,
333.24,14926918,469.163557,469.163160,-0.397,-0.847,C33 H25 O S    ,33,25,0,1,1,
165.41,47944776,469.171568,469.171535,-0.032,-0.069,C22 H29 O11    ,22,29,0,11,0,
648.24,4496461,469.180957,469.180918,-0.039,-0.083,C33 H25 O3     ,33,25,0,3,0,
594.11,9233487,469.186794,469.186791,-0.002,-0.005,C26 H29 O8     ,26,29,0,8,0,
222.37,22500438,469.207902,469.207921,0.019,0.040,C23 H33 O10    ,23,33,0,10,0,
620.09,3695706,469.217693,469.217304,-0.390,-0.831,C34 H29 O2     ,34,29,0,2,0,
669.33,6059100,469.223073,469.223177,0.104,0.221,C27 H33 O7     ,27,33,0,7,0,
460.49,7722083,469.244366,469.244306,-0.060,-0.127,C24 H37 O9     ,24,37,0,9,0,
621.76,4148329,469.259553,469.259562,0.009,0.019,C28 H37 O6     ,28,37,0,6,0,
573.10,3218032,469.280343,469.280692,0.349,0.744,C25 H41 O8     ,25,41,0,8,0,
90.70,13567089,469.284083,469.284063,-0.020,-0.042,C22 H45 O8 S   ,22,45,0,8,1,
528.91,4076936,470.072892,470.072884,-0.008,-0.017,C22 H16 N O11  ,22,16,1,11,0,
569.77,6339984,470.094003,470.094013,0.010,0.022,C19 H20 N O13  ,19,20,1,13,0,
582.62,6339984,470.094003,470.093500,-0.503,-1.069,C32 H12 N3 O2  ,32,12,3,2,0,
538.66,3745173,470.109324,470.109269,-0.054,-0.116,C23 H20 N O10  ,23,20,1,10,0,
538.13,4832665,470.120462,470.120503,0.041,0.087,C22 H20 N3 O9  ,22,20,3,9,0,
450.20,8816028,470.130378,470.129886,-0.493,-1.048,C33 H16 N3 O   ,33,16,3,1,0,
451.18,8816028,470.130378,470.130399,0.020,0.043,C20 H24 N O12  ,20,24,1,12,0,
567.44,5508518,470.156796,470.156888,0.092,0.196,C23 H24 N3 O8  ,23,24,3,8,0,
432.35,7523766,470.203276,470.203170,-0.106,-0.225,C22 H32 N O10  ,22,32,1,10,0,
382.23,4167366,470.984033,470.984128,0.095,0.202,C20 H7 O14     ,20,7,0,14,0,
465.85,3429072,471.012000,471.012139,0.139,0.294,C32 H7 O3 S    ,32,7,0,3,1,
503.91,9467602,471.020523,471.020514,-0.009,-0.019,C21 H11 O13    ,21,11,0,13,0,
640.71,2957016,471.035896,471.035770,-0.125,-0.266,C25 H11 O10    ,25,11,0,10,0,
550.13,6727386,471.041656,471.041643,-0.012,-0.026,C18 H15 O15    ,18,15,0,15,0,
485.82,4383452,471.048602,471.048524,-0.078,-0.165,C33 H11 O2 S   ,33,11,0,2,1,
357.09,12625631,471.056884,471.056386,-0.498,-1.057,C35 H7 N2 O    ,35,7,2,1,0,
444.70,12625631,471.056884,471.056899,0.015,0.033,C22 H15 O12    ,22,15,0,12,0,
535.91,3554016,471.059991,471.059758,-0.234,-0.496,C32 H11 N2 O S ,32,11,2,1,1,
572.38,3554016,471.059991,471.060271,0.279,0.593,C19 H19 O12 S  ,19,19,0,12,1,
452.63,4392674,471.065968,471.065631,-0.337,-0.716,C25 H15 N2 O6 S,25,15,2,6,1,
505.75,4392674,471.065968,471.066144,0.176,0.373,C12 H23 O17 S  ,12,23,0,17,1,
647.44,4392674,471.065968,471.066282,0.314,0.667,C33 H11 O4     ,33,11,0,4,0,
107.31,27891430,471.077958,471.077516,-0.442,-0.939,C32 H11 N2 O3  ,32,11,2,3,0,
143.37,27891430,471.077958,471.078029,0.071,0.150,C19 H19 O14    ,19,19,0,14,0,
512.24,3509993,471.085164,471.084910,-0.254,-0.540,C34 H15 O S    ,34,15,0,1,1,
615.13,3028714,471.088769,471.089262,0.493,1.047,C18 H19 N2 O13 ,18,19,2,13,0,
558.83,10536683,471.093177,471.093285,0.108,0.230,C23 H19 O11    ,23,19,0,11,0,
602.02,5854957,471.096295,471.096656,0.361,0.767,C20 H23 O11 S  ,20,23,0,11,1,
443.18,6309615,471.102096,471.102016,-0.080,-0.169,C26 H19 N2 O5 S,26,19,2,5,1,
512.92,6309615,471.102096,471.102530,0.434,0.920,C13 H27 O16 S  ,13,27,0,16,1,
495.41,6407920,471.106311,471.106039,-0.272,-0.577,C31 H19 O3 S   ,31,19,0,3,1,
165.88,33429234,471.114429,471.114414,-0.015,-0.031,C20 H23 O13    ,20,23,0,13,0,
703.57,3044086,471.123845,471.123797,-0.047,-0.100,C31 H19 O5     ,31,19,0,5,0,
597.12,3141367,471.126093,471.125648,-0.445,-0.944,C19 H23 N2 O12 ,19,23,2,12,0,
534.33,10561272,471.129698,471.129671,-0.028,-0.059,C24 H23 O10    ,24,23,0,10,0,
440.41,7180025,471.133202,471.133042,-0.160,-0.340,C21 H27 O10 S  ,21,27,0,10,1,
465.61,2914043,471.138100,471.138402,0.302,0.641,C27 H23 N2 O4 S,27,23,2,4,1,
419.60,16479996,471.142803,471.142425,-0.378,-0.802,C32 H23 O2 S   ,32,23,0,2,1,
246.99,34150144,471.150798,471.150800,0.002,0.005,C21 H27 O12    ,21,27,0,12,0,
255.55,34150144,471.150798,471.150287,-0.511,-1.084,C34 H19 N2 O   ,34,19,2,1,0,
733.07,6690563,471.160407,471.160183,-0.224,-0.476,C32 H23 O4     ,32,23,0,4,0,
512.89,14137093,471.166058,471.166056,-0.002,-0.004,C25 H27 O9     ,25,27,0,9,0,
430.04,7041798,471.169285,471.169427,0.142,0.302,C22 H31 O9 S   ,22,31,0,9,1,
237.78,16021257,471.179211,471.178810,-0.400,-0.850,C33 H27 O S    ,33,27,0,1,1,
251.13,23238412,471.187162,471.187185,0.023,0.049,C22 H31 O11    ,22,31,0,11,0,
520.86,6393615,471.196615,471.196568,-0.047,-0.100,C33 H27 O3     ,33,27,0,3,0,
339.13,13752081,471.202432,471.202442,0.010,0.021,C26 H31 O8     ,26,31,0,8,0,
223.73,10901272,471.223593,471.223571,-0.022,-0.046,C23 H35 O10    ,23,35,0,10,0,
450.82,10737438,471.238816,471.238827,0.011,0.023,C27 H35 O7     ,27,35,0,7,0,
500.36,7018272,471.244784,471.244700,-0.083,-0.177,C20 H39 O12    ,20,39,0,12,0,
-1000.00,4150053,471.260072,471.259956,-0.116,-0.245,C24 H39 O9     ,24,39,0,9,0,
604.10,4044586,471.275236,471.275213,-0.023,-0.049,C28 H39 O6     ,28,39,0,6,0,
501.91,5861440,472.088463,472.088534,0.071,0.150,C22 H18 N O11  ,22,18,1,11,0,
488.78,8405063,472.109494,472.109012,-0.482,-1.021,C11 H26 N3 O15 S,11,26,3,15,1,
504.31,8405063,472.109494,472.109663,0.169,0.359,C19 H22 N O13  ,19,22,1,13,0,
519.63,8405063,472.109494,472.109150,-0.344,-0.728,C32 H14 N3 O2  ,32,14,3,2,0,
482.81,6525005,472.124856,472.124919,0.063,0.134,C23 H22 N O10  ,23,22,1,10,0,
548.15,6135888,472.136301,472.136153,-0.148,-0.313,C22 H22 N3 O9  ,22,22,3,9,0,
542.16,5443677,472.172547,472.172538,-0.009,-0.019,C23 H26 N3 O8  ,23,26,3,8,0,
583.34,4735084,472.218969,472.218820,-0.149,-0.315,C22 H34 N O10  ,22,34,1,10,0,
-1000.00,4278625,472.947255,472.947485,0.230,0.486,C7 H9 N2 O20 S ,7,9,2,20,1,
400.40,3144048,472.991203,472.991403,0.200,0.424,C31 H5 O4 S    ,31,5,0,4,1,
423.64,8198515,472.999713,472.999265,-0.448,-0.947,C33 H N2 O3    ,33,1,2,3,0,
471.32,8198515,472.999713,472.999779,0.065,0.138,C20 H9 O14     ,20,9,0,14,0,
615.36,3182968,473.014979,473.015035,0.056,0.119,C24 H9 O11     ,24,9,0,11,0,
140.94,10623359,473.036146,473.036164,0.018,0.039,C21 H13 O13    ,21,13,0,13,0,
297.89,10623359,473.036146,473.035651,-0.495,-1.046,C34 H5 N2 O2   ,34,5,2,2,0,
439.93,3512706,473.045320,473.044896,-0.425,-0.897,C24 H13 N2 O7 S,24,13,2,7,1,
492.06,3512706,473.045320,473.045409,0.089,0.187,C11 H21 O18 S  ,11,21,0,18,1,
640.48,3512706,473.045320,473.045547,0.227,0.480,C32 H9 O5      ,32,9,0,5,0,
422.93,9828742,473.057178,473.056780,-0.397,-0.840,C31 H9 N2 O4   ,31,9,2,4,0,
502.85,9828742,473.057178,473.057293,0.116,0.245,C18 H17 O15    ,18,17,0,15,0,
576.64,6242696,473.064028,473.064174,0.146,0.309,C33 H13 O2 S   ,33,13,0,2,1,
312.61,15464843,473.072503,473.072036,-0.467,-0.986,C35 H9 N2 O    ,35,9,2,1,0,
318.22,15464843,473.072503,473.072550,0.046,0.098,C22 H17 O12    ,22,17,0,12,0,
530.01,4271500,473.076046,473.075921,-0.125,-0.265,C19 H21 O12 S  ,19,21,0,12,1,
415.95,8034702,473.081498,473.081281,-0.217,-0.458,C25 H17 N2 O6 S,25,17,2,6,1,
474.46,8034702,473.081498,473.081794,0.296,0.626,C12 H25 O17 S  ,12,25,0,17,1,
592.55,8034702,473.081498,473.081932,0.435,0.919,C33 H13 O4     ,33,13,0,4,0,
586.44,3556495,473.083800,473.083783,-0.017,-0.035,C21 H17 N2 O11 ,21,17,2,11,0,
262.85,17054098,473.093729,473.093679,-0.050,-0.106,C19 H21 O14    ,19,21,0,14,0,
609.60,7037333,473.100515,473.100560,0.045,0.095,C34 H17 O S    ,34,17,0,1,1,
318.13,16316823,473.108987,473.108935,-0.052,-0.111,C23 H21 O11    ,23,21,0,11,0,
595.25,7631256,473.112149,473.112306,0.157,0.332,C20 H25 O11 S  ,20,25,0,11,1,
450.66,4525466,473.117951,473.117667,-0.284,-0.601,C26 H21 N2 O5 S,26,21,2,5,1,
484.73,4525466,473.117951,473.118180,0.229,0.484,C13 H29 O16 S  ,13,29,0,16,1,
636.15,4525466,473.117951,473.118318,0.367,0.776,C34 H17 O3     ,34,17,0,3,0,
449.43,11254172,473.122112,473.121689,-0.423,-0.893,C31 H21 O3 S   ,31,21,0,3,1,
387.24,17406366,473.130097,473.130064,-0.032,-0.068,C20 H25 O13    ,20,25,0,13,0,
681.01,4751778,473.139650,473.139447,-0.202,-0.428,C31 H21 O5     ,31,21,0,5,0,
189.27,21961124,473.145327,473.145321,-0.006,-0.013,C24 H25 O10    ,24,25,0,10,0,
614.04,7784869,473.148579,473.148692,0.113,0.238,C21 H29 O10 S  ,21,29,0,10,1,
564.36,3338663,473.156185,473.156554,0.369,0.781,C23 H25 N2 O9  ,23,25,2,9,0,
416.04,17521064,473.158410,473.158075,-0.336,-0.709,C32 H25 O2 S   ,32,25,0,2,1,
382.54,16439722,473.166480,473.166450,-0.030,-0.063,C21 H29 O12    ,21,29,0,12,0,
621.88,4880814,473.176181,473.175833,-0.348,-0.735,C32 H25 O4     ,32,25,0,4,0,
465.43,24312240,473.181698,473.181706,0.008,0.016,C25 H29 O9     ,25,29,0,9,0,
465.67,11159988,473.194770,473.194460,-0.310,-0.655,C33 H29 O S    ,33,29,0,1,1,
288.12,9664950,473.202859,473.202835,-0.023,-0.049,C22 H33 O11    ,22,33,0,11,0,
595.68,3924410,473.212454,473.212218,-0.236,-0.499,C33 H29 O3     ,33,29,0,3,0,
448.45,20765116,473.218149,473.218092,-0.058,-0.122,C26 H33 O8     ,26,33,0,8,0,
465.94,3087806,473.226382,473.226823,0.441,0.932,C29 H33 N2 O2 S,29,33,2,2,1,
517.39,3390915,473.239434,473.239221,-0.213,-0.450,C23 H37 O10    ,23,37,0,10,0,
382.83,13498824,473.254545,473.254477,-0.068,-0.143,C27 H37 O7     ,27,37,0,7,0,
416.74,5018068,473.290922,473.290863,-0.059,-0.124,C28 H41 O6     ,28,41,0,6,0,
535.48,6517472,474.104221,474.104184,-0.037,-0.078,C22 H20 N O11  ,22,20,1,11,0,
659.57,6273772,474.140651,474.140570,-0.081,-0.171,C23 H24 N O10  ,23,24,1,10,0,
677.61,6738672,474.151842,474.151803,-0.039,-0.081,C22 H24 N3 O9  ,22,24,3,9,0,
691.07,4336376,474.176931,474.176955,0.024,0.051,C24 H28 N O9   ,24,28,1,9,0,
499.79,3427068,474.188293,474.188188,-0.105,-0.221,C23 H28 N3 O8  ,23,28,3,8,0,
252.54,13175579,474.286021,474.286112,0.090,0.190,C27 H40 N O6   ,27,40,1,6,0,
507.06,3736577,474.994423,474.994299,-0.124,-0.262,C23 H7 O12     ,23,7,0,12,0,
458.09,7699464,475.015401,475.014916,-0.486,-1.022,C33 H3 N2 O3   ,33,3,2,3,0,
554.14,7699464,475.015401,475.015429,0.027,0.058,C20 H11 O14    ,20,11,0,14,0,
401.98,3195915,475.024257,475.024160,-0.097,-0.204,C23 H11 N2 O8 S,23,11,2,8,1,
455.60,3195915,475.024257,475.024673,0.416,0.876,C10 H19 O19 S  ,10,19,0,19,1,
573.88,5592077,475.030771,475.030685,-0.086,-0.182,C24 H11 O11    ,24,11,0,11,0,
508.94,3035153,475.043563,475.043439,-0.124,-0.262,C32 H11 O3 S   ,32,11,0,3,1,
173.10,15563796,475.051707,475.051814,0.107,0.225,C21 H15 O13    ,21,15,0,13,0,
258.00,15563796,475.051707,475.051301,-0.406,-0.855,C34 H7 N2 O2   ,34,7,2,2,0,
523.53,3007509,475.055455,475.055185,-0.270,-0.568,C18 H19 O13 S  ,18,19,0,13,1,
434.53,5946391,475.060618,475.060546,-0.072,-0.153,C24 H15 N2 O7 S,24,15,2,7,1,
489.55,5946391,475.060618,475.061059,0.441,0.927,C11 H23 O18 S  ,11,23,0,18,1,
432.81,7226395,475.072839,475.072430,-0.408,-0.860,C31 H11 N2 O4  ,31,11,2,4,0,
526.67,7226395,475.072839,475.072943,0.105,0.220,C18 H19 O15    ,18,19,0,15,0,
459.50,7506973,475.079626,475.079824,0.198,0.418,C33 H15 O2 S   ,33,15,0,2,1,
209.14,19880992,475.088187,475.088200,0.013,0.027,C22 H19 O12    ,22,19,0,12,0,
295.12,19880992,475.088187,475.087687,-0.500,-1.053,C35 H11 N2 O   ,35,11,2,1,0,
452.14,5141537,475.091486,475.091058,-0.428,-0.901,C32 H15 N2 O S ,32,15,2,1,1,
476.28,5141537,475.091486,475.091571,0.085,0.178,C19 H23 O12 S  ,19,23,0,12,1,
444.28,7167011,475.097286,475.096931,-0.355,-0.747,C25 H19 N2 O6 S,25,19,2,6,1,
496.70,7167011,475.097286,475.097444,0.158,0.333,C12 H27 O17 S  ,12,27,0,17,1,
627.42,7167011,475.097286,475.097583,0.297,0.624,C33 H15 O4     ,33,15,0,4,0,
578.22,6304803,475.099719,475.099433,-0.286,-0.602,C21 H19 N2 O11 ,21,19,2,11,0,
489.99,5408292,475.101264,475.100954,-0.311,-0.654,C30 H19 O4 S   ,30,19,0,4,1,
406.63,9034790,475.109232,475.108816,-0.416,-0.876,C32 H15 N2 O3  ,32,15,2,3,0,
508.26,9034790,475.109232,475.109329,0.097,0.204,C19 H23 O14    ,19,23,0,14,0,
501.29,6212649,475.116111,475.116210,0.099,0.209,C34 H19 O S    ,34,19,0,1,1,
548.41,4683818,475.119152,475.118712,-0.440,-0.925,C30 H19 O6     ,30,19,0,6,0,
74.66,25197612,475.124624,475.124585,-0.039,-0.083,C23 H23 O11    ,23,23,0,11,0,
464.11,9759788,475.127997,475.127956,-0.040,-0.084,C20 H27 O11 S  ,20,27,0,11,1,
548.76,5479471,475.135749,475.135819,0.069,0.145,C22 H23 N2 O10 ,22,23,2,10,0,
458.21,10169391,475.137705,475.137339,-0.366,-0.770,C31 H23 O3 S   ,31,23,0,3,1,
698.69,7846962,475.145778,475.145715,-0.063,-0.133,C20 H27 O13    ,20,27,0,13,0,
661.93,4525109,475.155416,475.155097,-0.319,-0.671,C31 H23 O5     ,31,23,0,5,0,
515.78,34348088,475.161008,475.160971,-0.037,-0.078,C24 H27 O10    ,24,27,0,10,0,
566.92,3418298,475.172226,475.172204,-0.022,-0.046,C23 H27 N2 O9  ,23,27,2,9,0,
458.98,11955259,475.174008,475.173725,-0.283,-0.596,C32 H27 O2 S   ,32,27,0,2,1,
599.19,6216766,475.182066,475.181587,-0.480,-1.009,C34 H23 N2 O   ,34,23,2,1,0,
667.56,6216766,475.182066,475.182100,0.034,0.071,C21 H31 O12    ,21,31,0,12,0,
437.95,36412484,475.197361,475.197356,-0.005,-0.010,C25 H31 O9     ,25,31,0,9,0,
494.39,6466631,475.210288,475.210110,-0.178,-0.374,C33 H31 O S    ,33,31,0,1,1,
363.97,5254218,475.218552,475.218486,-0.066,-0.139,C22 H35 O11    ,22,35,0,11,0,
312.30,24222798,475.233756,475.233742,-0.015,-0.031,C26 H35 O8     ,26,35,0,8,0,
430.31,7718991,475.237223,475.237113,-0.110,-0.232,C23 H39 O8 S   ,23,39,0,8,1,
303.31,12106842,475.270112,475.270127,0.015,0.033,C27 H39 O7     ,27,39,0,7,0,
573.84,4201809,476.046974,476.046550,-0.424,-0.890,C33 H6 N3 O2   ,33,6,3,2,0,
575.88,4201809,476.046974,476.047063,0.089,0.188,C20 H14 N O13  ,20,14,1,13,0,
442.07,6149469,476.083294,476.082797,-0.497,-1.044,C13 H22 N3 O14 S,13,22,3,14,1,
502.30,6149469,476.083294,476.083449,0.154,0.324,C21 H18 N O12  ,21,18,1,12,0,
517.70,6149469,476.083294,476.082936,-0.359,-0.753,C34 H10 N3 O   ,34,10,3,1,0,
573.73,7249257,476.119850,476.119834,-0.016,-0.033,C22 H22 N O11  ,22,22,1,11,0,
684.01,7318892,476.131022,476.131067,0.046,0.096,C21 H22 N3 O10 ,21,22,3,10,0,
552.20,8568180,476.156366,476.156220,-0.146,-0.306,C23 H26 N O10  ,23,26,1,10,0,
495.38,5197176,476.167472,476.167453,-0.019,-0.041,C22 H26 N3 O9  ,22,26,3,9,0,
456.74,3509643,476.228529,476.228339,-0.190,-0.399,C17 H38 N3 O10 S,17,38,3,10,1,
555.15,3509643,476.228529,476.228991,0.461,0.969,C25 H34 N O8   ,25,34,1,8,0,
570.35,4424320,477.010441,477.009949,-0.491,-1.030,C23 H9 O12     ,23,9,0,12,0,
484.96,9666182,477.031021,477.030566,-0.456,-0.956,C33 H5 N2 O3   ,33,5,2,3,0,
532.96,9666182,477.031021,477.031079,0.057,0.120,C20 H13 O14    ,20,13,0,14,0,
421.33,3597962,477.045958,477.045683,-0.274,-0.575,C16 H17 N2 O13 S,16,17,2,13,1,
634.14,3597962,477.045958,477.046335,0.377,0.790,C24 H13 O11    ,24,13,0,11,0,
454.25,5770895,477.058951,477.059089,0.138,0.289,C32 H13 O3 S   ,32,13,0,3,1,
145.88,21085840,477.067482,477.067464,-0.018,-0.037,C21 H17 O13    ,21,17,0,13,0,
463.53,3694226,477.069829,477.070322,0.493,1.034,C31 H13 N2 O2 S,31,13,2,2,1,
603.65,3694226,477.069829,477.069315,-0.514,-1.078,C9 H21 N2 O20  ,9,21,2,20,0,
453.43,4437652,477.076230,477.076196,-0.035,-0.072,C24 H17 N2 O7 S,24,17,2,7,1,
508.18,4437652,477.076230,477.076709,0.479,1.003,C11 H25 O18 S  ,11,25,0,18,1,
586.94,4388501,477.078913,477.078698,-0.215,-0.451,C20 H17 N2 O12 ,20,17,2,12,0,
458.75,8394394,477.095451,477.095475,0.023,0.049,C33 H17 O2 S   ,33,17,0,2,1,
106.02,28425884,477.103858,477.103850,-0.009,-0.018,C22 H21 O12    ,22,21,0,12,0,
204.22,28425884,477.103858,477.103337,-0.522,-1.093,C35 H13 N2 O   ,35,13,2,1,0,
445.28,6620829,477.106471,477.106708,0.237,0.496,C32 H17 N2 O S ,32,17,2,1,1,
462.95,3899039,477.112615,477.112581,-0.034,-0.071,C25 H21 N2 O6 S,25,21,2,6,1,
491.07,3899039,477.112615,477.113094,0.479,1.005,C12 H29 O17 S  ,12,29,0,17,1,
541.54,6712992,477.114995,477.115083,0.088,0.185,C21 H21 N2 O11 ,21,21,2,11,0,
641.58,5037729,477.117006,477.116604,-0.402,-0.843,C30 H21 O4 S   ,30,21,0,4,1,
572.32,3348133,477.131880,477.131860,-0.020,-0.042,C34 H21 O S    ,34,21,0,1,1,
568.65,4674214,477.134744,477.134362,-0.382,-0.801,C30 H21 O6     ,30,21,0,6,0,
510.67,39788200,477.140221,477.140235,0.014,0.030,C23 H25 O11    ,23,25,0,11,0,
558.15,5869227,477.151478,477.151469,-0.010,-0.020,C22 H25 N2 O10 ,22,25,2,10,0,
453.35,7954092,477.153445,477.152989,-0.456,-0.956,C31 H25 O3 S   ,31,25,0,3,1,
446.49,4736687,477.164847,477.164736,-0.111,-0.233,C17 H33 O13 S  ,17,33,0,13,1,
89.45,52338356,477.176624,477.176621,-0.003,-0.007,C24 H29 O10    ,24,29,0,10,0,
104.14,37035712,477.213007,477.213006,-0.001,-0.002,C25 H33 O9     ,25,33,0,9,0,
293.17,17850058,477.249426,477.249392,-0.034,-0.071,C26 H37 O8     ,26,37,0,8,0,
241.09,8703701,477.285751,477.285777,0.026,0.055,C27 H41 O7     ,27,41,0,7,0,
253.54,7196377,477.300340,477.300382,0.042,0.087,C23 H45 N2 O6 S,23,45,2,6,1,
592.91,6152131,478.062737,478.062713,-0.024,-0.050,C20 H16 N O13  ,20,16,1,13,0,
375.66,8605646,478.099189,478.099099,-0.090,-0.189,C21 H20 N O12  ,21,20,1,12,0,
549.27,8216537,478.135429,478.135484,0.055,0.115,C22 H24 N O11  ,22,24,1,11,0,
503.06,4648925,478.146663,478.146718,0.054,0.114,C21 H24 N3 O10 ,21,24,3,10,0,
552.57,8077285,478.171926,478.171870,-0.057,-0.119,C23 H28 N O10  ,23,28,1,10,0,
589.52,3961832,478.182768,478.183103,0.335,0.700,C22 H28 N3 O9  ,22,28,3,9,0,
513.42,6457328,478.208302,478.208255,-0.047,-0.098,C24 H32 N O9   ,24,32,1,9,0,
-1000.00,3479770,478.987101,478.986712,-0.389,-0.813,C26 H7 O8 S    ,26,7,0,8,1,
504.88,2949345,479.010099,479.009692,-0.408,-0.851,C11 H15 N2 O17 S,11,15,2,17,1,
650.31,2949345,479.010099,479.009830,-0.269,-0.562,C32 H3 N2 O4   ,32,3,2,4,0,
718.67,2949345,479.010099,479.010343,0.244,0.509,C19 H11 O15    ,19,11,0,15,0,
618.52,5560550,479.025718,479.025599,-0.118,-0.247,C23 H11 O12    ,23,11,0,12,0,
