mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
440.57,3600508,511.036402,511.035907,-0.495,-0.969,C12 H19 N2 O18 S,12,19,2,18,1,
517.36,3600508,511.036402,511.036045,-0.357,-0.699,C33 H7 N2 O5   ,33,7,2,5,0,
626.30,3600508,511.036402,511.036558,0.156,0.305,C20 H15 O16    ,20,15,0,16,0,
204.51,9609343,511.072880,511.072430,-0.450,-0.880,C34 H11 N2 O4  ,34,11,2,4,0,
227.74,9609343,511.072880,511.072943,0.063,0.124,C21 H19 O15    ,21,19,0,15,0,
580.28,5365889,511.088279,511.088200,-0.079,-0.155,C25 H19 O12    ,25,19,0,12,0,
492.58,3436673,511.091493,511.091058,-0.435,-0.852,C35 H15 N2 O S ,35,15,2,1,1,
496.34,3436673,511.091493,511.091571,0.078,0.152,C22 H23 O12 S  ,22,23,0,12,1,
165.04,18366594,511.109291,511.109329,0.038,0.074,C22 H23 O14    ,22,23,0,14,0,
173.77,18366594,511.109291,511.108816,-0.475,-0.930,C35 H15 N2 O3  ,35,15,2,3,0,
582.28,3235971,511.124599,511.124585,-0.014,-0.027,C26 H23 O11    ,26,23,0,11,0,
654.53,6887557,511.137549,511.137339,-0.209,-0.409,C34 H23 O3 S   ,34,23,0,3,1,
208.95,26452100,511.145646,511.145715,0.069,0.135,C23 H27 O13    ,23,27,0,13,0,
238.04,26452100,511.145646,511.145201,-0.444,-0.869,C36 H19 N2 O2  ,36,19,2,2,0,
441.91,4194438,511.154923,511.154446,-0.477,-0.933,C26 H27 N2 O7 S,26,27,2,7,1,
608.57,4194438,511.154923,511.155097,0.174,0.341,C34 H23 O5     ,34,23,0,5,0,
554.17,3117190,511.157381,511.156948,-0.433,-0.848,C22 H27 N2 O12 ,22,27,2,12,0,
516.95,4311174,511.160856,511.160319,-0.536,-1.049,C19 H31 N2 O12 S,19,31,2,12,1,
575.35,4311174,511.160856,511.160971,0.115,0.225,C27 H27 O10    ,27,27,0,10,0,
436.20,11837575,511.173989,511.173725,-0.264,-0.516,C35 H27 O2 S   ,35,27,0,2,1,
267.72,26501256,511.182048,511.182100,0.052,0.101,C24 H31 O12    ,24,31,0,12,0,
275.03,26501256,511.182048,511.181587,-0.461,-0.903,C37 H23 N2 O   ,37,23,2,1,0,
481.31,3975305,511.191299,511.190831,-0.467,-0.914,C27 H31 N2 O6 S,27,31,2,6,1,
679.38,3975305,511.191299,511.191483,0.184,0.361,C35 H27 O4     ,35,27,0,4,0,
536.82,6250633,511.197439,511.197356,-0.083,-0.163,C28 H31 O9     ,28,31,0,9,0,
460.16,3997833,511.201022,511.200727,-0.294,-0.576,C25 H35 O9 S   ,25,35,0,9,1,
325.36,14737546,511.210435,511.210110,-0.325,-0.635,C36 H31 O S    ,36,31,0,1,1,
290.11,20324490,511.218477,511.218486,0.009,0.018,C25 H35 O11    ,25,35,0,11,0,
655.36,3672203,511.227997,511.227868,-0.129,-0.252,C36 H31 O3     ,36,31,0,3,0,
555.09,3776652,511.233408,511.233090,-0.317,-0.621,C21 H39 N2 O10 S,21,39,2,10,1,
556.04,3776652,511.233408,511.233742,0.334,0.654,C29 H35 O8     ,29,35,0,8,0,
444.44,5472396,511.237129,511.237113,-0.016,-0.032,C26 H39 O8 S   ,26,39,0,8,1,
504.91,8654989,511.255014,511.254871,-0.143,-0.280,C26 H39 O10    ,26,39,0,10,0,
460.34,3594384,511.290952,511.291257,0.304,0.595,C27 H43 O9     ,27,43,0,9,0,
516.60,3271885,512.083841,512.083449,-0.392,-0.766,C24 H18 N O12  ,24,18,1,12,0,
445.23,3006669,512.086761,512.086307,-0.454,-0.887,C34 H14 N3 O S ,34,14,3,1,1,
476.98,3006669,512.086761,512.086820,0.059,0.115,C21 H22 N O12 S,21,22,1,12,1,
606.14,3503310,512.104590,512.104578,-0.012,-0.024,C21 H22 N O14  ,21,22,1,14,0,
608.51,3503310,512.104590,512.104065,-0.525,-1.026,C34 H14 N3 O3  ,34,14,3,3,0,
513.58,3177679,512.119789,512.119834,0.045,0.088,C25 H22 N O11  ,25,22,1,11,0,
610.48,5851344,512.131257,512.131067,-0.190,-0.370,C24 H22 N3 O10 ,24,22,3,10,0,
575.65,7647441,512.140972,512.140963,-0.009,-0.017,C22 H26 N O13  ,22,26,1,13,0,
653.14,7647441,512.140972,512.140450,-0.522,-1.019,C35 H18 N3 O2  ,35,18,3,2,0,
557.20,5368019,512.167503,512.167453,-0.050,-0.097,C25 H26 N3 O9  ,25,26,3,9,0,
568.73,3167445,512.203991,512.203839,-0.152,-0.297,C26 H30 N3 O8  ,26,30,3,8,0,
604.84,3664144,513.031177,513.031079,-0.098,-0.191,C23 H13 O14    ,23,13,0,14,0,
495.29,5017874,513.052188,513.051695,-0.493,-0.961,C33 H9 N2 O5   ,33,9,2,5,0,
623.89,5017874,513.052188,513.052208,0.020,0.039,C20 H17 O16    ,20,17,0,16,0,
537.03,5638419,513.067438,513.066951,-0.487,-0.949,C37 H9 N2 O2   ,37,9,2,2,0,
625.22,5638419,513.067438,513.067464,0.026,0.051,C24 H17 O13    ,24,17,0,13,0,
517.20,3178772,513.078203,513.078698,0.495,0.965,C23 H17 N2 O12 ,23,17,2,12,0,
572.07,2883860,513.082774,513.082720,-0.054,-0.104,C28 H17 O10    ,28,17,0,10,0,
291.68,11964692,513.088568,513.088080,-0.487,-0.950,C34 H13 N2 O4  ,34,13,2,4,0,
309.89,11964692,513.088568,513.088594,0.026,0.050,C21 H21 O15    ,21,21,0,15,0,
655.94,6344982,513.103938,513.103850,-0.088,-0.172,C25 H21 O12    ,25,21,0,12,0,
564.36,3884310,513.107193,513.106708,-0.485,-0.946,C35 H17 N2 O S ,35,17,2,1,1,
577.44,3884310,513.107193,513.107221,0.028,0.054,C22 H25 O12 S  ,22,25,0,12,1,
607.92,5138711,513.117040,513.116604,-0.436,-0.850,C33 H21 O4 S   ,33,21,0,4,1,
224.35,17711382,513.124954,513.124979,0.025,0.049,C22 H25 O14    ,22,25,0,14,0,
226.59,17711382,513.124954,513.124466,-0.488,-0.951,C35 H17 N2 O3  ,35,17,2,3,0,
670.08,3318039,513.131009,513.130852,-0.156,-0.305,C15 H29 O19    ,15,29,0,19,0,
581.86,7323928,513.140315,513.140235,-0.080,-0.155,C26 H25 O11    ,26,25,0,11,0,
552.51,2824473,513.148712,513.148967,0.255,0.496,C29 H25 N2 O5 S,29,25,2,5,1,
524.59,11366681,513.153379,513.152989,-0.390,-0.760,C34 H25 O3 S   ,34,25,0,3,1,
340.91,19366170,513.161376,513.161365,-0.011,-0.022,C23 H29 O13    ,23,29,0,13,0,
346.83,19366170,513.161376,513.160852,-0.524,-1.022,C36 H21 N2 O2  ,36,21,2,2,0,
651.84,5593370,513.170751,513.170747,-0.003,-0.006,C34 H25 O5     ,34,25,0,5,0,
548.35,9023770,513.176770,513.176621,-0.150,-0.291,C27 H29 O10    ,27,29,0,10,0,
501.64,6551835,513.179856,513.179992,0.136,0.266,C24 H33 O10 S  ,24,33,0,10,1,
527.59,3256603,513.185361,513.185352,-0.009,-0.017,C30 H29 N2 O4 S,30,29,2,4,1,
559.84,3256603,513.185361,513.185865,0.504,0.983,C17 H37 O15 S  ,17,37,0,15,1,
438.53,14369051,513.189806,513.189375,-0.431,-0.840,C35 H29 O2 S   ,35,29,0,2,1,
349.78,16818460,513.197716,513.197237,-0.479,-0.933,C37 H25 N2 O   ,37,25,2,1,0,
350.10,16818460,513.197716,513.197750,0.034,0.067,C24 H33 O12    ,24,33,0,12,0,
647.37,3993885,513.207273,513.207133,-0.140,-0.274,C35 H29 O4     ,35,29,0,4,0,
422.03,10592541,513.212964,513.213006,0.042,0.082,C28 H33 O9     ,28,33,0,9,0,
456.98,5533981,513.216225,513.216378,0.152,0.297,C25 H37 O9 S   ,25,37,0,9,1,
394.05,11796766,513.226077,513.225760,-0.317,-0.617,C36 H33 O S    ,36,33,0,1,1,
415.49,9175326,513.234071,513.234136,0.064,0.125,C25 H37 O11    ,25,37,0,11,0,
550.54,3777823,513.243782,513.243519,-0.263,-0.512,C36 H33 O3     ,36,33,0,3,0,
407.56,7360800,513.249240,513.248740,-0.500,-0.974,C21 H41 N2 O10 S,21,41,2,10,1,
486.84,7360800,513.249240,513.249392,0.151,0.295,C29 H37 O8     ,29,37,0,8,0,
552.88,4159777,513.270552,513.270521,-0.031,-0.061,C26 H41 O10    ,26,41,0,10,0,
471.53,3925282,513.285874,513.285777,-0.097,-0.188,C30 H41 O7     ,30,41,0,7,0,
599.00,2928983,514.084370,514.083843,-0.528,-1.026,C20 H20 N O15  ,20,20,1,15,0,
653.45,4030809,514.110338,514.110332,-0.005,-0.011,C23 H20 N3 O11 ,23,20,3,11,0,
590.15,3772761,514.120379,514.120228,-0.150,-0.293,C21 H24 N O14  ,21,24,1,14,0,
525.09,3995994,514.135873,514.135484,-0.389,-0.757,C25 H24 N O11  ,25,24,1,11,0,
534.00,6685019,514.146810,514.146718,-0.093,-0.181,C24 H24 N3 O10 ,24,24,3,10,0,
584.88,5146974,514.183020,514.183103,0.083,0.161,C25 H28 N3 O9  ,25,28,3,9,0,
455.08,3200402,515.025852,515.025599,-0.252,-0.490,C26 H11 O12    ,26,11,0,12,0,
356.74,4833683,515.046587,515.046077,-0.509,-0.989,C15 H19 N2 O16 S,15,19,2,16,1,
451.04,4833683,515.046587,515.046729,0.142,0.276,C23 H15 O14    ,23,15,0,14,0,
452.22,4833683,515.046587,515.046216,-0.371,-0.720,C36 H7 N2 O3   ,36,7,2,3,0,
347.35,6545812,515.067668,515.067207,-0.461,-0.896,C12 H23 N2 O18 S,12,23,2,18,1,
380.57,6545812,515.067668,515.067345,-0.323,-0.627,C33 H11 N2 O5  ,33,11,2,5,0,
428.37,6545812,515.067668,515.067858,0.190,0.369,C20 H19 O16    ,20,19,0,16,0,
502.82,7229845,515.083170,515.083114,-0.056,-0.108,C24 H19 O13    ,24,19,0,13,0,
555.59,2904470,515.094647,515.094348,-0.299,-0.581,C23 H19 N2 O12 ,23,19,2,12,0,
334.09,8708502,515.104273,515.103731,-0.542,-1.053,C34 H15 N2 O4  ,34,15,2,4,0,
395.80,8708502,515.104273,515.104244,-0.029,-0.057,C21 H23 O15    ,21,23,0,15,0,
399.71,9613719,515.119543,515.118987,-0.557,-1.081,C38 H15 N2 O   ,38,15,2,1,0,
510.61,9613719,515.119543,515.119500,-0.044,-0.085,C25 H23 O12    ,25,23,0,12,0,
462.61,4600216,515.122915,515.122358,-0.557,-1.081,C35 H19 N2 O S ,35,19,2,1,1,
479.86,4600216,515.122915,515.122871,-0.044,-0.085,C22 H27 O12 S  ,22,27,0,12,1,
570.47,4536728,515.130404,515.130733,0.329,0.640,C24 H23 N2 O11 ,24,23,2,11,0,
494.80,7721368,515.132508,515.132254,-0.254,-0.493,C33 H23 O4 S   ,33,23,0,4,1,
425.63,8954264,515.140588,515.140116,-0.472,-0.916,C35 H19 N2 O3  ,35,19,2,3,0,
454.99,8954264,515.140588,515.140629,0.041,0.080,C22 H27 O14    ,22,27,0,14,0,
583.88,5439897,515.150036,515.150012,-0.024,-0.046,C33 H23 O6     ,33,23,0,6,0,
321.04,11641241,515.155911,515.155885,-0.025,-0.049,C26 H27 O11    ,26,27,0,11,0,
522.28,5456282,515.159272,515.159257,-0.016,-0.031,C23 H31 O11 S  ,23,31,0,11,1,
428.49,13148570,515.168934,515.168639,-0.295,-0.572,C34 H27 O3 S   ,34,27,0,3,1,
500.03,10957211,515.176980,515.177015,0.035,0.068,C23 H31 O13    ,23,31,0,13,0,
507.61,10957211,515.176980,515.176502,-0.478,-0.928,C36 H23 N2 O2  ,36,23,2,2,0,
584.28,5341595,515.186419,515.186398,-0.021,-0.042,C34 H27 O5     ,34,27,0,5,0,
173.73,15958428,515.192304,515.192271,-0.033,-0.065,C27 H31 O10    ,27,31,0,10,0,
571.71,6695324,515.195678,515.195642,-0.036,-0.069,C24 H35 O10 S  ,24,35,0,10,1,
414.32,10195356,515.205359,515.205025,-0.334,-0.648,C35 H31 O2 S   ,35,31,0,2,1,
359.85,8921501,515.213350,515.213400,0.050,0.097,C24 H35 O12    ,24,35,0,12,0,
446.62,8921501,515.213350,515.212887,-0.463,-0.899,C37 H27 N2 O   ,37,27,2,1,0,
616.57,4055454,515.223164,515.222783,-0.381,-0.739,C35 H31 O4     ,35,31,0,4,0,
136.10,14877086,515.228644,515.228656,0.012,0.024,C28 H35 O9     ,28,35,0,9,0,
610.25,3301790,515.231835,515.232028,0.193,0.375,C25 H39 O9 S   ,25,39,0,9,1,
480.23,6259103,515.241793,515.241411,-0.382,-0.742,C36 H35 O S    ,36,35,0,1,1,
498.00,3386783,515.249893,515.249786,-0.107,-0.208,C25 H39 O11    ,25,39,0,11,0,
511.24,10314144,515.265071,515.265042,-0.030,-0.057,C29 H39 O8     ,29,39,0,8,0,
421.09,5810594,515.301509,515.301427,-0.082,-0.159,C30 H43 O7     ,30,43,0,7,0,
600.30,7791059,516.162385,516.162368,-0.017,-0.033,C24 H26 N3 O10 ,24,26,3,10,0,
714.54,4966869,516.198830,516.198753,-0.077,-0.149,C25 H30 N3 O9  ,25,30,3,9,0,
550.45,3354070,516.224194,516.223905,-0.288,-0.559,C27 H34 N O9   ,27,34,1,9,0,
-1000.00,3301889,517.026025,517.025993,-0.032,-0.062,C22 H13 O15    ,22,13,0,15,0,
441.21,3301889,517.026025,517.025480,-0.545,-1.054,C35 H5 N2 O4   ,35,5,2,4,0,
523.61,5446147,517.062298,517.061866,-0.432,-0.836,C36 H9 N2 O3   ,36,9,2,3,0,
572.71,5446147,517.062298,517.062379,0.081,0.156,C23 H17 O14    ,23,17,0,14,0,
457.92,3185156,517.083351,517.082857,-0.495,-0.956,C12 H25 N2 O18 S,12,25,2,18,1,
506.58,3185156,517.083351,517.082995,-0.356,-0.689,C33 H13 N2 O5  ,33,13,2,5,0,
714.64,3185156,517.083351,517.083508,0.157,0.303,C20 H21 O16    ,20,21,0,16,0,
231.41,10633732,517.098708,517.098764,0.056,0.108,C24 H21 O13    ,24,21,0,13,0,
261.08,10633732,517.098708,517.098251,-0.457,-0.884,C37 H13 N2 O2  ,37,13,2,2,0,
514.03,3260421,517.108092,517.108009,-0.083,-0.160,C14 H29 O18 S  ,14,29,0,18,1,
608.78,3260421,517.108092,517.108147,0.055,0.107,C35 H17 O5     ,35,17,0,5,0,
670.61,4899333,517.112031,517.111519,-0.512,-0.991,C32 H21 O5 S   ,32,21,0,5,1,
455.76,4612614,517.119631,517.119242,-0.388,-0.751,C13 H29 N2 O17 S,13,29,2,17,1,
520.47,4612614,517.119631,517.119381,-0.250,-0.484,C34 H17 N2 O4  ,34,17,2,4,0,
674.18,4612614,517.119631,517.119894,0.263,0.509,C21 H25 O15    ,21,25,0,15,0,
394.46,12792326,517.135052,517.134498,-0.553,-1.070,C17 H29 N2 O14 S,17,29,2,14,1,
470.88,12792326,517.135052,517.134637,-0.415,-0.802,C38 H17 N2 O   ,38,17,2,1,0,
515.67,12792326,517.135052,517.135150,0.098,0.190,C25 H25 O12    ,25,25,0,12,0,
434.24,5853703,517.138446,517.138008,-0.438,-0.847,C35 H21 N2 O S ,35,21,2,1,1,
469.10,5853703,517.138446,517.138521,0.075,0.145,C22 H29 O12 S  ,22,29,0,12,1,
537.83,4880903,517.146047,517.146383,0.336,0.650,C24 H25 N2 O11 ,24,25,2,11,0,
579.77,7168519,517.148206,517.147904,-0.302,-0.585,C33 H25 O4 S   ,33,25,0,4,1,
725.69,2896391,517.150616,517.150406,-0.210,-0.407,C29 H25 O9     ,29,25,0,9,0,
469.77,4733447,517.156101,517.155628,-0.473,-0.915,C14 H33 N2 O16 S,14,33,2,16,1,
690.53,4733447,517.156101,517.155766,-0.335,-0.647,C35 H21 N2 O3  ,35,21,2,3,0,
710.45,4733447,517.156101,517.156279,0.178,0.345,C22 H29 O14    ,22,29,0,14,0,
682.31,3176968,517.168711,517.169033,0.322,0.623,C30 H29 O6 S   ,30,29,0,6,1,
521.90,18153992,517.171573,517.171535,-0.037,-0.072,C26 H29 O11    ,26,29,0,11,0,
500.56,4111880,517.174952,517.174907,-0.045,-0.087,C23 H33 O11 S  ,23,33,0,11,1,
553.09,3670537,517.182243,517.182769,0.526,1.017,C25 H29 N2 O10 ,25,29,2,10,0,
329.80,10867209,517.184706,517.184290,-0.416,-0.805,C34 H29 O3 S   ,34,29,0,3,1,
457.52,5960201,517.192451,517.192013,-0.438,-0.846,C15 H37 N2 O15 S,15,37,2,15,1,
554.69,5960201,517.192451,517.192152,-0.299,-0.578,C36 H25 N2 O2  ,36,25,2,2,0,
582.06,5960201,517.192451,517.192665,0.214,0.414,C23 H33 O13    ,23,33,0,13,0,
707.69,3816458,517.202107,517.202048,-0.060,-0.116,C34 H29 O5     ,34,29,0,5,0,
180.45,22364682,517.207962,517.207921,-0.041,-0.079,C27 H33 O10    ,27,33,0,10,0,
703.00,4622858,517.211256,517.211292,0.036,0.069,C24 H37 O10 S  ,24,37,0,10,1,
503.55,6902283,517.221100,517.220675,-0.425,-0.821,C35 H33 O2 S   ,35,33,0,2,1,
480.79,3445259,517.228890,517.228537,-0.352,-0.681,C37 H29 N2 O   ,37,29,2,1,0,
612.61,3445259,517.228890,517.229050,0.161,0.311,C24 H37 O12    ,24,37,0,12,0,
182.44,19055116,517.244343,517.244306,-0.037,-0.071,C28 H37 O9     ,28,37,0,9,0,
518.46,4106764,517.257479,517.257061,-0.418,-0.809,C36 H37 O S    ,36,37,0,1,1,
360.86,11440653,517.280727,517.280692,-0.035,-0.068,C29 H41 O8     ,29,41,0,8,0,
422.68,4893200,517.317129,517.317077,-0.051,-0.099,C30 H45 O7     ,30,45,0,7,0,
590.47,4227637,518.093935,518.094013,0.078,0.150,C23 H20 N O13  ,23,20,1,13,0,
653.75,4227637,518.093935,518.093500,-0.435,-0.840,C36 H12 N3 O2  ,36,12,3,2,0,
466.40,5259830,518.130167,518.129747,-0.419,-0.809,C16 H28 N3 O14 S,16,28,3,14,1,
628.33,5259830,518.130167,518.130399,0.232,0.448,C24 H24 N O12  ,24,24,1,12,0,
671.94,5259830,518.130167,518.129886,-0.281,-0.542,C37 H16 N3 O   ,37,16,3,1,0,
599.92,6429240,518.166823,518.166784,-0.039,-0.075,C25 H28 N O11  ,25,28,1,11,0,
471.01,4956729,518.178093,518.178018,-0.076,-0.146,C24 H28 N3 O10 ,24,28,3,10,0,
627.04,4934202,518.203197,518.203170,-0.027,-0.052,C26 H32 N O10  ,26,32,1,10,0,
535.61,3502651,518.239579,518.239555,-0.024,-0.046,C27 H36 N O9   ,27,36,1,9,0,
526.74,5489246,519.041822,519.041643,-0.179,-0.344,C22 H15 O15    ,22,15,0,15,0,
387.82,10646112,519.077878,519.077377,-0.501,-0.965,C15 H23 N2 O16 S,15,23,2,16,1,
420.37,10646112,519.077878,519.077516,-0.362,-0.698,C36 H11 N2 O3  ,36,11,2,3,0,
496.07,10646112,519.077878,519.078029,0.151,0.290,C23 H19 O14    ,23,19,0,14,0,
539.20,3431008,519.088986,519.089262,0.277,0.533,C22 H19 N2 O13 ,22,19,2,13,0,
475.13,11940449,519.114373,519.113901,-0.471,-0.908,C37 H15 N2 O2  ,37,15,2,2,0,
521.64,11940449,519.114373,519.114414,0.042,0.080,C24 H23 O13    ,24,23,0,13,0,
466.19,4116065,519.117717,519.117273,-0.444,-0.855,C34 H19 N2 O2 S,34,19,2,2,1,
490.87,4116065,519.117717,519.117786,0.069,0.133,C21 H27 O13 S  ,21,27,0,13,1,
546.61,4465250,519.125571,519.125648,0.076,0.147,C23 H23 N2 O12 ,23,23,2,12,0,
190.31,18997858,519.150839,519.150800,-0.040,-0.076,C25 H27 O12    ,25,27,0,12,0,
216.61,18997858,519.150839,519.150287,-0.553,-1.064,C38 H19 N2 O   ,38,19,2,1,0,
456.08,5687907,519.154172,519.153658,-0.514,-0.989,C35 H23 N2 O S ,35,23,2,1,1,
685.08,5687907,519.154172,519.154171,-0.001,-0.001,C22 H31 O12 S  ,22,31,0,12,1,
548.43,5100131,519.161818,519.162033,0.215,0.415,C24 H27 N2 O11 ,24,27,2,11,0,
493.69,6472291,519.164060,519.163554,-0.506,-0.975,C33 H27 O4 S   ,33,27,0,4,1,
177.08,29794916,519.187235,519.187185,-0.050,-0.095,C26 H31 O11    ,26,31,0,11,0,
596.05,4020836,519.189999,519.190557,0.557,1.074,C23 H35 O11 S  ,23,35,0,11,1,
505.80,7271013,519.200401,519.199940,-0.461,-0.888,C34 H31 O3 S   ,34,31,0,3,1,
174.49,28107366,519.223582,519.223571,-0.011,-0.021,C27 H35 O10    ,27,35,0,10,0,
538.32,3689062,519.236793,519.236325,-0.468,-0.901,C35 H35 O2 S   ,35,35,0,2,1,
172.60,19497576,519.259931,519.259956,0.026,0.049,C28 H39 O9     ,28,39,0,9,0,
133.98,8933992,519.296222,519.295690,-0.532,-1.024,C21 H47 N2 O10 S,21,47,2,10,1,
213.13,8933992,519.296222,519.296342,0.120,0.230,C29 H43 O8     ,29,43,0,8,0,
-1000.00,4137578,519.332804,519.332727,-0.077,-0.148,C30 H47 O7     ,30,47,0,7,0,
532.56,3823239,520.073264,520.072765,-0.499,-0.960,C35 H10 N3 O3  ,35,10,3,3,0,
581.56,3823239,520.073264,520.073278,0.014,0.027,C22 H18 N O14  ,22,18,1,14,0,
626.90,4029064,520.109627,520.109663,0.036,0.069,C23 H22 N O13  ,23,22,1,13,0,
677.80,4029064,520.109627,520.109150,-0.477,-0.917,C36 H14 N3 O2  ,36,14,3,2,0,
464.57,5378698,520.146113,520.146049,-0.065,-0.124,C24 H26 N O12  ,24,26,1,12,0,
579.43,5925514,520.157421,520.157282,-0.138,-0.266,C23 H26 N3 O11 ,23,26,3,11,0,
478.92,6687371,520.182615,520.182434,-0.180,-0.347,C25 H30 N O11  ,25,30,1,11,0,
685.74,3730059,520.193521,520.193668,0.146,0.281,C24 H30 N3 O10 ,24,30,3,10,0,
520.56,6728332,520.218967,520.218820,-0.147,-0.283,C26 H34 N O10  ,26,34,1,10,0,
533.78,3652237,520.255365,520.255205,-0.160,-0.307,C27 H38 N O9   ,27,38,1,9,0,
428.97,9200297,521.057216,521.056780,-0.436,-0.836,C35 H9 N2 O4   ,35,9,2,4,0,
510.22,9200297,521.057216,521.057293,0.077,0.148,C22 H17 O15    ,22,17,0,15,0,
425.58,11297450,521.093656,521.093166,-0.490,-0.940,C36 H13 N2 O3  ,36,13,2,3,0,
494.41,11297450,521.093656,521.093679,0.023,0.045,C23 H21 O14    ,23,21,0,14,0,
535.71,3250859,521.104906,521.104912,0.006,0.011,C22 H21 N2 O13 ,22,21,2,13,0,
151.61,19333804,521.130051,521.130064,0.013,0.026,C24 H25 O13    ,24,25,0,13,0,
191.85,19333804,521.130051,521.129551,-0.500,-0.959,C37 H17 N2 O2  ,37,17,2,2,0,
533.04,5481132,521.141123,521.141298,0.174,0.335,C23 H25 N2 O12 ,23,25,2,12,0,
185.62,28500652,521.166481,521.166450,-0.031,-0.060,C25 H29 O12    ,25,29,0,12,0,
198.68,28500652,521.166481,521.165937,-0.545,-1.045,C38 H21 N2 O   ,38,21,2,1,0,
483.67,7123630,521.194977,521.194460,-0.516,-0.991,C37 H29 O S    ,37,29,0,1,1,
91.76,35381932,521.202871,521.202835,-0.035,-0.068,C26 H33 O11    ,26,33,0,11,0,
200.54,26165934,521.239195,521.239221,0.026,0.049,C27 H37 O10    ,27,37,0,10,0,
512.94,3248815,521.248366,521.247952,-0.413,-0.793,C30 H37 N2 O4 S,30,37,2,4,1,
626.88,3248815,521.248366,521.248604,0.238,0.457,C38 H33 O2     ,38,33,0,2,0,
297.19,12186288,521.275633,521.275606,-0.026,-0.050,C28 H41 O9     ,28,41,0,9,0,
417.18,4967089,521.312009,521.311992,-0.017,-0.033,C29 H45 O8     ,29,45,0,8,0,
-1000.00,5866183,522.019886,522.019667,-0.219,-0.420,C38 H4 N O3    ,38,4,1,3,0,
-1000.00,5866183,522.019886,522.019528,-0.358,-0.685,C17 H16 N O16 S,17,16,1,16,1,
598.19,3443401,522.088923,522.088928,0.005,0.010,C22 H20 N O14  ,22,20,1,14,0,
602.78,3443401,522.088923,522.088415,-0.508,-0.973,C35 H12 N3 O3  ,35,12,3,3,0,
599.81,4770506,522.125289,522.125313,0.025,0.047,C23 H24 N O13  ,23,24,1,13,0,
604.25,4770506,522.125289,522.124800,-0.489,-0.936,C36 H16 N3 O2  ,36,16,3,2,0,
677.12,2996938,522.152101,522.151803,-0.298,-0.570,C26 H24 N3 O9  ,26,24,3,9,0,
307.66,6525643,522.161638,522.161699,0.061,0.116,C24 H28 N O12  ,24,28,1,12,0,
366.02,6525643,522.161638,522.161186,-0.452,-0.866,C37 H20 N3 O   ,37,20,3,1,0,
618.39,4016843,522.173338,522.172932,-0.406,-0.777,C23 H28 N3 O11 ,23,28,3,11,0,
350.05,9315020,522.198160,522.198084,-0.076,-0.145,C25 H32 N O11  ,25,32,1,11,0,
486.64,6599373,522.234678,522.234470,-0.208,-0.398,C26 H36 N O10  ,26,36,1,10,0,
619.28,3345102,522.271023,522.270855,-0.167,-0.321,C27 H40 N O9   ,27,40,1,9,0,
-1000.00,3520225,523.036179,523.036558,0.379,0.725,C21 H15 O16    ,21,15,0,16,0,
376.51,3520225,523.036179,523.035907,-0.272,-0.521,C13 H19 N2 O18 S,13,19,2,18,1,
435.37,3520225,523.036179,523.036045,-0.134,-0.256,C34 H7 N2 O5   ,34,7,2,5,0,
408.31,9515746,523.072795,523.072292,-0.503,-0.962,C14 H23 N2 O17 S,14,23,2,17,1,
457.07,9515746,523.072795,523.072430,-0.365,-0.697,C35 H11 N2 O4  ,35,11,2,4,0,
498.33,9515746,523.072795,523.072943,0.148,0.284,C22 H19 O15    ,22,19,0,15,0,
549.55,3592931,523.088215,523.087687,-0.529,-1.011,C39 H11 N2 O   ,39,11,2,1,0,
603.96,3592931,523.088215,523.088200,-0.016,-0.030,C26 H19 O12    ,26,19,0,12,0,
382.84,14279395,523.109221,523.108678,-0.544,-1.040,C15 H27 N2 O16 S,15,27,2,16,1,
427.79,14279395,523.109221,523.108816,-0.405,-0.775,C36 H15 N2 O3  ,36,15,2,3,0,
506.93,14279395,523.109221,523.109329,0.108,0.206,C23 H23 O14    ,23,23,0,14,0,
473.92,2814691,523.111835,523.112187,0.352,0.674,C33 H19 N2 O3 S,33,19,2,3,1,
519.95,4346595,523.120545,523.120562,0.018,0.034,C22 H23 N2 O13 ,22,23,2,13,0,
689.91,3751651,523.124650,523.124585,-0.064,-0.123,C27 H23 O11    ,27,23,0,11,0,
631.12,5171940,523.137673,523.137339,-0.333,-0.637,C35 H23 O3 S   ,35,23,0,3,1,
166.88,25453284,523.145701,523.145715,0.013,0.025,C24 H27 O13    ,24,27,0,13,0,
182.72,25453284,523.145701,523.145201,-0.500,-0.956,C37 H19 N2 O2  ,37,19,2,2,0,
470.15,2900708,523.154453,523.154446,-0.007,-0.014,C27 H27 N2 O7 S,27,27,2,7,1,
554.16,3465956,523.157154,523.156948,-0.206,-0.394,C23 H27 N2 O12 ,23,27,2,12,0,
441.14,9986788,523.174078,523.173725,-0.353,-0.675,C36 H27 O2 S   ,36,27,0,2,1,
185.54,34513636,523.182097,523.182100,0.003,0.006,C25 H31 O12    ,25,31,0,12,0,
198.35,34513636,523.182097,523.181587,-0.510,-0.975,C38 H23 N2 O   ,38,23,2,1,0,
516.72,3808997,523.197239,523.196705,-0.535,-1.022,C21 H35 N2 O11 S,21,35,2,11,1,
591.88,3808997,523.197239,523.197356,0.117,0.223,C29 H31 O9     ,29,31,0,9,0,
318.96,12731109,523.210515,523.210110,-0.405,-0.773,C37 H31 O S    ,37,31,0,1,1,
