mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
455.69,9128019,431.192197,431.192271,0.074,0.171,C20 H31 O10    ,20,31,0,10,0,
703.70,3953753,431.202015,431.201654,-0.362,-0.839,C31 H27 O2     ,31,27,0,2,0,
113.19,18819164,431.207528,431.207527,-0.002,-0.004,C24 H31 O7     ,24,31,0,7,0,
516.33,3274846,431.210754,431.210898,0.145,0.335,C21 H35 O7 S   ,21,35,0,7,1,
468.43,3216489,431.228720,431.228656,-0.064,-0.148,C21 H35 O9     ,21,35,0,9,0,
-1000.00,7260274,431.243924,431.243912,-0.011,-0.026,C25 H35 O6     ,25,35,0,6,0,
267.31,3632703,432.020756,432.020335,-0.420,-0.973,C31 H2 N3 O    ,31,2,3,1,0,
552.19,3632703,432.020756,432.020848,0.093,0.215,C18 H10 N O12  ,18,10,1,12,0,
319.29,11410004,432.057215,432.057234,0.019,0.045,C19 H14 N O11  ,19,14,1,11,0,
508.50,3798615,432.060963,432.060605,-0.358,-0.828,C16 H18 N O11 S,16,18,1,11,1,
612.74,3200603,432.068561,432.068467,-0.094,-0.217,C18 H14 N3 O10 ,18,14,3,10,0,
681.00,3271265,432.078377,432.078363,-0.014,-0.033,C16 H18 N O13  ,16,18,1,13,0,
212.12,13257322,432.093621,432.093619,-0.001,-0.003,C20 H18 N O10  ,20,18,1,10,0,
557.44,8620657,432.104763,432.104853,0.090,0.207,C19 H18 N3 O9  ,19,18,3,9,0,
540.78,10013312,432.130006,432.130005,-0.002,-0.004,C21 H22 N O9   ,21,22,1,9,0,
570.62,8026773,432.166433,432.166390,-0.042,-0.098,C22 H26 N O8   ,22,26,1,8,0,
595.58,4305570,432.187492,432.187520,0.028,0.065,C19 H30 N O10  ,19,30,1,10,0,
-1000.00,5481603,433.004958,433.004864,-0.094,-0.218,C18 H9 O13     ,18,9,0,13,0,
468.97,2894981,433.008517,433.008235,-0.281,-0.650,C15 H13 O13 S  ,15,13,0,13,1,
471.16,3150990,433.023238,433.023491,0.253,0.585,C19 H13 O10 S  ,19,13,0,10,1,
85.14,20827288,433.041235,433.041249,0.014,0.032,C19 H13 O12    ,19,13,0,12,0,
513.00,4705435,433.044616,433.044621,0.005,0.011,C16 H17 O12 S  ,16,17,0,12,1,
580.62,5801119,433.052514,433.052483,-0.031,-0.071,C18 H13 N2 O11 ,18,13,2,11,0,
472.78,6194341,433.062305,433.061866,-0.439,-1.013,C29 H9 N2 O3   ,29,9,2,3,0,
578.67,6194341,433.062305,433.062379,0.074,0.171,C16 H17 O14    ,16,17,0,14,0,
423.33,3877033,433.068874,433.069260,0.386,0.891,C31 H13 O S    ,31,13,0,1,1,
82.58,28626094,433.077668,433.077635,-0.033,-0.077,C20 H17 O11    ,20,17,0,11,0,
502.78,7716016,433.080975,433.081006,0.032,0.073,C17 H21 O11 S  ,17,21,0,11,1,
491.18,4009139,433.086546,433.086366,-0.180,-0.415,C23 H17 N2 O5 S,23,17,2,5,1,
529.25,4009139,433.086546,433.086879,0.334,0.770,C10 H25 O16 S  ,10,25,0,16,1,
662.09,4009139,433.086546,433.087018,0.472,1.090,C31 H13 O3     ,31,13,0,3,0,
528.65,13249716,433.088853,433.088868,0.016,0.036,C19 H17 N2 O10 ,19,17,2,10,0,
476.79,8858806,433.090815,433.090389,-0.425,-0.982,C28 H17 O3 S   ,28,17,0,3,1,
566.93,6902970,433.098807,433.098764,-0.043,-0.099,C17 H21 O13    ,17,21,0,13,0,
320.17,7363776,433.108448,433.108147,-0.301,-0.695,C28 H17 O5     ,28,17,0,5,0,
68.59,32591044,433.114045,433.114020,-0.024,-0.056,C21 H21 O10    ,21,21,0,10,0,
479.66,13556933,433.117346,433.117392,0.046,0.107,C18 H25 O10 S  ,18,25,0,10,1,
682.57,3202247,433.119986,433.119894,-0.092,-0.213,C14 H25 O15    ,14,25,0,15,0,
582.64,9376970,433.125217,433.125254,0.036,0.084,C20 H21 N2 O9  ,20,21,2,9,0,
474.40,18721994,433.127069,433.126775,-0.295,-0.680,C29 H21 O2 S   ,29,21,0,2,1,
573.79,7255248,433.135057,433.134637,-0.420,-0.971,C31 H17 N2 O   ,31,17,2,1,0,
708.28,7255248,433.135057,433.135150,0.093,0.214,C18 H25 O12    ,18,25,0,12,0,
407.61,10644693,433.144842,433.144533,-0.309,-0.714,C29 H21 O4     ,29,21,0,4,0,
58.63,43977944,433.150393,433.150406,0.013,0.031,C22 H25 O9     ,22,25,0,9,0,
486.72,11590874,433.153710,433.153777,0.067,0.154,C19 H29 O9 S   ,19,29,0,9,1,
608.01,4279519,433.161224,433.161639,0.415,0.959,C21 H25 N2 O8  ,21,25,2,8,0,
447.45,21564640,433.163472,433.163160,-0.312,-0.721,C30 H25 O S    ,30,25,0,1,1,
568.14,4455653,433.171402,433.171535,0.133,0.308,C19 H29 O11    ,19,29,0,11,0,
608.46,5715179,433.181289,433.180918,-0.371,-0.856,C30 H25 O3     ,30,25,0,3,0,
69.61,35310828,433.186819,433.186791,-0.028,-0.064,C23 H29 O8     ,23,29,0,8,0,
518.06,5192944,433.190251,433.190163,-0.088,-0.203,C20 H33 O8 S   ,20,33,0,8,1,
364.23,3685626,433.208034,433.207921,-0.113,-0.262,C20 H33 O10    ,20,33,0,10,0,
498.25,4441340,433.210926,433.211292,0.366,0.844,C17 H37 O10 S  ,17,37,0,10,1,
19.26,19434756,433.223165,433.223177,0.012,0.028,C24 H33 O7     ,24,33,0,7,0,
-1000.00,6606105,433.259515,433.259562,0.047,0.109,C25 H37 O6     ,25,37,0,6,0,
400.70,3314388,434.018337,434.018740,0.403,0.929,C18 H12 N O10 S,18,12,1,10,1,
-1000.00,6457055,434.036396,434.035985,-0.411,-0.947,C31 H4 N3 O    ,31,4,3,1,0,
331.82,6457055,434.036396,434.036498,0.102,0.235,C18 H12 N O12  ,18,12,1,12,0,
339.61,14331636,434.072857,434.072884,0.026,0.061,C19 H16 N O11  ,19,16,1,11,0,
570.73,5517051,434.084396,434.084117,-0.278,-0.641,C18 H16 N3 O10 ,18,16,3,10,0,
455.03,12758793,434.109262,434.109269,0.008,0.017,C20 H20 N O10  ,20,20,1,10,0,
587.36,9826063,434.120610,434.120503,-0.107,-0.246,C19 H20 N3 O9  ,19,20,3,9,0,
271.13,11423518,434.145700,434.145655,-0.045,-0.104,C21 H24 N O9   ,21,24,1,9,0,
635.56,6792997,434.157008,434.156888,-0.120,-0.276,C20 H24 N3 O8  ,20,24,3,8,0,
617.15,3059494,434.158867,434.158409,-0.458,-1.055,C29 H24 N O S  ,29,24,1,1,1,
466.97,4228913,434.178196,434.178018,-0.178,-0.410,C17 H28 N3 O10 ,17,28,3,10,0,
431.25,7716659,434.182054,434.182040,-0.013,-0.031,C22 H28 N O8   ,22,28,1,8,0,
-1000.00,3493704,434.218280,434.218426,0.146,0.335,C23 H32 N O7   ,23,32,1,7,0,
178.93,11063577,435.020444,435.020001,-0.443,-1.019,C31 H3 N2 O2   ,31,3,2,2,0,
206.89,11063577,435.020444,435.020514,0.070,0.161,C18 H11 O13    ,18,11,0,13,0,
449.06,3859754,435.048579,435.048524,-0.054,-0.125,C30 H11 O2 S   ,30,11,0,2,1,
68.71,28807470,435.056886,435.056899,0.014,0.031,C19 H15 O12    ,19,15,0,12,0,
515.25,4966705,435.060317,435.060271,-0.046,-0.105,C16 H19 O12 S  ,16,19,0,12,1,
576.23,7250229,435.068181,435.068133,-0.048,-0.110,C18 H15 N2 O11 ,18,15,2,11,0,
473.07,4631871,435.084962,435.084910,-0.052,-0.119,C31 H15 O S    ,31,15,0,1,1,
82.97,35967300,435.093275,435.093285,0.010,0.023,C20 H19 O11    ,20,19,0,11,0,
510.34,6912326,435.096611,435.096656,0.045,0.104,C17 H23 O11 S  ,17,23,0,11,1,
607.80,3567943,435.098731,435.098645,-0.085,-0.196,C26 H15 N2 O5  ,26,15,2,5,0,
681.62,3567943,435.098731,435.099158,0.428,0.983,C13 H23 O16    ,13,23,0,16,0,
555.94,14348618,435.104511,435.104518,0.007,0.016,C19 H19 N2 O10 ,19,19,2,10,0,
518.42,7795019,435.106456,435.106039,-0.417,-0.958,C28 H19 O3 S   ,28,19,0,3,1,
504.77,5951830,435.124126,435.123797,-0.329,-0.756,C28 H19 O5     ,28,19,0,5,0,
105.67,50680152,435.129693,435.129671,-0.022,-0.051,C21 H23 O10    ,21,23,0,10,0,
505.67,8589659,435.133047,435.133042,-0.005,-0.011,C18 H27 O10 S  ,18,27,0,10,1,
585.48,10252639,435.140767,435.140904,0.137,0.314,C20 H23 N2 O9  ,20,23,2,9,0,
504.31,13152608,435.142759,435.142425,-0.334,-0.769,C29 H23 O2 S   ,29,23,0,2,1,
519.85,3403621,435.150569,435.150287,-0.282,-0.649,C31 H19 N2 O   ,31,19,2,1,0,
576.37,3403621,435.150569,435.150800,0.231,0.530,C18 H27 O12    ,18,27,0,12,0,
564.47,8284523,435.160520,435.160183,-0.338,-0.776,C29 H23 O4     ,29,23,0,4,0,
74.41,59461996,435.166042,435.166056,0.014,0.033,C22 H27 O9     ,22,27,0,9,0,
504.50,9318773,435.179116,435.178810,-0.306,-0.704,C30 H27 O S    ,30,27,0,1,1,
92.77,33411458,435.202466,435.202442,-0.024,-0.056,C23 H31 O8     ,23,31,0,8,0,
18.96,15094167,435.238806,435.238827,0.021,0.049,C24 H35 O7     ,24,35,0,7,0,
-1000.00,3922349,435.274997,435.275213,0.215,0.495,C25 H39 O6     ,25,39,0,6,0,
421.12,3753825,436.034341,436.034390,0.050,0.114,C18 H14 N O10 S,18,14,1,10,1,
317.25,9216875,436.052118,436.052148,0.030,0.069,C18 H14 N O12  ,18,14,1,12,0,
496.65,3174260,436.067232,436.066753,-0.479,-1.098,C14 H18 N3 O11 S,14,18,3,11,1,
555.03,3174260,436.067232,436.067405,0.173,0.396,C22 H14 N O9   ,22,14,1,9,0,
356.52,14279552,436.088545,436.088534,-0.011,-0.024,C19 H18 N O11  ,19,18,1,11,0,
621.51,6607751,436.099720,436.099767,0.048,0.109,C18 H18 N3 O10 ,18,18,3,10,0,
181.48,16331669,436.124943,436.124919,-0.024,-0.054,C20 H22 N O10  ,20,22,1,10,0,
693.89,6785948,436.136289,436.136153,-0.136,-0.312,C19 H22 N3 O9  ,19,22,3,9,0,
132.37,12055466,436.161296,436.161305,0.009,0.020,C21 H26 N O9   ,21,26,1,9,0,
687.52,4168624,436.172763,436.172538,-0.224,-0.514,C20 H26 N3 O8  ,20,26,3,8,0,
314.98,6771647,436.197723,436.197691,-0.032,-0.074,C22 H30 N O8   ,22,30,1,8,0,
721.92,3015057,437.015124,437.015035,-0.089,-0.205,C21 H9 O11     ,21,9,0,11,0,
578.26,3169683,437.018301,437.018406,0.105,0.240,C18 H13 O11 S  ,18,13,0,11,1,
651.97,3004824,437.027622,437.027789,0.167,0.382,C29 H9 O3 S    ,29,9,0,3,1,
108.79,19174812,437.036092,437.036164,0.072,0.165,C18 H13 O13    ,18,13,0,13,0,
128.49,19174812,437.036092,437.035651,-0.441,-1.009,C31 H5 N2 O2   ,31,5,2,2,0,
597.01,2923427,437.047669,437.047397,-0.272,-0.621,C17 H13 N2 O12 ,17,13,2,12,0,
627.87,5184934,437.051231,437.050769,-0.462,-1.057,C14 H17 N2 O12 S,14,17,2,12,1,
631.75,5184934,437.051231,437.051420,0.190,0.434,C22 H13 O10    ,22,13,0,10,0,
494.71,3298221,437.064163,437.064174,0.012,0.027,C30 H13 O2 S   ,30,13,0,2,1,
76.91,37475760,437.072548,437.072550,0.002,0.004,C19 H17 O12    ,19,17,0,12,0,
505.98,5316020,437.075990,437.075921,-0.069,-0.159,C16 H21 O12 S  ,16,21,0,12,1,
565.62,10941880,437.083836,437.083783,-0.053,-0.121,C18 H17 N2 O11 ,18,17,2,11,0,
690.70,3137978,437.088048,437.087806,-0.243,-0.555,C23 H17 O9     ,23,17,0,9,0,
71.35,54629832,437.108944,437.108935,-0.009,-0.021,C20 H21 O11    ,20,21,0,11,0,
516.33,5104072,437.112227,437.112306,0.079,0.181,C17 H25 O11 S  ,17,25,0,11,1,
565.21,13419980,437.120143,437.120168,0.026,0.059,C19 H21 N2 O10 ,19,21,2,10,0,
150.35,67196376,437.145316,437.145321,0.005,0.011,C21 H25 O10    ,21,25,0,10,0,
609.57,5225953,437.156507,437.156554,0.047,0.107,C20 H25 N2 O9  ,20,25,2,9,0,
535.14,6819298,437.158316,437.158075,-0.241,-0.551,C29 H25 O2 S   ,29,25,0,2,1,
113.85,56727024,437.181739,437.181706,-0.033,-0.074,C22 H29 O9     ,22,29,0,9,0,
532.00,4085239,437.194861,437.194460,-0.400,-0.916,C30 H29 O S    ,30,29,0,1,1,
126.09,22541828,437.218100,437.218092,-0.008,-0.019,C23 H33 O8     ,23,33,0,8,0,
-1000.00,7808537,437.254559,437.254477,-0.082,-0.188,C24 H37 O7     ,24,37,0,7,0,
536.72,3381721,438.046699,438.046669,-0.030,-0.069,C21 H12 N O10  ,21,12,1,10,0,
616.17,3964890,438.049894,438.050040,0.147,0.335,C18 H16 N O10 S,18,16,1,10,1,
224.39,12244964,438.067811,438.067799,-0.013,-0.029,C18 H16 N O12  ,18,16,1,12,0,
651.64,3218411,438.079166,438.079032,-0.134,-0.306,C17 H16 N3 O11 ,17,16,3,11,0,
546.63,3991533,438.083011,438.083055,0.043,0.099,C22 H16 N O9   ,22,16,1,9,0,
313.82,14546937,438.104178,438.104184,0.006,0.014,C19 H20 N O11  ,19,20,1,11,0,
662.71,5662720,438.115593,438.115417,-0.175,-0.400,C18 H20 N3 O10 ,18,20,3,10,0,
223.92,17430542,438.140551,438.140570,0.018,0.042,C20 H24 N O10  ,20,24,1,10,0,
680.04,4163604,438.152080,438.151803,-0.277,-0.631,C19 H24 N3 O9  ,19,24,3,9,0,
222.37,11151394,438.177067,438.176955,-0.112,-0.256,C21 H28 N O9   ,21,28,1,9,0,
448.48,6049847,438.213386,438.213341,-0.045,-0.104,C22 H32 N O8   ,22,32,1,8,0,
427.34,2933230,438.997387,438.997671,0.284,0.646,C17 H11 O12 S  ,17,11,0,12,1,
433.38,2933230,438.997387,438.997157,-0.229,-0.522,C30 H3 N2 O S  ,30,3,2,1,1,
516.94,5530104,439.015428,439.015429,0.001,0.001,C17 H11 O14    ,17,11,0,14,0,
544.50,5872129,439.030596,439.030685,0.089,0.202,C21 H11 O11    ,21,11,0,11,0,
599.89,4655619,439.033880,439.034056,0.176,0.401,C18 H15 O11 S  ,18,15,0,11,1,
105.77,28547596,439.051773,439.051301,-0.472,-1.076,C31 H7 N2 O2   ,31,7,2,2,0,
125.65,28547596,439.051773,439.051814,0.041,0.093,C18 H15 O13    ,18,15,0,13,0,
585.25,5128723,439.063018,439.063048,0.030,0.067,C17 H15 N2 O12 ,17,15,2,12,0,
464.33,6615573,439.067092,439.067070,-0.022,-0.051,C22 H15 O10    ,22,15,0,10,0,
560.39,4499997,439.081452,439.081675,0.223,0.509,C18 H19 N2 O9 S,18,19,2,9,1,
77.22,48683552,439.088211,439.088200,-0.011,-0.025,C19 H19 O12    ,19,19,0,12,0,
560.67,11303463,439.099444,439.099433,-0.011,-0.026,C18 H19 N2 O11 ,18,19,2,11,0,
642.05,4942378,439.103661,439.103456,-0.206,-0.468,C23 H19 O9     ,23,19,0,9,0,
487.77,8927787,439.106569,439.106827,0.258,0.587,C20 H23 O9 S   ,20,23,0,9,1,
499.06,8776240,439.116588,439.116210,-0.378,-0.860,C31 H19 O S    ,31,19,0,1,1,
152.51,60578356,439.124578,439.124585,0.007,0.017,C20 H23 O11    ,20,23,0,11,0,
691.63,5376571,439.134151,439.133968,-0.183,-0.416,C31 H19 O3     ,31,19,0,3,0,
572.87,9939515,439.135909,439.135819,-0.091,-0.206,C19 H23 N2 O10 ,19,23,2,10,0,
677.70,4614718,439.139913,439.139841,-0.071,-0.162,C24 H23 O8     ,24,23,0,8,0,
492.99,8075840,439.143067,439.143213,0.145,0.331,C21 H27 O8 S   ,21,27,0,8,1,
226.50,63593032,439.160988,439.160971,-0.018,-0.040,C21 H27 O10    ,21,27,0,10,0,
631.83,3533904,439.172433,439.172204,-0.229,-0.521,C20 H27 N2 O9  ,20,27,2,9,0,
678.19,4309586,439.176423,439.176227,-0.196,-0.447,C25 H27 O7     ,25,27,0,7,0,
497.98,6034004,439.179517,439.179598,0.081,0.185,C22 H31 O7 S   ,22,31,0,7,1,
182.90,34970204,439.197381,439.197356,-0.025,-0.056,C22 H31 O9     ,22,31,0,9,0,
636.21,4110950,439.212487,439.212612,0.126,0.286,C26 H31 O6     ,26,31,0,6,0,
197.05,11717234,439.233693,439.233742,0.048,0.110,C23 H35 O8     ,23,35,0,8,0,
-1000.00,3239558,439.270405,439.270127,-0.278,-0.633,C24 H39 O7     ,24,39,0,7,0,
481.21,3380266,440.025686,440.025934,0.248,0.563,C20 H10 N O11  ,20,10,1,11,0,
539.21,3380266,440.025686,440.025282,-0.404,-0.917,C12 H14 N3 O13 S,12,14,3,13,1,
453.62,3976236,440.029337,440.029305,-0.032,-0.073,C17 H14 N O11 S,17,14,1,11,1,
570.10,4645942,440.047162,440.047063,-0.099,-0.224,C17 H14 N O13  ,17,14,1,13,0,
520.09,5385279,440.062448,440.062319,-0.129,-0.293,C21 H14 N O10  ,21,14,1,10,0,
680.70,4697152,440.065475,440.065691,0.216,0.491,C18 H18 N O10 S,18,18,1,10,1,
311.76,11988042,440.083456,440.083449,-0.008,-0.017,C18 H18 N O12  ,18,18,1,12,0,
735.41,3180624,440.095029,440.094682,-0.347,-0.788,C17 H18 N3 O11 ,17,18,3,11,0,
536.33,5930067,440.098654,440.098705,0.051,0.115,C22 H18 N O9   ,22,18,1,9,0,
622.49,5499993,440.109952,440.109938,-0.014,-0.032,C21 H18 N3 O8  ,21,18,3,8,0,
381.73,16448606,440.119807,440.119834,0.027,0.061,C19 H22 N O11  ,19,22,1,11,0,
662.46,3317860,440.131305,440.131067,-0.238,-0.540,C18 H22 N3 O10 ,18,22,3,10,0,
605.76,4326509,440.146477,440.146324,-0.153,-0.348,C22 H22 N3 O7  ,22,22,3,7,0,
441.09,13466738,440.156249,440.156220,-0.029,-0.066,C20 H26 N O10  ,20,26,1,10,0,
373.19,7822470,440.192648,440.192605,-0.043,-0.098,C21 H30 N O9   ,21,30,1,9,0,
541.24,3401882,440.228769,440.228991,0.222,0.505,C22 H34 N O8   ,22,34,1,8,0,
128.25,6145608,441.009973,441.009949,-0.024,-0.054,C20 H9 O12     ,20,9,0,12,0,
432.06,5377610,441.013253,441.012808,-0.445,-1.010,C30 H5 N2 O S  ,30,5,2,1,1,
460.97,5377610,441.013253,441.013321,0.068,0.154,C17 H13 O12 S  ,17,13,0,12,1,
264.04,10882644,441.031031,441.030566,-0.466,-1.056,C30 H5 N2 O3   ,30,5,2,3,0,
321.18,10882644,441.031031,441.031079,0.047,0.108,C17 H13 O14    ,17,13,0,14,0,
516.97,11460188,441.046268,441.046335,0.067,0.151,C21 H13 O11    ,21,13,0,11,0,
549.96,7337566,441.049748,441.049706,-0.041,-0.094,C18 H17 O11 S  ,18,17,0,11,1,
606.54,3329634,441.057274,441.057568,0.294,0.666,C20 H13 N2 O10 ,20,13,2,10,0,
75.75,34627176,441.067453,441.067464,0.011,0.024,C18 H17 O13    ,18,17,0,13,0,
601.58,3612270,441.078762,441.078698,-0.065,-0.147,C17 H17 N2 O12 ,17,17,2,12,0,
604.00,10063472,441.082695,441.082720,0.025,0.057,C22 H17 O10    ,22,17,0,10,0,
481.59,7226994,441.086045,441.086092,0.047,0.106,C19 H21 O10 S  ,19,21,0,10,1,
548.54,3384949,441.091178,441.091452,0.274,0.621,C25 H17 N2 O4 S,25,17,2,4,1,
681.87,5340279,441.094018,441.093954,-0.064,-0.146,C21 H17 N2 O9  ,21,17,2,9,0,
589.28,7917176,441.095887,441.095475,-0.413,-0.936,C30 H17 O2 S   ,30,17,0,2,1,
157.25,49077884,441.103863,441.103850,-0.013,-0.030,C19 H21 O12    ,19,21,0,12,0,
567.50,8035970,441.115171,441.115083,-0.088,-0.199,C18 H21 N2 O11 ,18,21,2,11,0,
670.09,7339652,441.119216,441.119106,-0.110,-0.249,C23 H21 O9     ,23,21,0,9,0,
461.32,11132550,441.122488,441.122477,-0.011,-0.024,C20 H25 O9 S   ,20,25,0,9,1,
481.74,19652236,441.132173,441.131860,-0.313,-0.710,C31 H21 O S    ,31,21,0,1,1,
271.21,51469968,441.140212,441.140235,0.023,0.052,C20 H25 O11    ,20,25,0,11,0,
769.74,6610581,441.149835,441.149618,-0.217,-0.491,C31 H21 O3     ,31,21,0,3,0,
591.09,4042390,441.151531,441.151469,-0.063,-0.142,C19 H25 N2 O10 ,19,25,2,10,0,
536.72,9203352,441.155528,441.155491,-0.037,-0.083,C24 H25 O8     ,24,25,0,8,0,
470.37,9907866,441.158845,441.158863,0.017,0.039,C21 H29 O8 S   ,21,29,0,8,1,
277.62,38313636,441.176642,441.176621,-0.021,-0.047,C21 H29 O10    ,21,29,0,10,0,
645.45,4363945,441.186238,441.186004,-0.234,-0.531,C32 H25 O2     ,32,25,0,2,0,
586.17,7859884,441.191911,441.191877,-0.034,-0.076,C25 H29 O7     ,25,29,0,7,0,
460.92,6766254,441.195106,441.195248,0.142,0.322,C22 H33 O7 S   ,22,33,0,7,1,
192.27,16408248,441.213034,441.213006,-0.028,-0.064,C22 H33 O9     ,22,33,0,9,0,
569.87,4417216,441.228263,441.228262,-0.001,-0.002,C26 H33 O6     ,26,33,0,6,0,
-1000.00,4734668,441.249408,441.249392,-0.016,-0.037,C23 H37 O8     ,23,37,0,8,0,
319.22,5848782,441.252878,441.252763,-0.115,-0.260,C20 H41 O8 S   ,20,41,0,8,1,
-1000.00,3166932,441.264334,441.264648,0.314,0.712,C27 H37 O5     ,27,37,0,5,0,
-1000.00,3166932,441.264334,441.263996,-0.337,-0.765,C19 H41 N2 O7 S,19,41,2,7,1,
465.41,2920042,442.008678,442.008570,-0.109,-0.246,C16 H12 N O12 S,16,12,1,12,1,
457.72,4861054,442.044928,442.044955,0.027,0.060,C17 H16 N O11 S,17,16,1,11,1,
684.27,3009157,442.058359,442.058690,0.332,0.750,C12 H16 N3 O15 ,12,16,3,15,0,
572.55,3678343,442.062614,442.062713,0.100,0.225,C17 H16 N O13  ,17,16,1,13,0,
578.36,3678343,442.062614,442.062200,-0.414,-0.935,C30 H8 N3 O2   ,30,8,3,2,0,
495.46,7950479,442.077969,442.077969,0.000,0.000,C21 H16 N O10  ,21,16,1,10,0,
538.87,6033558,442.089320,442.089203,-0.118,-0.266,C20 H16 N3 O9  ,20,16,3,9,0,
519.13,11477147,442.099066,442.098586,-0.481,-1.087,C31 H12 N3 O   ,31,12,3,1,0,
557.66,11477147,442.099066,442.099099,0.033,0.074,C18 H20 N O12  ,18,20,1,12,0,
588.86,4169889,442.110301,442.110332,0.031,0.070,C17 H20 N3 O11 ,17,20,3,11,0,
522.80,6996131,442.114476,442.114355,-0.121,-0.274,C22 H20 N O9   ,22,20,1,9,0,
546.96,7903401,442.125720,442.125588,-0.132,-0.299,C21 H20 N3 O8  ,21,20,3,8,0,
496.90,14688430,442.135506,442.135484,-0.022,-0.049,C19 H24 N O11  ,19,24,1,11,0,
497.17,5560509,442.162046,442.161974,-0.072,-0.164,C22 H24 N3 O7  ,22,24,3,7,0,
412.53,11735234,442.171908,442.171870,-0.038,-0.086,C20 H28 N O10  ,20,28,1,10,0,
449.80,5501142,442.208404,442.208255,-0.149,-0.336,C21 H32 N O9   ,21,32,1,9,0,
558.27,3339900,442.989465,442.989214,-0.251,-0.567,C19 H7 O13     ,19,7,0,13,0,
24.93,12071568,443.025580,443.025599,0.020,0.044,C20 H11 O12    ,20,11,0,12,0,
475.09,5638802,443.028958,443.028971,0.012,0.028,C17 H15 O12 S  ,17,15,0,12,1,
592.36,3012246,443.037115,443.036833,-0.282,-0.636,C19 H11 N2 O11 ,19,11,2,11,0,
181.48,17187482,443.046747,443.046729,-0.018,-0.041,C17 H15 O14    ,17,15,0,14,0,
447.66,15532707,443.061977,443.061985,0.008,0.017,C21 H15 O11    ,21,15,0,11,0,
543.75,7695013,443.065437,443.065356,-0.081,-0.182,C18 H19 O11 S  ,18,19,0,11,1,
493.06,4034216,443.071150,443.070716,-0.433,-0.978,C24 H15 N2 O5 S,24,15,2,5,1,
536.08,4034216,443.071150,443.071229,0.080,0.180,C11 H23 O16 S  ,11,23,0,16,1,
639.45,4034216,443.071150,443.071368,0.218,0.492,C32 H11 O3     ,32,11,0,3,0,
583.33,5855913,443.073076,443.073218,0.142,0.321,C20 H15 N2 O10 ,20,15,2,10,0,
163.85,33448622,443.083068,443.083114,0.047,0.105,C18 H19 O13    ,18,19,0,13,0,
168.50,33448622,443.083068,443.082601,-0.467,-1.053,C31 H11 N2 O2  ,31,11,2,2,0,
665.89,3803826,443.089466,443.088987,-0.478,-1.079,C11 H23 O18    ,11,23,0,18,0,
525.86,3609268,443.092236,443.091846,-0.391,-0.881,C21 H19 N2 O7 S,21,19,2,7,1,
637.64,3609268,443.092236,443.092497,0.261,0.589,C29 H15 O5     ,29,15,0,5,0,
606.02,3993269,443.094578,443.094348,-0.230,-0.520,C17 H19 N2 O12 ,17,19,2,12,0,
209.38,14979767,443.098388,443.098370,-0.017,-0.039,C22 H19 O10    ,22,19,0,10,0,
445.42,11014841,443.101681,443.101742,0.060,0.136,C19 H23 O10 S  ,19,23,0,10,1,
506.34,3527356,443.107024,443.107102,0.078,0.175,C25 H19 N2 O4 S,25,19,2,4,1,
657.32,6199997,443.109460,443.109604,0.144,0.325,C21 H19 N2 O9  ,21,19,2,9,0,
521.40,16270014,443.111415,443.111125,-0.290,-0.654,C30 H19 O2 S   ,30,19,0,2,1,
379.80,37069508,443.119490,443.119500,0.009,0.021,C19 H23 O12    ,19,23,0,12,0,
688.75,8641223,443.129128,443.128883,-0.245,-0.554,C30 H19 O4     ,30,19,0,4,0,
594.95,3988680,443.130994,443.130733,-0.261,-0.589,C18 H23 N2 O11 ,18,23,2,11,0,
457.28,13476554,443.134852,443.134756,-0.096,-0.217,C23 H23 O9     ,23,23,0,9,0,
451.91,18481868,443.138133,443.138127,-0.006,-0.013,C20 H27 O9 S   ,20,27,0,9,1,
305.73,28795602,443.147886,443.147510,-0.376,-0.849,C31 H23 O S    ,31,23,0,1,1,
385.74,31875798,443.155880,443.155885,0.005,0.011,C20 H27 O11    ,20,27,0,11,0,
649.15,10089179,443.165583,443.165268,-0.315,-0.712,C31 H23 O3     ,31,23,0,3,0,
490.35,16634590,443.171162,443.171141,-0.021,-0.047,C24 H27 O8     ,24,27,0,8,0,
485.41,8563424,443.174493,443.174513,0.019,0.043,C21 H31 O8 S   ,21,31,0,8,1,
408.37,16696041,443.192260,443.192271,0.011,0.024,C21 H31 O10    ,21,31,0,10,0,
589.81,4266735,443.202083,443.201654,-0.429,-0.969,C32 H27 O2     ,32,27,0,2,0,
414.82,11064049,443.207605,443.207527,-0.078,-0.177,C25 H31 O7     ,25,31,0,7,0,
531.15,6157051,443.224152,443.224634,0.482,1.087,C17 H35 N2 O11 ,17,35,2,11,0,
97.92,8688381,443.228686,443.228656,-0.030,-0.067,C22 H35 O9     ,22,35,0,9,0,
-1000.00,5380869,443.243958,443.243912,-0.046,-0.103,C26 H35 O6     ,26,35,0,6,0,
-1000.00,4428569,443.280291,443.280298,0.007,0.016,C27 H39 O5     ,27,39,0,5,0,
582.56,4287653,444.020893,444.020848,-0.045,-0.101,C19 H10 N O12  ,19,10,1,12,0,
431.33,3034287,444.039379,444.039476,0.097,0.218,C20 H14 N O9 S ,20,14,1,9,1,
