mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
594.40,3799211,508.036892,508.036892,-0.000,-0.000,C20 H14 N O15  ,20,14,1,15,0,
603.71,3799211,508.036892,508.036379,-0.513,-1.010,C33 H6 N3 O4   ,33,6,3,4,0,
447.09,9191605,508.073240,508.072765,-0.476,-0.936,C34 H10 N3 O3  ,34,10,3,3,0,
488.33,9191605,508.073240,508.073278,0.037,0.074,C21 H18 N O14  ,21,18,1,14,0,
526.89,10084544,508.109712,508.109663,-0.049,-0.096,C22 H22 N O13  ,22,22,1,13,0,
502.90,4704452,508.120950,508.120897,-0.053,-0.104,C21 H22 N3 O12 ,21,22,3,12,0,
483.71,4636875,508.145948,508.145397,-0.551,-1.084,C15 H30 N3 O14 S,15,30,3,14,1,
593.51,4636875,508.145948,508.146049,0.100,0.198,C23 H26 N O12  ,23,26,1,12,0,
655.48,4636875,508.145948,508.145536,-0.413,-0.812,C36 H18 N3 O   ,36,18,3,1,0,
493.68,3089621,508.182331,508.181783,-0.548,-1.079,C16 H34 N3 O13 S,16,34,3,13,1,
634.94,3089621,508.182331,508.182434,0.103,0.203,C24 H30 N O11  ,24,30,1,11,0,
578.98,5175745,508.999874,508.999779,-0.095,-0.187,C23 H9 O14     ,23,9,0,14,0,
466.12,3219906,509.003080,509.003150,0.070,0.137,C20 H13 O14 S  ,20,13,0,14,1,
466.22,3219906,509.003080,509.002637,-0.444,-0.871,C33 H5 N2 O3 S ,33,5,2,3,1,
650.81,3219906,509.003080,509.003288,0.208,0.409,C41 H O        ,41,1,0,1,0,
416.58,15389127,509.020888,509.020395,-0.493,-0.969,C33 H5 N2 O5   ,33,5,2,5,0,
511.85,15389127,509.020888,509.020908,0.020,0.039,C20 H13 O16    ,20,13,0,16,0,
635.50,8315339,509.036238,509.036164,-0.074,-0.145,C24 H13 O13    ,24,13,0,13,0,
503.38,3935692,509.039582,509.039535,-0.047,-0.092,C21 H17 O13 S  ,21,17,0,13,1,
409.44,41570768,509.057298,509.056780,-0.518,-1.017,C34 H9 N2 O4   ,34,9,2,4,0,
504.60,41570768,509.057298,509.057293,-0.005,-0.010,C21 H17 O15    ,21,17,0,15,0,
567.16,3081685,509.068737,509.068527,-0.210,-0.413,C20 H17 N2 O14 ,20,17,2,14,0,
468.53,7080406,509.072511,509.072036,-0.475,-0.933,C38 H9 N2 O    ,38,9,2,1,0,
586.62,7080406,509.072511,509.072550,0.038,0.075,C25 H17 O12    ,25,17,0,12,0,
403.27,54383068,509.093651,509.093166,-0.485,-0.953,C35 H13 N2 O3  ,35,13,2,3,0,
446.88,54383068,509.093651,509.093679,0.028,0.055,C22 H21 O14    ,22,21,0,14,0,
485.62,4837853,509.096203,509.096537,0.334,0.657,C32 H17 N2 O3 S,32,17,2,3,1,
557.10,6539743,509.104700,509.104912,0.212,0.417,C21 H21 N2 O13 ,21,21,2,13,0,
428.33,55857636,509.130023,509.129551,-0.472,-0.926,C36 H17 N2 O2  ,36,17,2,2,0,
439.01,55857636,509.130023,509.130064,0.042,0.082,C23 H25 O13    ,23,25,0,13,0,
570.74,3863017,509.141323,509.141298,-0.025,-0.049,C22 H25 N2 O12 ,22,25,2,12,0,
491.41,3625450,509.145014,509.144669,-0.345,-0.678,C19 H29 N2 O12 S,19,29,2,12,1,
596.42,3625450,509.145014,509.145321,0.306,0.602,C27 H25 O10    ,27,25,0,10,0,
329.83,43356656,509.166445,509.165937,-0.509,-0.999,C37 H21 N2 O   ,37,21,2,1,0,
344.74,43356656,509.166445,509.166450,0.005,0.009,C24 H29 O12    ,24,29,0,12,0,
248.13,22991354,509.202916,509.202835,-0.080,-0.158,C25 H33 O11    ,25,33,0,11,0,
196.22,10695173,509.239211,509.239221,0.010,0.020,C26 H37 O10    ,26,37,0,10,0,
-1000.00,4022800,509.275275,509.274955,-0.320,-0.629,C19 H45 N2 O11 S,19,45,2,11,1,
-1000.00,4022800,509.275275,509.275606,0.331,0.650,C27 H41 O9     ,27,41,0,9,0,
463.14,3193563,509.994821,509.994376,-0.445,-0.872,C14 H12 N3 O16 S,14,12,3,16,1,
463.77,3193563,509.994821,509.994514,-0.306,-0.601,C35 N3 O3      ,35,0,3,3,0,
589.78,3193563,509.994821,509.995028,0.207,0.405,C22 H8 N O14   ,22,8,1,14,0,
533.13,5397228,510.052424,510.051891,-0.533,-1.044,C12 H20 N3 O17 S,12,20,3,17,1,
612.24,5397228,510.052424,510.052542,0.119,0.233,C20 H16 N O15  ,20,16,1,15,0,
613.77,5397228,510.052424,510.052029,-0.394,-0.773,C33 H8 N3 O4   ,33,8,3,4,0,
551.94,10470134,510.088889,510.088415,-0.475,-0.930,C34 H12 N3 O3  ,34,12,3,3,0,
599.42,10470134,510.088889,510.088928,0.038,0.075,C21 H20 N O14  ,21,20,1,14,0,
452.95,3372794,510.103984,510.103533,-0.452,-0.885,C17 H24 N3 O13 S,17,24,3,13,1,
548.45,3372794,510.103984,510.104184,0.200,0.392,C25 H20 N O11  ,25,20,1,11,0,
526.12,9315072,510.125311,510.125313,0.002,0.004,C22 H24 N O13  ,22,24,1,13,0,
550.97,9315072,510.125311,510.124800,-0.511,-1.002,C35 H16 N3 O2  ,35,16,3,2,0,
507.37,3755779,510.136094,510.136547,0.453,0.888,C21 H24 N3 O12 ,21,24,3,12,0,
490.37,4467466,510.161457,510.161047,-0.410,-0.803,C15 H32 N3 O14 S,15,32,3,14,1,
545.89,4467466,510.161457,510.161699,0.242,0.474,C23 H28 N O12  ,23,28,1,12,0,
547.79,4467466,510.161457,510.161186,-0.271,-0.532,C36 H20 N3 O   ,36,20,3,1,0,
349.73,3635988,510.197951,510.198084,0.134,0.262,C24 H32 N O11  ,24,32,1,11,0,
487.70,3635988,510.197951,510.197433,-0.518,-1.015,C16 H36 N3 O13 S,16,36,3,13,1,
611.18,4668398,510.979084,510.979043,-0.041,-0.081,C22 H7 O15     ,22,7,0,15,0,
234.74,14087160,511.015407,511.014916,-0.491,-0.962,C36 H3 N2 O3   ,36,3,2,3,0,
519.24,14087160,511.015407,511.015429,0.022,0.042,C23 H11 O14    ,23,11,0,14,0,
477.68,3345401,511.019141,511.018800,-0.341,-0.667,C20 H15 O14 S  ,20,15,0,14,1,
634.25,3345401,511.019141,511.018938,-0.202,-0.396,C41 H3 O       ,41,3,0,1,0,
84.37,21419006,511.036524,511.036558,0.034,0.067,C20 H15 O16    ,20,15,0,16,0,
136.16,21419006,511.036524,511.036045,-0.479,-0.937,C33 H7 N2 O5   ,33,7,2,5,0,
516.44,12284930,511.051755,511.051301,-0.454,-0.888,C37 H7 N2 O2   ,37,7,2,2,0,
574.99,12284930,511.051755,511.051814,0.059,0.116,C24 H15 O13    ,24,15,0,13,0,
411.22,47846408,511.072962,511.072430,-0.531,-1.040,C34 H11 N2 O4  ,34,11,2,4,0,
456.79,47846408,511.072962,511.072943,-0.018,-0.036,C21 H19 O15    ,21,19,0,15,0,
562.77,3404811,511.084076,511.084177,0.101,0.197,C20 H19 N2 O14 ,20,19,2,14,0,
584.56,8397836,511.088220,511.087687,-0.533,-1.043,C38 H11 N2 O   ,38,11,2,1,0,
593.37,8397836,511.088220,511.088200,-0.020,-0.039,C25 H19 O12    ,25,19,0,12,0,
397.40,65704976,511.109325,511.108816,-0.509,-0.995,C35 H15 N2 O3  ,35,15,2,3,0,
441.02,65704976,511.109325,511.109329,0.004,0.009,C22 H23 O14    ,22,23,0,14,0,
566.48,5831701,511.120400,511.120562,0.162,0.317,C21 H23 N2 O13 ,21,23,2,13,0,
605.24,7656470,511.124595,511.124585,-0.010,-0.019,C26 H23 O11    ,26,23,0,11,0,
78.39,60265500,511.145656,511.145201,-0.454,-0.888,C36 H19 N2 O2  ,36,19,2,2,0,
325.54,60265500,511.145656,511.145715,0.059,0.115,C23 H27 O13    ,23,27,0,13,0,
486.37,5600285,511.148219,511.148573,0.353,0.691,C33 H23 N2 O2 S,33,23,2,2,1,
215.61,34608168,511.182040,511.181587,-0.453,-0.887,C37 H23 N2 O   ,37,23,2,1,0,
218.49,34608168,511.182040,511.182100,0.060,0.117,C24 H31 O12    ,24,31,0,12,0,
233.59,13567024,511.218409,511.218486,0.076,0.149,C25 H35 O11    ,25,35,0,11,0,
284.38,5104698,511.254762,511.254871,0.109,0.214,C26 H39 O10    ,26,39,0,10,0,
405.65,5104698,511.254762,511.254220,-0.542,-1.060,C18 H43 N2 O12 S,18,43,2,12,1,
414.38,4300041,512.010545,512.010165,-0.381,-0.744,C35 H2 N3 O3   ,35,2,3,3,0,
460.23,4300041,512.010545,512.010026,-0.519,-1.014,C14 H14 N3 O16 S,14,14,3,16,1,
580.33,4300041,512.010545,512.010678,0.132,0.258,C22 H10 N O14  ,22,10,1,14,0,
455.70,5526803,512.046954,512.046550,-0.404,-0.790,C36 H6 N3 O2   ,36,6,3,2,0,
495.37,5526803,512.046954,512.047063,0.109,0.212,C23 H14 N O13  ,23,14,1,13,0,
521.33,5526803,512.046954,512.046412,-0.543,-1.060,C15 H18 N3 O15 S,15,18,3,15,1,
620.50,6020377,512.068107,512.068192,0.085,0.166,C20 H18 N O15  ,20,18,1,15,0,
625.63,6020377,512.068107,512.067679,-0.428,-0.836,C33 H10 N3 O4  ,33,10,3,4,0,
491.99,4994333,512.083384,512.082936,-0.448,-0.875,C37 H10 N3 O   ,37,10,3,1,0,
531.22,4994333,512.083384,512.083449,0.065,0.127,C24 H18 N O12  ,24,18,1,12,0,
558.51,10118434,512.104602,512.104578,-0.024,-0.046,C21 H22 N O14  ,21,22,1,14,0,
577.43,10118434,512.104602,512.104065,-0.537,-1.048,C34 H14 N3 O3  ,34,14,3,3,0,
479.51,5967148,512.140835,512.140312,-0.523,-1.021,C14 H30 N3 O15 S,14,30,3,15,1,
521.84,5967148,512.140835,512.140963,0.128,0.251,C22 H26 N O13  ,22,26,1,13,0,
581.07,5967148,512.140835,512.140450,-0.385,-0.751,C35 H18 N3 O2  ,35,18,3,2,0,
498.45,3973430,512.177650,512.177349,-0.301,-0.589,C23 H30 N O12  ,23,30,1,12,0,
448.19,15554066,512.994671,512.994180,-0.490,-0.956,C35 H N2 O4    ,35,1,2,4,0,
517.96,15554066,512.994671,512.994693,0.023,0.044,C22 H9 O15     ,22,9,0,15,0,
646.72,5131800,513.015889,513.015823,-0.067,-0.130,C19 H13 O17    ,19,13,0,17,0,
273.51,19830300,513.031051,513.030566,-0.485,-0.946,C36 H5 N2 O3   ,36,5,2,3,0,
523.06,19830300,513.031051,513.031079,0.028,0.054,C23 H13 O14    ,23,13,0,14,0,
499.05,3238685,513.034510,513.034450,-0.060,-0.118,C20 H17 O14 S  ,20,17,0,14,1,
659.44,3238685,513.034510,513.034588,0.078,0.152,C41 H5 O       ,41,5,0,1,0,
550.74,3068447,513.042528,513.042312,-0.216,-0.421,C22 H13 N2 O13 ,22,13,2,13,0,
405.28,26482210,513.052183,513.051695,-0.488,-0.952,C33 H9 N2 O5   ,33,9,2,5,0,
493.02,26482210,513.052183,513.052208,0.025,0.048,C20 H17 O16    ,20,17,0,16,0,
455.07,15914533,513.067374,513.066813,-0.561,-1.094,C16 H21 N2 O15 S,16,21,2,15,1,
500.44,15914533,513.067374,513.066951,-0.423,-0.824,C37 H9 N2 O2   ,37,9,2,2,0,
566.44,15914533,513.067374,513.067464,0.090,0.176,C24 H17 O13    ,24,17,0,13,0,
41.51,56530476,513.088546,513.088594,0.048,0.093,C21 H21 O15    ,21,21,0,15,0,
82.77,56530476,513.088546,513.088080,-0.465,-0.907,C34 H13 N2 O4  ,34,13,2,4,0,
561.10,11392559,513.103861,513.103337,-0.525,-1.022,C38 H13 N2 O   ,38,13,2,1,0,
574.83,11392559,513.103861,513.103850,-0.011,-0.022,C25 H21 O12    ,25,21,0,12,0,
25.84,68195896,513.124976,513.124979,0.003,0.005,C22 H25 O14    ,22,25,0,14,0,
237.71,68195896,513.124976,513.124466,-0.510,-0.995,C35 H17 N2 O3  ,35,17,2,3,0,
631.35,7702073,513.140198,513.140235,0.038,0.073,C26 H25 O11    ,26,25,0,11,0,
180.32,45487680,513.161348,513.160852,-0.496,-0.967,C36 H21 N2 O2  ,36,21,2,2,0,
181.17,45487680,513.161348,513.161365,0.017,0.033,C23 H29 O13    ,23,29,0,13,0,
650.41,3733058,513.176683,513.176621,-0.062,-0.122,C27 H29 O10    ,27,29,0,10,0,
184.68,17815112,513.197656,513.197099,-0.557,-1.085,C16 H37 N2 O14 S,16,37,2,14,1,
187.68,17815112,513.197656,513.197750,0.095,0.184,C24 H33 O12    ,24,33,0,12,0,
194.17,17815112,513.197656,513.197237,-0.418,-0.815,C37 H25 N2 O   ,37,25,2,1,0,
607.07,2981452,513.212938,513.213006,0.068,0.133,C28 H33 O9     ,28,33,0,9,0,
221.78,7026258,513.234062,513.234136,0.073,0.143,C25 H37 O11    ,25,37,0,11,0,
-1000.00,3099227,513.270803,513.270521,-0.282,-0.549,C26 H41 O10    ,26,41,0,10,0,
465.61,4396835,514.026292,514.025815,-0.477,-0.928,C35 H4 N3 O3   ,35,4,3,3,0,
593.48,4396835,514.026292,514.026328,0.036,0.070,C22 H12 N O14  ,22,12,1,14,0,
444.47,7309100,514.062677,514.062200,-0.477,-0.927,C36 H8 N3 O2   ,36,8,3,2,0,
486.22,7309100,514.062677,514.062713,0.036,0.071,C23 H16 N O13  ,23,16,1,13,0,
577.61,5142322,514.083936,514.083843,-0.093,-0.182,C20 H20 N O15  ,20,20,1,15,0,
486.44,5490486,514.099126,514.098586,-0.541,-1.052,C37 H12 N3 O   ,37,12,3,1,0,
526.50,5490486,514.099126,514.099099,-0.028,-0.054,C24 H20 N O12  ,24,20,1,12,0,
604.82,6025019,514.120297,514.120228,-0.069,-0.134,C21 H24 N O14  ,21,24,1,14,0,
539.74,2911039,514.135436,514.135484,0.048,0.094,C25 H24 N O11  ,25,24,1,11,0,
571.66,4173637,514.156670,514.156614,-0.056,-0.109,C22 H28 N O13  ,22,28,1,13,0,
-1000.00,13252633,514.973979,514.973958,-0.021,-0.042,C21 H7 O16     ,21,7,0,16,0,
111.07,23844898,515.010265,515.010343,0.078,0.152,C22 H11 O15    ,22,11,0,15,0,
394.12,23844898,515.010265,515.009830,-0.435,-0.844,C35 H3 N2 O4   ,35,3,2,4,0,
485.82,8939559,515.031554,515.031473,-0.082,-0.159,C19 H15 O17    ,19,15,0,17,0,
229.73,23648300,515.046709,515.046729,0.019,0.038,C23 H15 O14    ,23,15,0,14,0,
252.48,23648300,515.046709,515.046216,-0.494,-0.958,C36 H7 N2 O3   ,36,7,2,3,0,
527.29,3035180,515.050505,515.050100,-0.405,-0.786,C20 H19 O14 S  ,20,19,0,14,1,
660.44,3035180,515.050505,515.050238,-0.267,-0.517,C41 H7 O       ,41,7,0,1,0,
55.39,29841456,515.067856,515.067858,0.002,0.004,C20 H19 O16    ,20,19,0,16,0,
76.41,29841456,515.067856,515.067345,-0.511,-0.993,C33 H11 N2 O5  ,33,11,2,5,0,
476.55,19003444,515.083100,515.082601,-0.499,-0.968,C37 H11 N2 O2  ,37,11,2,2,0,
510.79,19003444,515.083100,515.083114,0.014,0.028,C24 H19 O13    ,24,19,0,13,0,
59.58,48846908,515.104258,515.104244,-0.015,-0.028,C21 H23 O15    ,21,23,0,15,0,
90.35,48846908,515.104258,515.103731,-0.528,-1.024,C34 H15 N2 O4  ,34,15,2,4,0,
305.69,14133310,515.119548,515.118987,-0.561,-1.089,C38 H15 N2 O   ,38,15,2,1,0,
540.21,14133310,515.119548,515.119500,-0.048,-0.093,C25 H23 O12    ,25,23,0,12,0,
64.11,42293316,515.140597,515.140629,0.032,0.062,C22 H27 O14    ,22,27,0,14,0,
169.79,42293316,515.140597,515.140116,-0.481,-0.934,C35 H19 N2 O3  ,35,19,2,3,0,
467.22,11810887,515.155759,515.155234,-0.525,-1.020,C18 H31 N2 O13 S,18,31,2,13,1,
519.63,11810887,515.155759,515.155885,0.126,0.245,C26 H27 O11    ,26,27,0,11,0,
616.61,3512393,515.160812,515.161245,0.434,0.842,C32 H23 N2 O5  ,32,23,2,5,0,
143.49,19142732,515.176995,515.176502,-0.494,-0.959,C36 H23 N2 O2  ,36,23,2,2,0,
163.02,19142732,515.176995,515.177015,0.019,0.037,C23 H31 O13    ,23,31,0,13,0,
694.92,6436945,515.192194,515.192271,0.077,0.149,C27 H31 O10    ,27,31,0,10,0,
165.30,7630934,515.213430,515.212887,-0.543,-1.054,C37 H27 N2 O   ,37,27,2,1,0,
206.93,7630934,515.213430,515.213400,-0.030,-0.058,C24 H35 O12    ,24,35,0,12,0,
485.65,4446298,515.228756,515.228656,-0.100,-0.193,C28 H35 O9     ,28,35,0,9,0,
357.89,3016291,515.264661,515.264390,-0.270,-0.524,C21 H43 N2 O10 S,21,43,2,10,1,
507.18,3016291,515.264661,515.265042,0.381,0.740,C29 H39 O8     ,29,39,0,8,0,
439.99,3254386,515.322507,515.322557,0.050,0.096,C27 H47 O9     ,27,47,0,9,0,
547.66,7874857,516.042039,516.041978,-0.061,-0.118,C22 H14 N O14  ,22,14,1,14,0,
434.65,7409970,516.078308,516.077850,-0.458,-0.887,C36 H10 N3 O2  ,36,10,3,2,0,
477.71,7409970,516.078308,516.078363,0.055,0.107,C23 H18 N O13  ,23,18,1,13,0,
587.81,5038391,516.099448,516.099493,0.044,0.085,C20 H22 N O15  ,20,22,1,15,0,
619.28,5038391,516.099448,516.098980,-0.469,-0.909,C33 H14 N3 O4  ,33,14,3,4,0,
517.96,3164474,516.111778,516.112247,0.469,0.908,C28 H22 N O7 S ,28,22,1,7,1,
462.60,5456187,516.114637,516.114236,-0.401,-0.777,C37 H14 N3 O   ,37,14,3,1,0,
498.72,5456187,516.114637,516.114749,0.112,0.217,C24 H22 N O12  ,24,22,1,12,0,
523.65,5456187,516.114637,516.114097,-0.539,-1.045,C16 H26 N3 O14 S,16,26,3,14,1,
596.67,3832128,516.136124,516.135878,-0.246,-0.476,C21 H26 N O14  ,21,26,1,14,0,
513.91,2897220,516.150923,516.150483,-0.440,-0.852,C17 H30 N3 O13 S,17,30,3,13,1,
630.49,2897220,516.150923,516.151134,0.212,0.410,C25 H26 N O11  ,25,26,1,11,0,
442.99,4665672,516.166541,516.166390,-0.151,-0.292,C29 H26 N O8   ,29,26,1,8,0,
519.23,5970453,516.989701,516.989608,-0.094,-0.181,C21 H9 O16     ,21,9,0,16,0,
87.94,24762910,517.025993,517.025993,-0.000,-0.000,C22 H13 O15    ,22,13,0,15,0,
400.44,24762910,517.025993,517.025480,-0.513,-0.992,C35 H5 N2 O4   ,35,5,2,4,0,
494.57,7772708,517.047106,517.046610,-0.496,-0.960,C32 H9 N2 O6   ,32,9,2,6,0,
575.54,7772708,517.047106,517.047123,0.017,0.033,C19 H17 O17    ,19,17,0,17,0,
172.48,28662312,517.062381,517.062379,-0.002,-0.004,C23 H17 O14    ,23,17,0,14,0,
218.17,28662312,517.062381,517.061866,-0.515,-0.997,C36 H9 N2 O3   ,36,9,2,3,0,
514.12,3258920,517.066216,517.065750,-0.466,-0.901,C20 H21 O14 S  ,20,21,0,14,1,
664.61,3258920,517.066216,517.065888,-0.327,-0.633,C41 H9 O       ,41,9,0,1,0,
138.26,24541740,517.083496,517.082995,-0.501,-0.970,C33 H13 N2 O5  ,33,13,2,5,0,
226.23,24541740,517.083496,517.083508,0.012,0.023,C20 H21 O16    ,20,21,0,16,0,
275.97,23509552,517.098741,517.098764,0.024,0.046,C24 H21 O13    ,24,21,0,13,0,
292.33,23509552,517.098741,517.098251,-0.489,-0.947,C37 H13 N2 O2  ,37,13,2,2,0,
493.93,4479537,517.101491,517.101623,0.131,0.254,C34 H17 N2 O2 S,34,17,2,2,1,
74.88,26810934,517.119868,517.119894,0.026,0.049,C21 H25 O15    ,21,25,0,15,0,
418.63,26810934,517.119868,517.119381,-0.488,-0.943,C34 H17 N2 O4  ,34,17,2,4,0,
534.47,6371897,517.132570,517.132648,0.078,0.150,C29 H25 O7 S   ,29,25,0,7,1,
187.43,20470328,517.135104,517.134637,-0.467,-0.903,C38 H17 N2 O   ,38,17,2,1,0,
237.36,20470328,517.135104,517.135150,0.046,0.089,C25 H25 O12    ,25,25,0,12,0,
85.73,18790974,517.156259,517.156279,0.021,0.040,C22 H29 O14    ,22,29,0,14,0,
433.80,18790974,517.156259,517.155766,-0.492,-0.952,C35 H21 N2 O3  ,35,21,2,3,0,
164.46,14924354,517.171546,517.171535,-0.011,-0.021,C26 H29 O11    ,26,29,0,11,0,
240.78,6494791,517.192653,517.192152,-0.501,-0.968,C36 H25 N2 O2  ,36,25,2,2,0,
390.90,6494791,517.192653,517.192665,0.012,0.024,C23 H33 O13    ,23,33,0,13,0,
532.76,7862859,517.207926,517.207921,-0.005,-0.010,C27 H33 O10    ,27,33,0,10,0,
487.26,2888273,517.234238,517.234410,0.172,0.332,C30 H33 N2 O6  ,30,33,2,6,0,
383.17,6277716,517.244124,517.243655,-0.469,-0.906,C20 H41 N2 O11 S,20,41,2,11,1,
444.97,6277716,517.244124,517.244306,0.183,0.353,C28 H37 O9     ,28,37,0,9,0,
-1000.00,2894439,517.319999,517.320449,0.450,0.870,C27 H49 O7 S   ,27,49,0,7,1,
495.57,5337874,518.021136,518.020591,-0.545,-1.053,C13 H16 N3 O17 S,13,16,3,17,1,
533.00,5337874,518.021136,518.021242,0.106,0.205,C21 H12 N O15  ,21,12,1,15,0,
615.79,5337874,518.021136,518.020729,-0.407,-0.785,C34 H4 N3 O4   ,34,4,3,4,0,
441.11,8977178,518.057492,518.057115,-0.377,-0.728,C35 H8 N3 O3   ,35,8,3,3,0,
454.56,8977178,518.057492,518.056976,-0.516,-0.995,C14 H20 N3 O16 S,14,20,3,16,1,
474.40,8977178,518.057492,518.057628,0.136,0.262,C22 H16 N O14  ,22,16,1,14,0,
616.41,3150624,518.078893,518.078757,-0.136,-0.263,C19 H20 N O16  ,19,20,1,16,0,
424.99,8162083,518.093911,518.094013,0.103,0.198,C23 H20 N O13  ,23,20,1,13,0,
434.01,8162083,518.093911,518.093500,-0.411,-0.792,C36 H12 N3 O2  ,36,12,3,2,0,
463.24,8162083,518.093911,518.093362,-0.549,-1.059,C15 H24 N3 O15 S,15,24,3,15,1,
585.25,5985068,518.130559,518.130399,-0.160,-0.309,C24 H24 N O12  ,24,24,1,12,0,
574.83,4526901,518.166967,518.166784,-0.183,-0.354,C25 H28 N O11  ,25,28,1,11,0,
-1000.00,6425426,518.287125,518.287174,0.049,0.095,C27 H40 N3 O7  ,27,40,3,7,0,
438.32,9448445,519.005234,519.004745,-0.489,-0.943,C34 H3 N2 O5   ,34,3,2,5,0,
499.65,9448445,519.005234,519.005258,0.024,0.046,C21 H11 O16    ,21,11,0,16,0,
527.81,7095297,519.020522,519.020001,-0.521,-1.004,C38 H3 N2 O2   ,38,3,2,2,0,
568.92,7095297,519.020522,519.020514,-0.008,-0.016,C25 H11 O13    ,25,11,0,13,0,
419.86,25639942,519.041658,519.041130,-0.528,-1.017,C35 H7 N2 O4   ,35,7,2,4,0,
500.11,25639942,519.041658,519.041643,-0.015,-0.029,C22 H15 O15    ,22,15,0,15,0,
564.92,3562505,519.052929,519.052877,-0.052,-0.100,C21 H15 N2 O14 ,21,15,2,14,0,
509.11,5315595,519.062916,519.062773,-0.143,-0.276,C19 H19 O17    ,19,19,0,17,0,
127.63,33725456,519.077947,519.078029,0.082,0.158,C23 H19 O14    ,23,19,0,14,0,
372.54,33725456,519.077947,519.077377,-0.569,-1.097,C15 H23 N2 O16 S,15,23,2,16,1,
408.96,33725456,519.077947,519.077516,-0.431,-0.830,C36 H11 N2 O3  ,36,11,2,3,0,
490.28,3978256,519.080539,519.080887,0.349,0.671,C33 H15 N2 O3 S,33,15,2,3,1,
550.66,5862418,519.089168,519.089262,0.094,0.182,C22 H19 N2 O13 ,22,19,2,13,0,
445.87,11430932,519.099151,519.099158,0.007,0.014,C20 H23 O16    ,20,23,0,16,0,
511.11,11430932,519.099151,519.098645,-0.506,-0.974,C33 H15 N2 O5  ,33,15,2,5,0,
498.03,32054296,519.114376,519.113901,-0.475,-0.914,C37 H15 N2 O2  ,37,15,2,2,0,
548.50,32054296,519.114376,519.114414,0.038,0.074,C24 H23 O13    ,24,23,0,13,0,
557.41,4404250,519.125539,519.125648,0.108,0.209,C23 H23 N2 O12 ,23,23,2,12,0,
440.19,9587740,519.135453,519.134892,-0.561,-1.080,C13 H31 N2 O17 S,13,31,2,17,1,
516.88,9587740,519.135453,519.135544,0.091,0.175,C21 H27 O15    ,21,27,0,15,0,
517.69,9587740,519.135453,519.135031,-0.422,-0.813,C34 H19 N2 O4  ,34,19,2,4,0,
504.76,4308000,519.148053,519.148298,0.245,0.472,C29 H27 O7 S   ,29,27,0,7,1,
108.30,26229792,519.150809,519.150800,-0.009,-0.018,C25 H27 O12    ,25,27,0,12,0,
134.43,26229792,519.150809,519.150287,-0.522,-1.006,C38 H19 N2 O   ,38,19,2,1,0,
400.66,4202533,519.171696,519.171416,-0.280,-0.539,C35 H23 N2 O3  ,35,23,2,3,0,
464.75,4202533,519.171696,519.171278,-0.418,-0.806,C14 H35 N2 O16 S,14,35,2,16,1,
593.10,4202533,519.171696,519.171929,0.233,0.449,C22 H31 O14    ,22,31,0,14,0,
469.03,20462632,519.187161,519.187185,0.024,0.047,C26 H31 O11    ,26,31,0,11,0,
203.73,11156529,519.223561,519.223571,0.010,0.019,C27 H35 O10    ,27,35,0,10,0,
355.21,5803066,519.259809,519.259956,0.148,0.284,C28 H39 O9     ,28,39,0,9,0,
375.77,5803066,519.259809,519.259305,-0.504,-0.970,C20 H43 N2 O11 S,20,43,2,11,1,
497.17,4097264,520.036574,520.036241,-0.333,-0.641,C13 H18 N3 O17 S,13,18,3,17,1,
697.21,4097264,520.036574,520.036379,-0.195,-0.375,C34 H6 N3 O4   ,34,6,3,4,0,
707.01,4097264,520.036574,520.036892,0.318,0.612,C21 H14 N O15  ,21,14,1,15,0,
498.19,9403640,520.073348,520.073278,-0.070,-0.135,C22 H18 N O14  ,22,18,1,14,0,
437.80,8473857,520.109582,520.109663,0.081,0.156,C23 H22 N O13  ,23,22,1,13,0,
467.73,8473857,520.109582,520.109012,-0.570,-1.096,C15 H26 N3 O15 S,15,26,3,15,1,
499.42,8473857,520.109582,520.109150,-0.432,-0.830,C36 H14 N3 O2  ,36,14,3,2,0,
557.25,3736850,520.182593,520.182434,-0.159,-0.305,C25 H30 N O11  ,25,30,1,11,0,
534.60,4304333,520.999775,520.999265,-0.510,-0.978,C37 H N2 O3    ,37,1,2,3,0,
584.71,4304333,520.999775,520.999779,0.003,0.006,C24 H9 O14     ,24,9,0,14,0,
126.90,14122450,521.020876,521.020908,0.032,0.061,C21 H13 O16    ,21,13,0,16,0,
463.17,14122450,521.020876,521.020395,-0.481,-0.923,C34 H5 N2 O5   ,34,5,2,5,0,
457.32,7011798,521.035929,521.035513,-0.417,-0.800,C17 H17 N2 O15 S,17,17,2,15,1,
563.35,7011798,521.035929,521.035651,-0.278,-0.534,C38 H5 N2 O2   ,38,5,2,2,0,
598.14,7011798,521.035929,521.036164,0.235,0.450,C25 H13 O13    ,25,13,0,13,0,
411.24,35511772,521.057292,521.056780,-0.511,-0.981,C35 H9 N2 O4   ,35,9,2,4,0,
488.87,35511772,521.057292,521.057293,0.002,0.004,C22 H17 O15    ,22,17,0,15,0,
562.26,3893725,521.068652,521.068527,-0.125,-0.240,C21 H17 N2 O14 ,21,17,2,14,0,
599.24,4234718,521.072473,521.072036,-0.436,-0.837,C39 H9 N2 O    ,39,9,2,1,0,
669.31,4234718,521.072473,521.072550,0.077,0.147,C26 H17 O12    ,26,17,0,12,0,
