mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
619.22,3681221,419.036829,419.036833,0.004,0.010,C17 H11 N2 O11 ,17,11,2,11,0,
574.37,10919884,419.046734,419.046729,-0.005,-0.013,C15 H15 O14    ,15,15,0,14,0,
18.60,74227672,419.061975,419.061985,0.010,0.023,C19 H15 O11    ,19,15,0,11,0,
605.95,9809889,419.073196,419.073218,0.022,0.052,C18 H15 N2 O10 ,18,15,2,10,0,
148.20,37330920,419.083118,419.083114,-0.004,-0.009,C16 H19 O13    ,16,19,0,13,0,
50.15,79175672,419.098381,419.098370,-0.011,-0.026,C20 H19 O10    ,20,19,0,10,0,
611.51,7614462,419.109487,419.109604,0.117,0.279,C19 H19 N2 O9  ,19,19,2,9,0,
50.89,33890308,419.119484,419.119500,0.016,0.039,C17 H23 O12    ,17,23,0,12,0,
553.78,7655438,419.130780,419.130733,-0.046,-0.111,C16 H23 N2 O11 ,16,23,2,11,0,
30.19,51011600,419.134740,419.134756,0.016,0.038,C21 H23 O9     ,21,23,0,9,0,
-1000.00,9977890,419.155867,419.155885,0.018,0.043,C18 H27 O11    ,18,27,0,11,0,
196.09,28508206,419.171196,419.171141,-0.054,-0.129,C22 H27 O8     ,22,27,0,8,0,
549.23,8273994,419.207610,419.207527,-0.083,-0.198,C23 H31 O7     ,23,31,0,7,0,
-1000.00,4501607,419.243703,419.243912,0.210,0.500,C24 H35 O6     ,24,35,0,6,0,
-1000.00,4501607,419.243703,419.243261,-0.442,-1.054,C16 H39 N2 O8 S,16,39,2,8,1,
198.70,5669572,420.020854,420.020848,-0.005,-0.013,C17 H10 N O12  ,17,10,1,12,0,
257.11,15721184,420.057227,420.057234,0.007,0.017,C18 H14 N O11  ,18,14,1,11,0,
578.46,3215081,420.068383,420.068467,0.084,0.200,C17 H14 N3 O10 ,17,14,3,10,0,
439.99,12894973,420.093609,420.093619,0.011,0.026,C19 H18 N O10  ,19,18,1,10,0,
568.22,4891398,420.104924,420.104853,-0.071,-0.168,C18 H18 N3 O9  ,18,18,3,9,0,
672.23,3547917,420.114851,420.114749,-0.102,-0.243,C16 H22 N O12  ,16,22,1,12,0,
620.27,8758041,420.129980,420.130005,0.025,0.060,C20 H22 N O9   ,20,22,1,9,0,
554.31,5399330,420.141094,420.141238,0.145,0.344,C19 H22 N3 O8  ,19,22,3,8,0,
556.55,4086590,420.177538,420.177624,0.086,0.205,C20 H26 N3 O7  ,20,26,3,7,0,
457.40,4079026,420.987065,420.987106,0.041,0.098,C17 H9 O11 S   ,17,9,0,11,1,
68.72,22037952,421.004869,421.004864,-0.005,-0.011,C17 H9 O13     ,17,9,0,13,0,
598.00,3435977,421.016096,421.016097,0.001,0.002,C16 H9 N2 O12  ,16,9,2,12,0,
667.92,3849676,421.020330,421.020120,-0.209,-0.497,C21 H9 O10     ,21,9,0,10,0,
511.17,3315150,421.023432,421.023491,0.060,0.141,C18 H13 O10 S  ,18,13,0,10,1,
19.43,80651736,421.041241,421.041249,0.008,0.019,C18 H13 O12    ,18,13,0,12,0,
606.17,9811429,421.052482,421.052483,0.001,0.002,C17 H13 N2 O11 ,17,13,2,11,0,
697.09,4163048,421.056689,421.056506,-0.184,-0.436,C22 H13 O9     ,22,13,0,9,0,
17.96,114796024,421.077637,421.077635,-0.002,-0.005,C19 H17 O11    ,19,17,0,11,0,
610.80,11556353,421.088894,421.088868,-0.026,-0.061,C18 H17 N2 O10 ,18,17,2,10,0,
572.95,9328136,421.098728,421.098764,0.036,0.085,C16 H21 O13    ,16,21,0,13,0,
16.39,115910168,421.114028,421.114020,-0.008,-0.018,C20 H21 O10    ,20,21,0,10,0,
619.32,7413277,421.125221,421.125254,0.033,0.078,C19 H21 N2 O9  ,19,21,2,9,0,
539.81,3912222,421.127074,421.126775,-0.299,-0.711,C28 H21 O2 S   ,28,21,0,2,1,
386.80,4427301,421.134902,421.134637,-0.265,-0.630,C30 H17 N2 O   ,30,17,2,1,0,
447.08,4427301,421.134902,421.135150,0.248,0.588,C17 H25 O12    ,17,25,0,12,0,
87.54,77145648,421.150400,421.150406,0.006,0.015,C21 H25 O9     ,21,25,0,9,0,
160.05,32925260,421.186823,421.186791,-0.031,-0.074,C22 H29 O8     ,22,29,0,8,0,
-1000.00,8058473,421.223342,421.223177,-0.165,-0.391,C23 H33 O7     ,23,33,0,7,0,
349.69,3364485,421.259504,421.259562,0.058,0.138,C24 H37 O6     ,24,37,0,6,0,
379.06,8530140,422.036533,422.036498,-0.034,-0.081,C17 H12 N O12  ,17,12,1,12,0,
627.45,3461352,422.051675,422.051755,0.079,0.188,C21 H12 N O9   ,21,12,1,9,0,
596.27,19933432,422.072907,422.072884,-0.023,-0.054,C18 H16 N O11  ,18,16,1,11,0,
570.61,3392769,422.084244,422.084117,-0.127,-0.301,C17 H16 N3 O10 ,17,16,3,10,0,
324.48,15272212,422.109321,422.109269,-0.051,-0.121,C19 H20 N O10  ,19,20,1,10,0,
570.66,4806941,422.120442,422.120503,0.061,0.145,C18 H20 N3 O9  ,18,20,3,9,0,
623.54,7074097,422.145606,422.145655,0.049,0.116,C20 H24 N O9   ,20,24,1,9,0,
145.79,62466360,422.156897,422.156888,-0.008,-0.020,C19 H24 N3 O8  ,19,24,3,8,0,
539.59,9955669,422.193225,422.193274,0.049,0.116,C20 H28 N3 O7  ,20,28,3,7,0,
591.41,3659108,422.212686,422.212553,-0.134,-0.317,C29 H28 N O2   ,29,28,1,2,0,
-1000.00,3963815,422.966484,422.966370,-0.114,-0.270,C16 H7 O12 S   ,16,7,0,12,1,
-1000.00,3145652,422.984279,422.984128,-0.150,-0.355,C16 H7 O14     ,16,7,0,14,0,
481.85,4363200,422.999410,422.999385,-0.026,-0.060,C20 H7 O11     ,20,7,0,11,0,
482.15,3519427,423.002533,423.002756,0.223,0.527,C17 H11 O11 S  ,17,11,0,11,1,
61.40,31599568,423.020498,423.020514,0.016,0.039,C17 H11 O13    ,17,11,0,13,0,
663.85,7441372,423.035797,423.035770,-0.027,-0.064,C21 H11 O10    ,21,11,0,10,0,
15.80,122203120,423.056926,423.056899,-0.027,-0.064,C18 H15 O12    ,18,15,0,12,0,
613.32,8829941,423.068132,423.068133,0.001,0.001,C17 H15 N2 O11 ,17,15,2,11,0,
11.37,166702080,423.093267,423.093285,0.018,0.042,C19 H19 O11    ,19,19,0,11,0,
617.25,10865680,423.104505,423.104518,0.013,0.031,C18 H19 N2 O10 ,18,19,2,10,0,
15.44,160672800,423.129684,423.129671,-0.013,-0.032,C20 H23 O10    ,20,23,0,10,0,
34.57,82783296,423.166072,423.166056,-0.016,-0.039,C21 H27 O9     ,21,27,0,9,0,
115.99,26487900,423.202522,423.202442,-0.081,-0.190,C22 H31 O8     ,22,31,0,8,0,
-1000.00,5932151,423.238755,423.238827,0.072,0.170,C23 H35 O7     ,23,35,0,7,0,
24.12,11082939,423.326824,423.326854,0.031,0.072,C29 H43 O2     ,29,43,0,2,0,
519.54,14737124,424.052162,424.052148,-0.013,-0.031,C17 H14 N O12  ,17,14,1,12,0,
562.97,3164400,424.067415,424.067405,-0.010,-0.024,C21 H14 N O9   ,21,14,1,9,0,
163.15,18452224,424.088537,424.088534,-0.003,-0.008,C18 H18 N O11  ,18,18,1,11,0,
577.32,3084041,424.100067,424.099767,-0.300,-0.707,C17 H18 N3 O10 ,17,18,3,10,0,
146.53,12627740,424.124926,424.124919,-0.006,-0.014,C19 H22 N O10  ,19,22,1,10,0,
560.04,6989605,424.136209,424.136153,-0.056,-0.133,C18 H22 N3 O9  ,18,22,3,9,0,
621.47,5914424,424.161300,424.161305,0.005,0.013,C20 H26 N O9   ,20,26,1,9,0,
337.25,4190644,424.999789,424.999779,-0.011,-0.025,C16 H9 O14     ,16,9,0,14,0,
449.59,13943232,425.015002,425.015035,0.032,0.076,C20 H9 O11     ,20,9,0,11,0,
529.40,4670915,425.018296,425.018406,0.110,0.258,C17 H13 O11 S  ,17,13,0,11,1,
35.73,60699088,425.036196,425.036164,-0.032,-0.076,C17 H13 O13    ,17,13,0,13,0,
646.16,13881819,425.051433,425.051420,-0.013,-0.031,C21 H13 O10    ,21,13,0,10,0,
10.35,155628016,425.072543,425.072550,0.007,0.016,C18 H17 O12    ,18,17,0,12,0,
17.34,225423872,425.108924,425.108935,0.012,0.027,C19 H21 O11    ,19,21,0,11,0,
626.67,8051216,425.120129,425.120168,0.039,0.093,C18 H21 N2 O10 ,18,21,2,10,0,
16.75,180728352,425.145339,425.145321,-0.019,-0.044,C20 H25 O10    ,20,25,0,10,0,
54.68,54243904,425.181686,425.181706,0.021,0.048,C21 H29 O9     ,21,29,0,9,0,
414.23,2994766,425.202414,425.202835,0.421,0.990,C18 H33 O11    ,18,33,0,11,0,
494.31,17289818,425.218038,425.218092,0.053,0.126,C22 H33 O8     ,22,33,0,8,0,
553.73,4409973,425.254507,425.254477,-0.030,-0.070,C23 H37 O7     ,23,37,0,7,0,
549.12,3566200,425.257794,425.257848,0.054,0.127,C20 H41 O7 S   ,20,41,0,7,1,
-1000.00,3508881,425.290689,425.290863,0.174,0.408,C24 H41 O6     ,24,41,0,6,0,
475.92,15910107,426.067806,426.067799,-0.007,-0.018,C17 H16 N O12  ,17,16,1,12,0,
293.09,15627510,426.104158,426.104184,0.026,0.060,C18 H20 N O11  ,18,20,1,11,0,
502.56,8713490,426.140624,426.140570,-0.054,-0.127,C19 H24 N O10  ,19,24,1,10,0,
580.06,3450137,426.150367,426.149952,-0.414,-0.972,C30 H20 N O2   ,30,20,1,2,0,
637.88,4534566,426.167274,426.167059,-0.215,-0.505,C22 H24 N3 O6  ,22,24,3,6,0,
596.88,3018029,426.177143,426.176955,-0.188,-0.441,C20 H28 N O9   ,20,28,1,9,0,
16.18,20862866,426.994311,426.994299,-0.012,-0.027,C19 H7 O12     ,19,7,0,12,0,
269.82,12838819,427.015435,427.015429,-0.007,-0.015,C16 H11 O14    ,16,11,0,14,0,
398.90,26908590,427.030648,427.030685,0.037,0.086,C20 H11 O11    ,20,11,0,11,0,
548.91,5750704,427.033772,427.034056,0.284,0.666,C17 H15 O11 S  ,17,15,0,11,1,
12.62,80689088,427.051824,427.051814,-0.010,-0.023,C17 H15 O13    ,17,15,0,13,0,
644.83,18470858,427.067105,427.067070,-0.035,-0.082,C21 H15 O10    ,21,15,0,10,0,
15.53,211466208,427.088197,427.088200,0.003,0.006,C18 H19 O12    ,18,19,0,12,0,
625.70,6789089,427.099326,427.099433,0.107,0.252,C17 H19 N2 O11 ,17,19,2,11,0,
689.70,11786212,427.103442,427.103456,0.014,0.033,C22 H19 O9     ,22,19,0,9,0,
13.49,230799344,427.124568,427.124585,0.017,0.041,C19 H23 O11    ,19,23,0,11,0,
623.57,3788797,427.135696,427.135819,0.122,0.286,C18 H23 N2 O10 ,18,23,2,10,0,
693.04,7632896,427.139846,427.139841,-0.004,-0.010,C23 H23 O8     ,23,23,0,8,0,
49.45,114669584,427.160986,427.160971,-0.015,-0.035,C20 H27 O10    ,20,27,0,10,0,
505.78,24139818,427.197346,427.197356,0.011,0.025,C21 H31 O9     ,21,31,0,9,0,
231.05,8095814,427.233744,427.233742,-0.002,-0.006,C22 H35 O8     ,22,35,0,8,0,
694.04,4207713,427.270179,427.270127,-0.052,-0.121,C23 H39 O7     ,23,39,0,7,0,
514.69,7522965,428.025956,428.025934,-0.022,-0.051,C19 H10 N O11  ,19,10,1,11,0,
608.04,3838629,428.047095,428.047063,-0.032,-0.075,C16 H14 N O13  ,16,14,1,13,0,
539.85,9779888,428.062344,428.062319,-0.024,-0.057,C20 H14 N O10  ,20,14,1,10,0,
433.93,13232831,428.083472,428.083449,-0.023,-0.055,C17 H18 N O12  ,17,18,1,12,0,
559.37,12139226,428.119868,428.119834,-0.034,-0.079,C18 H22 N O11  ,18,22,1,11,0,
644.68,4795106,428.129677,428.129217,-0.460,-1.075,C29 H18 N O3   ,29,18,1,3,0,
611.29,4590326,428.156249,428.156220,-0.029,-0.068,C19 H26 N O10  ,19,26,1,10,0,
658.67,4424458,428.183038,428.182709,-0.329,-0.768,C22 H26 N3 O6  ,22,26,3,6,0,
581.14,4674329,428.203603,428.203839,0.235,0.549,C19 H30 N3 O8  ,19,30,3,8,0,
478.79,4085575,428.265197,428.265376,0.179,0.418,C22 H38 N O7   ,22,38,1,7,0,
36.77,46775664,429.009958,429.009949,-0.009,-0.021,C19 H9 O12     ,19,9,0,12,0,
610.36,4906352,429.011769,429.011800,0.031,0.073,C7 H13 N2 O19  ,7,13,2,19,0,
117.74,22052222,429.031087,429.031079,-0.008,-0.019,C16 H13 O14    ,16,13,0,14,0,
384.61,33144202,429.046296,429.046335,0.038,0.090,C20 H13 O11    ,20,13,0,11,0,
24.95,101498264,429.067439,429.067464,0.025,0.058,C17 H17 O13    ,17,17,0,13,0,
626.67,23862692,429.082739,429.082720,-0.019,-0.044,C21 H17 O10    ,21,17,0,10,0,
14.34,207601072,429.103868,429.103850,-0.018,-0.043,C18 H21 O12    ,18,21,0,12,0,
616.91,4225468,429.114866,429.115083,0.217,0.506,C17 H21 N2 O11 ,17,21,2,11,0,
648.41,19520960,429.119115,429.119106,-0.009,-0.021,C22 H21 O9     ,22,21,0,9,0,
8.37,134200784,429.140202,429.140235,0.033,0.078,C19 H25 O11    ,19,25,0,11,0,
621.78,10911194,429.155447,429.155491,0.045,0.104,C23 H25 O8     ,23,25,0,8,0,
431.09,40107496,429.176635,429.176621,-0.014,-0.032,C20 H29 O10    ,20,29,0,10,0,
619.50,3257838,429.182049,429.181981,-0.068,-0.159,C26 H25 N2 O4  ,26,25,2,4,0,
616.58,4290037,429.192010,429.191877,-0.133,-0.310,C24 H29 O7     ,24,29,0,7,0,
634.46,6522373,429.213008,429.213006,-0.002,-0.004,C21 H33 O9     ,21,33,0,9,0,
612.14,4150815,429.249291,429.249392,0.101,0.236,C22 H37 O8     ,22,37,0,8,0,
366.87,3694138,429.285603,429.285777,0.174,0.406,C23 H41 O7     ,23,41,0,7,0,
-1000.00,9342530,429.297025,429.297011,-0.015,-0.034,C22 H41 N2 O6  ,22,41,2,6,0,
405.44,3653708,430.005158,430.005198,0.040,0.093,C18 H8 N O12   ,18,8,1,12,0,
484.27,8134759,430.041579,430.041584,0.005,0.010,C19 H12 N O11  ,19,12,1,11,0,
571.56,5197942,430.062648,430.062713,0.065,0.152,C16 H16 N O13  ,16,16,1,13,0,
597.30,5197942,430.062648,430.062200,-0.448,-1.041,C29 H8 N3 O2   ,29,8,3,2,0,
543.77,6973569,430.077797,430.077969,0.172,0.401,C20 H16 N O10  ,20,16,1,10,0,
621.85,10530961,430.099122,430.099099,-0.023,-0.053,C17 H20 N O12  ,17,20,1,12,0,
558.69,3702940,430.114332,430.114355,0.023,0.053,C21 H20 N O9   ,21,20,1,9,0,
630.76,4671660,430.135536,430.135484,-0.051,-0.120,C18 H24 N O11  ,18,24,1,11,0,
546.03,6801588,430.146764,430.146718,-0.047,-0.108,C17 H24 N3 O10 ,17,24,3,10,0,
563.33,8270030,430.183056,430.183103,0.047,0.109,C18 H28 N3 O9  ,18,28,3,9,0,
489.76,5724381,430.202447,430.202382,-0.065,-0.152,C27 H28 N O4   ,27,28,1,4,0,
692.04,3130593,430.208096,430.208255,0.160,0.371,C20 H32 N O9   ,20,32,1,9,0,
403.76,5845239,430.238875,430.238767,-0.108,-0.250,C28 H32 N O3   ,28,32,1,3,0,
-1000.00,3636502,430.281110,430.281026,-0.084,-0.195,C22 H40 N O7   ,22,40,1,7,0,
-1000.00,11268892,430.989224,430.989214,-0.010,-0.024,C18 H7 O13     ,18,7,0,13,0,
342.84,4170539,431.010289,431.009830,-0.459,-1.065,C28 H3 N2 O4   ,28,3,2,4,0,
445.85,4170539,431.010289,431.010343,0.054,0.126,C15 H11 O15    ,15,11,0,15,0,
17.65,46318392,431.025587,431.025599,0.012,0.028,C19 H11 O12    ,19,11,0,12,0,
618.10,3315519,431.037005,431.036833,-0.173,-0.400,C18 H11 N2 O11 ,18,11,2,11,0,
117.87,26231622,431.046723,431.046729,0.005,0.013,C16 H15 O14    ,16,15,0,14,0,
260.68,42206032,431.062006,431.061985,-0.021,-0.050,C20 H15 O11    ,20,15,0,11,0,
488.67,5966676,431.065108,431.065356,0.248,0.576,C17 H19 O11 S  ,17,19,0,11,1,
604.60,5561177,431.073028,431.073218,0.190,0.441,C19 H15 N2 O10 ,19,15,2,10,0,
24.16,99795808,431.083134,431.083114,-0.020,-0.047,C17 H19 O13    ,17,19,0,13,0,
489.93,40436588,431.098393,431.098370,-0.023,-0.053,C21 H19 O10    ,21,19,0,10,0,
18.45,110216056,431.119475,431.119500,0.025,0.058,C18 H23 O12    ,18,23,0,12,0,
59.79,30237574,431.134736,431.134756,0.020,0.046,C22 H23 O9     ,22,23,0,9,0,
61.52,38618004,431.155892,431.155885,-0.007,-0.016,C19 H27 O11    ,19,27,0,11,0,
105.33,16466849,431.171191,431.171141,-0.050,-0.115,C23 H27 O8     ,23,27,0,8,0,
549.69,8934320,431.192218,431.192271,0.053,0.123,C20 H31 O10    ,20,31,0,10,0,
387.16,5542843,431.207554,431.207527,-0.027,-0.063,C24 H31 O7     ,24,31,0,7,0,
561.05,4535231,431.212907,431.212887,-0.020,-0.046,C30 H27 N2 O   ,30,27,2,1,0,
357.42,6123018,432.020854,432.020848,-0.005,-0.012,C18 H10 N O12  ,18,10,1,12,0,
457.69,10319396,432.057277,432.057234,-0.044,-0.101,C19 H14 N O11  ,19,14,1,11,0,
682.03,3305004,432.068500,432.068467,-0.033,-0.076,C18 H14 N3 O10 ,18,14,3,10,0,
622.97,3700275,432.078319,432.078363,0.045,0.103,C16 H18 N O13  ,16,18,1,13,0,
700.68,3700275,432.078319,432.077850,-0.468,-1.084,C29 H10 N3 O2  ,29,10,3,2,0,
507.82,8590911,432.093588,432.093619,0.032,0.073,C20 H18 N O10  ,20,18,1,10,0,
648.86,5162574,432.114869,432.114749,-0.120,-0.278,C17 H22 N O12  ,17,22,1,12,0,
666.98,4656726,432.126222,432.125982,-0.240,-0.556,C16 H22 N3 O11 ,16,22,3,11,0,
509.18,4810329,432.130092,432.130005,-0.088,-0.203,C21 H22 N O9   ,21,22,1,9,0,
548.17,3711585,432.141340,432.141238,-0.101,-0.234,C20 H22 N3 O8  ,20,22,3,8,0,
436.35,7833201,432.162397,432.162368,-0.029,-0.067,C17 H26 N3 O10 ,17,26,3,10,0,
468.47,5396094,432.181663,432.181647,-0.017,-0.039,C26 H26 N O5   ,26,26,1,5,0,
500.88,5365401,432.218153,432.218032,-0.121,-0.281,C27 H30 N O4   ,27,30,1,4,0,
-1000.00,4331702,432.968580,432.968478,-0.101,-0.234,C17 H5 O14     ,17,5,0,14,0,
30.07,24299728,433.004846,433.004864,0.017,0.040,C18 H9 O13     ,18,9,0,13,0,
17.16,45811948,433.041243,433.041249,0.006,0.014,C19 H13 O12    ,19,13,0,12,0,
523.80,4623597,433.044687,433.044621,-0.066,-0.153,C16 H17 O12 S  ,16,17,0,12,1,
613.21,5157106,433.052311,433.052483,0.172,0.398,C18 H13 N2 O11 ,18,13,2,11,0,
168.24,22817018,433.062321,433.061866,-0.455,-1.052,C29 H9 N2 O3   ,29,9,2,3,0,
187.32,22817018,433.062321,433.062379,0.058,0.133,C16 H17 O14    ,16,17,0,14,0,
43.28,65915140,433.077635,433.077635,-0.000,-0.000,C20 H17 O11    ,20,17,0,11,0,
523.05,5900551,433.080784,433.081006,0.222,0.513,C17 H21 O11 S  ,17,21,0,11,1,
609.74,7270668,433.088809,433.088868,0.060,0.138,C19 H17 N2 O10 ,19,17,2,10,0,
121.86,40913172,433.098781,433.098764,-0.017,-0.038,C17 H21 O13    ,17,21,0,13,0,
71.48,58607904,433.114017,433.114020,0.004,0.008,C21 H21 O10    ,21,21,0,10,0,
618.56,4598054,433.124990,433.125254,0.264,0.610,C20 H21 N2 O9  ,20,21,2,9,0,
529.42,5013800,433.127086,433.126775,-0.311,-0.718,C29 H21 O2 S   ,29,21,0,2,1,
57.37,26544430,433.135124,433.135150,0.026,0.061,C18 H25 O12    ,18,25,0,12,0,
41.66,37194040,433.150406,433.150406,-0.000,-0.001,C22 H25 O9     ,22,25,0,9,0,
-1000.00,6916424,433.171376,433.171535,0.159,0.367,C19 H29 O11    ,19,29,0,11,0,
261.77,17926482,433.186855,433.186791,-0.064,-0.147,C23 H29 O8     ,23,29,0,8,0,
588.09,3402071,433.192262,433.192152,-0.110,-0.254,C29 H25 N2 O2  ,29,25,2,2,0,
691.91,3402071,433.192262,433.192665,0.403,0.930,C16 H33 O13    ,16,33,0,13,0,
570.50,4964717,433.223354,433.223177,-0.177,-0.408,C24 H33 O7     ,24,33,0,7,0,
378.17,3207065,434.000089,434.000113,0.024,0.054,C17 H8 N O13   ,17,8,1,13,0,
265.18,9014195,434.036539,434.036498,-0.040,-0.093,C18 H12 N O12  ,18,12,1,12,0,
340.18,12700621,434.072942,434.072884,-0.059,-0.135,C19 H16 N O11  ,19,16,1,11,0,
573.77,3115989,434.084366,434.084117,-0.248,-0.572,C18 H16 N3 O10 ,18,16,3,10,0,
469.01,10415079,434.109297,434.109269,-0.027,-0.063,C20 H20 N O10  ,20,20,1,10,0,
553.48,5061615,434.120330,434.120503,0.173,0.399,C19 H20 N3 O9  ,19,20,3,9,0,
623.96,5235713,434.145680,434.145655,-0.025,-0.057,C21 H24 N O9   ,21,24,1,9,0,
578.96,3060771,434.193342,434.193274,-0.068,-0.157,C21 H28 N3 O7  ,21,28,3,7,0,
548.41,4045862,434.197394,434.197297,-0.097,-0.224,C26 H28 N O5   ,26,28,1,5,0,
158.73,11005525,434.984171,434.984128,-0.042,-0.097,C17 H7 O14     ,17,7,0,14,0,
733.55,3029088,434.999855,434.999385,-0.471,-1.082,C21 H7 O11     ,21,7,0,11,0,
20.51,28823150,435.020540,435.020514,-0.026,-0.060,C18 H11 O13    ,18,11,0,13,0,
680.85,4765306,435.036177,435.035770,-0.407,-0.936,C22 H11 O10    ,22,11,0,10,0,
16.75,72601224,435.056881,435.056899,0.018,0.042,C19 H15 O12    ,19,15,0,12,0,
616.28,6608528,435.068248,435.068133,-0.115,-0.264,C18 H15 N2 O11 ,18,15,2,11,0,
456.70,6882967,435.077952,435.077516,-0.436,-1.002,C29 H11 N2 O3  ,29,11,2,3,0,
566.37,6882967,435.077952,435.078029,0.077,0.178,C16 H19 O14    ,16,19,0,14,0,
13.66,93867680,435.093267,435.093285,0.018,0.041,C20 H19 O11    ,20,19,0,11,0,
616.23,7888554,435.104343,435.104518,0.176,0.404,C19 H19 N2 O10 ,19,19,2,10,0,
589.87,9440945,435.114589,435.114414,-0.174,-0.400,C17 H23 O13    ,17,23,0,13,0,
16.44,88198840,435.129691,435.129671,-0.021,-0.048,C21 H23 O10    ,21,23,0,10,0,
626.17,3314372,435.140863,435.140904,0.041,0.095,C20 H23 N2 O9  ,20,23,2,9,0,
449.16,3432139,435.150516,435.150800,0.284,0.653,C18 H27 O12    ,18,27,0,12,0,
460.80,3432139,435.150516,435.150287,-0.229,-0.526,C31 H19 N2 O   ,31,19,2,1,0,
108.74,47632084,435.166054,435.166056,0.002,0.005,C22 H27 O9     ,22,27,0,9,0,
401.49,16600815,435.202491,435.202442,-0.050,-0.114,C23 H31 O8     ,23,31,0,8,0,
447.43,3878665,435.239019,435.238827,-0.192,-0.441,C24 H35 O7     ,24,35,0,7,0,
567.71,3466541,436.015852,436.015763,-0.089,-0.204,C17 H10 N O13  ,17,10,1,13,0,
219.13,11649350,436.052128,436.052148,0.021,0.047,C18 H14 N O12  ,18,14,1,12,0,
187.73,15978848,436.088536,436.088534,-0.002,-0.005,C19 H18 N O11  ,19,18,1,11,0,
571.92,3585384,436.099716,436.099767,0.051,0.117,C18 H18 N3 O10 ,18,18,3,10,0,
370.85,9507193,436.124955,436.124919,-0.035,-0.081,C20 H22 N O10  ,20,22,1,10,0,
576.44,2994558,436.131162,436.130793,-0.370,-0.848,C13 H26 N O15  ,13,26,1,15,0,
554.50,7842177,436.136084,436.136153,0.068,0.157,C19 H22 N3 O9  ,19,22,3,9,0,
458.81,5777811,436.161016,436.160654,-0.362,-0.830,C13 H30 N3 O11 S,13,30,3,11,1,
618.64,5777811,436.161016,436.161305,0.289,0.664,C21 H26 N O9   ,21,26,1,9,0,
189.28,33919388,436.172534,436.172538,0.004,0.010,C20 H26 N3 O8  ,20,26,3,8,0,
411.15,3115985,436.982032,436.982020,-0.012,-0.027,C17 H9 O12 S   ,17,9,0,12,1,
-1000.00,5518301,436.999727,436.999779,0.051,0.117,C17 H9 O14     ,17,9,0,14,0,
-1000.00,5518301,436.999727,436.999265,-0.462,-1.057,C30 H N2 O3    ,30,1,2,3,0,
-1000.00,5915615,437.002084,437.001629,-0.455,-1.041,C5 H13 N2 O21  ,5,13,2,21,0,
570.15,6106088,437.015038,437.015035,-0.004,-0.008,C21 H9 O11     ,21,9,0,11,0,
17.54,54760440,437.036139,437.036164,0.025,0.057,C18 H13 O13    ,18,13,0,13,0,
613.08,4479999,437.047651,437.047397,-0.254,-0.581,C17 H13 N2 O12 ,17,13,2,12,0,
678.45,6454273,437.051524,437.051420,-0.104,-0.237,C22 H13 O10    ,22,13,0,10,0,
16.26,112415760,437.072552,437.072550,-0.003,-0.006,C19 H17 O12    ,19,17,0,12,0,
617.65,8741912,437.083777,437.083783,0.006,0.014,C18 H17 N2 O11 ,18,17,2,11,0,
18.84,146002992,437.108931,437.108935,0.004,0.009,C20 H21 O11    ,20,21,0,11,0,
618.90,8299569,437.120138,437.120168,0.031,0.070,C19 H21 N2 O10 ,19,21,2,10,0,
18.62,118543424,437.145305,437.145321,0.015,0.035,C21 H25 O10    ,21,25,0,10,0,
74.46,50484316,437.181737,437.181706,-0.031,-0.071,C22 H29 O9     ,22,29,0,9,0,
287.20,11777141,437.218244,437.218092,-0.153,-0.349,C23 H33 O8     ,23,33,0,8,0,
-1000.00,3445903,437.254431,437.254477,0.046,0.104,C24 H37 O7     ,24,37,0,7,0,
621.47,3452585,438.031407,438.031413,0.007,0.015,C17 H12 N O13  ,17,12,1,13,0,
659.85,3056301,438.037510,438.037286,-0.224,-0.510,C10 H16 N O18  ,10,16,1,18,0,
565.97,3704500,438.046731,438.046669,-0.062,-0.141,C21 H12 N O10  ,21,12,1,10,0,
436.47,15800002,438.067841,438.067799,-0.042,-0.096,C18 H16 N O12  ,18,16,1,12,0,
251.20,16119515,438.104183,438.104184,0.001,0.001,C19 H20 N O11  ,19,20,1,11,0,
298.31,7923445,438.140536,438.140570,0.034,0.077,C20 H24 N O10  ,20,24,1,10,0,
563.17,4679421,438.152072,438.151803,-0.269,-0.613,C19 H24 N3 O9  ,19,24,3,9,0,
562.96,3367694,438.176866,438.176955,0.089,0.204,C21 H28 N O9   ,21,28,1,9,0,
557.84,3993379,438.207531,438.207467,-0.064,-0.146,C29 H28 N O3   ,29,28,1,3,0,
-1000.00,5392704,438.994296,438.994299,0.003,0.007,C20 H7 O12     ,20,7,0,12,0,
125.08,13252942,439.015345,439.014916,-0.430,-0.979,C30 H3 N2 O3   ,30,3,2,3,0,
157.69,13252942,439.015345,439.015429,0.083,0.190,C17 H11 O14    ,17,11,0,14,0,
545.14,13379929,439.030594,439.030685,0.091,0.207,C21 H11 O11    ,21,11,0,11,0,
16.50,79059304,439.051804,439.051814,0.010,0.023,C18 H15 O13    ,18,15,0,13,0,
619.11,3977583,439.063138,439.063048,-0.091,-0.207,C17 H15 N2 O12 ,17,15,2,12,0,
679.12,8702322,439.067075,439.067070,-0.005,-0.011,C22 H15 O10    ,22,15,0,10,0,
16.32,158849408,439.088204,439.088200,-0.004,-0.010,C19 H19 O12    ,19,19,0,12,0,
