mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
462.17,4659573,474.176727,474.176304,-0.423,-0.892,C16 H32 N3 O11 S,16,32,3,11,1,
660.85,4659573,474.176727,474.176955,0.229,0.482,C24 H28 N O9   ,24,28,1,9,0,
707.39,3641732,474.213553,474.213341,-0.212,-0.448,C25 H32 N O8   ,25,32,1,8,0,
78.47,22262178,474.285986,474.286112,0.126,0.265,C27 H40 N O6   ,27,40,1,6,0,
529.40,3566256,474.933568,474.933275,-0.293,-0.617,C7 H7 O24      ,7,7,0,24,0,
-1000.00,3530421,474.944402,474.944508,0.106,0.223,C6 H7 N2 O23   ,6,7,2,23,0,
379.47,4209362,475.015333,475.014916,-0.418,-0.879,C33 H3 N2 O3   ,33,3,2,3,0,
419.17,4209362,475.015333,475.015429,0.096,0.201,C20 H11 O14    ,20,11,0,14,0,
405.32,3382998,475.024614,475.024160,-0.454,-0.956,C23 H11 N2 O8 S,23,11,2,8,1,
459.41,3382998,475.024614,475.024673,0.059,0.124,C10 H19 O19 S  ,10,19,0,19,1,
615.40,3382998,475.024614,475.024812,0.197,0.415,C31 H7 O6      ,31,7,0,6,0,
488.11,5364446,475.043289,475.043439,0.150,0.315,C32 H11 O3 S   ,32,11,0,3,1,
283.26,13619937,475.051815,475.051814,-0.001,-0.001,C21 H15 O13    ,21,15,0,13,0,
364.50,13619937,475.051815,475.051301,-0.514,-1.081,C34 H7 N2 O2   ,34,7,2,2,0,
473.14,3099362,475.054223,475.054672,0.450,0.946,C31 H11 N2 O2 S,31,11,2,2,1,
443.44,5481189,475.060841,475.060546,-0.295,-0.622,C24 H15 N2 O7 S,24,15,2,7,1,
496.30,5481189,475.060841,475.061059,0.218,0.458,C11 H23 O18 S  ,11,23,0,18,1,
648.19,5481189,475.060841,475.061197,0.356,0.749,C32 H11 O5     ,32,11,0,5,0,
497.97,7475946,475.072883,475.072430,-0.452,-0.952,C31 H11 N2 O4  ,31,11,2,4,0,
595.58,7475946,475.072883,475.072943,0.061,0.128,C18 H19 O15    ,18,19,0,15,0,
417.99,9810669,475.079741,475.079824,0.083,0.175,C33 H15 O2 S   ,33,15,0,2,1,
221.57,20091632,475.088177,475.088200,0.023,0.048,C22 H19 O12    ,22,19,0,12,0,
295.67,20091632,475.088177,475.087687,-0.490,-1.032,C35 H11 N2 O   ,35,11,2,1,0,
444.48,6590194,475.091556,475.091058,-0.498,-1.048,C32 H15 N2 O S ,32,15,2,1,1,
467.44,6590194,475.091556,475.091571,0.015,0.032,C19 H23 O12 S  ,19,23,0,12,1,
432.46,9140980,475.097251,475.096931,-0.320,-0.673,C25 H19 N2 O6 S,25,19,2,6,1,
481.84,9140980,475.097251,475.097444,0.194,0.407,C12 H27 O17 S  ,12,27,0,17,1,
619.52,9140980,475.097251,475.097583,0.332,0.699,C33 H15 O4     ,33,15,0,4,0,
623.65,4770550,475.101299,475.100954,-0.345,-0.727,C30 H19 O4 S   ,30,19,0,4,1,
419.33,9286393,475.109233,475.108816,-0.417,-0.877,C32 H15 N2 O3  ,32,15,2,3,0,
483.63,9286393,475.109233,475.109329,0.096,0.203,C19 H23 O14    ,19,23,0,14,0,
478.88,6501116,475.116104,475.116210,0.106,0.224,C34 H19 O S    ,34,19,0,1,1,
83.27,29790976,475.124608,475.124585,-0.023,-0.048,C23 H23 O11    ,23,23,0,11,0,
459.83,8231681,475.127836,475.127956,0.120,0.253,C20 H27 O11 S  ,20,27,0,11,1,
461.16,3578627,475.133182,475.133317,0.135,0.284,C26 H23 N2 O5 S,26,23,2,5,1,
556.56,5630724,475.135565,475.135819,0.254,0.534,C22 H23 N2 O10 ,22,23,2,10,0,
465.16,10187525,475.137649,475.137339,-0.310,-0.652,C31 H23 O3 S   ,31,23,0,3,1,
480.29,8139528,475.145653,475.145201,-0.452,-0.951,C33 H19 N2 O2  ,33,19,2,2,0,
656.84,8139528,475.145653,475.145715,0.061,0.129,C20 H27 O13    ,20,27,0,13,0,
490.82,43348752,475.161011,475.160971,-0.040,-0.084,C24 H27 O10    ,24,27,0,10,0,
553.26,8651540,475.174145,475.173725,-0.421,-0.885,C32 H27 O2 S   ,32,27,0,2,1,
492.80,7688983,475.181960,475.182100,0.140,0.294,C21 H31 O12    ,21,31,0,12,0,
495.77,7688983,475.181960,475.181587,-0.373,-0.785,C34 H23 N2 O   ,34,23,2,1,0,
433.87,40137500,475.197318,475.197356,0.038,0.081,C25 H31 O9     ,25,31,0,9,0,
490.23,5059363,475.210428,475.210110,-0.317,-0.668,C33 H31 O S    ,33,31,0,1,1,
566.02,4035366,475.218565,475.218486,-0.080,-0.168,C22 H35 O11    ,22,35,0,11,0,
326.10,22541100,475.233757,475.233742,-0.015,-0.031,C26 H35 O8     ,26,35,0,8,0,
315.74,19714862,475.237111,475.237113,0.002,0.004,C23 H39 O8 S   ,23,39,0,8,1,
248.43,9302843,475.270063,475.270127,0.064,0.134,C27 H39 O7     ,27,39,0,7,0,
526.34,7163017,476.083421,476.083449,0.027,0.058,C21 H18 N O12  ,21,18,1,12,0,
536.44,7163017,476.083421,476.082936,-0.486,-1.020,C34 H10 N3 O   ,34,10,3,1,0,
498.66,7857304,476.119858,476.119834,-0.024,-0.051,C22 H22 N O11  ,22,22,1,11,0,
648.89,2972825,476.123133,476.123205,0.073,0.153,C19 H26 N O11 S,19,26,1,11,1,
547.53,6710429,476.130938,476.131067,0.130,0.272,C21 H22 N3 O10 ,21,22,3,10,0,
501.39,6569127,476.156301,476.156220,-0.082,-0.172,C23 H26 N O10  ,23,26,1,10,0,
483.17,6212780,476.167377,476.167453,0.076,0.159,C22 H26 N3 O9  ,22,26,3,9,0,
604.65,5858486,476.192649,476.192605,-0.044,-0.091,C24 H30 N O9   ,24,30,1,9,0,
553.65,3507397,476.229077,476.228991,-0.087,-0.182,C25 H34 N O8   ,25,34,1,8,0,
-1000.00,3431905,476.931256,476.931167,-0.090,-0.188,C7 H9 O22 S    ,7,9,0,22,1,
379.97,3499526,477.022460,477.022704,0.244,0.511,C31 H9 O4 S    ,31,9,0,4,1,
278.42,6379017,477.031007,477.030566,-0.442,-0.926,C33 H5 N2 O3   ,33,5,2,3,0,
295.90,6379017,477.031007,477.031079,0.071,0.150,C20 H13 O14    ,20,13,0,14,0,
387.00,5740045,477.040117,477.039810,-0.307,-0.644,C23 H13 N2 O8 S,23,13,2,8,1,
438.61,5740045,477.040117,477.040323,0.206,0.431,C10 H21 O19 S  ,10,21,0,19,1,
584.81,5740045,477.040117,477.040462,0.344,0.721,C31 H9 O6      ,31,9,0,6,0,
639.90,3208720,477.046477,477.046335,-0.142,-0.298,C24 H13 O11    ,24,13,0,11,0,
460.47,7915029,477.058989,477.059089,0.101,0.211,C32 H13 O3 S   ,32,13,0,3,1,
181.33,19510808,477.067461,477.067464,0.003,0.007,C21 H17 O13    ,21,17,0,13,0,
242.74,19510808,477.067461,477.066951,-0.510,-1.068,C34 H9 N2 O2   ,34,9,2,2,0,
471.67,3074585,477.070032,477.070322,0.290,0.608,C31 H13 N2 O2 S,31,13,2,2,1,
447.60,6360604,477.076409,477.076196,-0.214,-0.448,C24 H17 N2 O7 S,24,17,2,7,1,
494.37,6360604,477.076409,477.076709,0.300,0.628,C11 H25 O18 S  ,11,25,0,18,1,
620.62,6360604,477.076409,477.076847,0.438,0.918,C32 H13 O5     ,32,13,0,5,0,
601.89,3245596,477.078760,477.078698,-0.062,-0.130,C20 H17 N2 O12 ,20,17,2,12,0,
546.69,9086499,477.095467,477.095475,0.008,0.017,C33 H17 O2 S   ,33,17,0,2,1,
92.79,32208422,477.103813,477.103850,0.036,0.076,C22 H21 O12    ,22,21,0,12,0,
182.45,32208422,477.103813,477.103337,-0.477,-0.999,C35 H13 N2 O   ,35,13,2,1,0,
440.69,7581224,477.106485,477.106708,0.223,0.468,C32 H17 N2 O S ,32,17,2,1,1,
467.17,3693098,477.112471,477.112581,0.110,0.230,C25 H21 N2 O6 S,25,21,2,6,1,
555.42,6039083,477.115151,477.115083,-0.068,-0.142,C21 H21 N2 O11 ,21,21,2,11,0,
689.82,5078578,477.132105,477.131860,-0.245,-0.513,C34 H21 O S    ,34,21,0,1,1,
51.48,49133108,477.140221,477.140235,0.014,0.030,C23 H25 O11    ,23,25,0,11,0,
99.07,51377732,477.172638,477.172598,-0.040,-0.085,C19 H29 N2 O12 ,19,29,2,12,0,
63.70,62174788,477.176647,477.176621,-0.026,-0.054,C24 H29 O10    ,24,29,0,10,0,
498.86,6717001,477.189732,477.189375,-0.357,-0.748,C32 H29 O2 S   ,32,29,0,2,1,
295.71,42071636,477.213004,477.213006,0.003,0.005,C25 H33 O9     ,25,33,0,9,0,
245.35,17290848,477.249306,477.249392,0.085,0.179,C26 H37 O8     ,26,37,0,8,0,
298.19,5404272,477.285825,477.285777,-0.047,-0.099,C27 H41 O7     ,27,41,0,7,0,
326.63,3602037,477.300253,477.300382,0.129,0.271,C23 H45 N2 O6 S,23,45,2,6,1,
524.06,7980980,478.099195,478.099099,-0.097,-0.202,C21 H20 N O12  ,21,20,1,12,0,
580.96,6250434,478.135407,478.135484,0.077,0.162,C22 H24 N O11  ,22,24,1,11,0,
559.77,4728775,478.146826,478.146718,-0.108,-0.226,C21 H24 N3 O10 ,21,24,3,10,0,
485.12,8089553,478.171936,478.171870,-0.066,-0.139,C23 H28 N O10  ,23,28,1,10,0,
554.76,3596245,478.182693,478.183103,0.410,0.857,C22 H28 N3 O9  ,22,28,3,9,0,
611.02,4229087,478.208279,478.208255,-0.024,-0.051,C24 H32 N O9   ,24,32,1,9,0,
480.48,3644709,479.038449,479.038354,-0.096,-0.200,C31 H11 O4 S   ,31,11,0,4,1,
184.10,12159272,479.046626,479.046729,0.102,0.214,C20 H15 O14    ,20,15,0,14,0,
235.47,12159272,479.046626,479.046216,-0.411,-0.857,C33 H7 N2 O3   ,33,7,2,3,0,
656.81,3649839,479.062405,479.061985,-0.420,-0.877,C24 H15 O11    ,24,15,0,11,0,
441.84,6844724,479.074483,479.074739,0.256,0.534,C32 H15 O3 S   ,32,15,0,3,1,
113.83,24893750,479.083086,479.083114,0.028,0.059,C21 H19 O13    ,21,19,0,13,0,
190.70,24893750,479.083086,479.082601,-0.485,-1.012,C34 H11 N2 O2  ,34,11,2,2,0,
459.10,4690232,479.085574,479.085972,0.399,0.832,C31 H15 N2 O2 S,31,15,2,2,1,
601.64,5099835,479.094095,479.094348,0.252,0.526,C20 H19 N2 O12 ,20,19,2,12,0,
455.95,6566210,479.111365,479.111125,-0.240,-0.501,C33 H19 O2 S   ,33,19,0,2,1,
44.68,47659332,479.119513,479.119500,-0.013,-0.028,C22 H23 O12    ,22,23,0,12,0,
129.90,47659332,479.119513,479.118987,-0.526,-1.098,C35 H15 N2 O   ,35,15,2,1,0,
448.26,7452998,479.121957,479.122358,0.401,0.836,C32 H19 N2 O S ,32,19,2,1,1,
557.60,6267209,479.130621,479.130733,0.112,0.234,C21 H23 N2 O11 ,21,23,2,11,0,
541.72,6362448,479.148001,479.147510,-0.491,-1.025,C34 H23 O S    ,34,23,0,1,1,
51.19,74103120,479.155876,479.155885,0.010,0.020,C23 H27 O11    ,23,27,0,11,0,
67.46,59685216,479.192237,479.192271,0.034,0.070,C24 H31 O10    ,24,31,0,10,0,
56.46,28866928,479.228660,479.228656,-0.004,-0.008,C25 H35 O9     ,25,35,0,9,0,
213.19,10107262,479.265049,479.265042,-0.007,-0.015,C26 H39 O8     ,26,39,0,8,0,
-1000.00,3457420,479.301356,479.301427,0.072,0.149,C27 H43 O7     ,27,43,0,7,0,
503.91,6875833,480.078305,480.078363,0.058,0.121,C20 H18 N O13  ,20,18,1,13,0,
525.07,6875833,480.078305,480.077850,-0.455,-0.947,C33 H10 N3 O2  ,33,10,3,2,0,
352.25,7770822,480.114649,480.114749,0.100,0.208,C21 H22 N O12  ,21,22,1,12,0,
417.69,7770822,480.114649,480.114236,-0.413,-0.861,C34 H14 N3 O   ,34,14,3,1,0,
556.30,5921483,480.125943,480.125982,0.039,0.081,C20 H22 N3 O11 ,20,22,3,11,0,
665.88,3648209,480.141261,480.141238,-0.023,-0.048,C24 H22 N3 O8  ,24,22,3,8,0,
436.29,11000532,480.151063,480.151134,0.072,0.149,C22 H26 N O11  ,22,26,1,11,0,
596.85,3194073,480.162246,480.162368,0.121,0.252,C21 H26 N3 O10 ,21,26,3,10,0,
541.50,8317667,480.187620,480.187520,-0.100,-0.208,C23 H30 N O10  ,23,30,1,10,0,
508.61,4522736,480.223875,480.223905,0.030,0.063,C24 H34 N O9   ,24,34,1,9,0,
523.51,4019234,481.025992,481.025480,-0.512,-1.064,C32 H5 N2 O4   ,32,5,2,4,0,
580.69,4019234,481.025992,481.025993,0.001,0.003,C19 H13 O15    ,19,13,0,15,0,
610.82,3842093,481.053676,481.054004,0.327,0.681,C31 H13 O4 S   ,31,13,0,4,1,
112.93,20519984,481.062376,481.062379,0.002,0.005,C20 H17 O14    ,20,17,0,14,0,
134.80,20519984,481.062376,481.061866,-0.511,-1.062,C33 H9 N2 O3   ,33,9,2,3,0,
700.68,3916854,481.077668,481.077635,-0.033,-0.070,C24 H17 O11    ,24,17,0,11,0,
515.99,5053499,481.090508,481.090389,-0.118,-0.246,C32 H17 O3 S   ,32,17,0,3,1,
205.60,41909308,481.098782,481.098764,-0.018,-0.037,C21 H21 O13    ,21,21,0,13,0,
607.81,4473922,481.109921,481.109998,0.076,0.158,C20 H21 N2 O12 ,20,21,2,12,0,
563.79,3570755,481.113736,481.113369,-0.367,-0.763,C17 H25 N2 O12 S,17,25,2,12,1,
701.75,3570755,481.113736,481.114020,0.285,0.591,C25 H21 O10    ,25,21,0,10,0,
499.77,3305543,481.122743,481.122752,0.009,0.019,C28 H21 N2 O4 S,28,21,2,4,1,
556.20,3305543,481.122743,481.123265,0.522,1.086,C15 H29 O15 S  ,15,29,0,15,1,
56.76,66862156,481.135126,481.135150,0.024,0.049,C22 H25 O12    ,22,25,0,12,0,
114.22,66862156,481.135126,481.134637,-0.489,-1.017,C35 H17 N2 O   ,35,17,2,1,0,
569.56,5659728,481.146319,481.146383,0.064,0.134,C21 H25 N2 O11 ,21,25,2,11,0,
512.83,3601492,481.158619,481.159137,0.518,1.077,C29 H25 N2 O3 S,29,25,2,3,1,
380.40,9608278,481.163507,481.163160,-0.347,-0.721,C34 H25 O S    ,34,25,0,1,1,
89.43,69712984,481.171518,481.171535,0.017,0.035,C23 H29 O11    ,23,29,0,11,0,
93.36,40189032,481.207945,481.207921,-0.024,-0.050,C24 H33 O10    ,24,33,0,10,0,
473.11,3253358,481.226028,481.226548,0.521,1.082,C25 H37 O7 S   ,25,37,0,7,1,
173.98,13266036,481.244334,481.244306,-0.028,-0.058,C25 H37 O9     ,25,37,0,9,0,
151.48,18463862,481.247721,481.247678,-0.044,-0.091,C22 H41 O9 S   ,22,41,0,9,1,
419.78,4256899,481.280686,481.280692,0.006,0.012,C26 H41 O8     ,26,41,0,8,0,
533.99,3692971,482.072853,482.072884,0.031,0.064,C23 H16 N O11  ,23,16,1,11,0,
509.91,7548339,482.093930,482.094013,0.083,0.173,C20 H20 N O13  ,20,20,1,13,0,
594.26,7548339,482.093930,482.093500,-0.430,-0.892,C33 H12 N3 O2  ,33,12,3,2,0,
557.76,3325373,482.120494,482.120503,0.009,0.018,C23 H20 N3 O9  ,23,20,3,9,0,
499.05,9940417,482.130342,482.130399,0.057,0.118,C21 H24 N O12  ,21,24,1,12,0,
514.57,9940417,482.130342,482.129886,-0.456,-0.946,C34 H16 N3 O   ,34,16,3,1,0,
272.46,9792974,482.166792,482.166784,-0.007,-0.015,C22 H28 N O11  ,22,28,1,11,0,
350.57,7151068,482.203145,482.203170,0.024,0.050,C23 H32 N O10  ,23,32,1,10,0,
386.31,3246858,483.020362,483.019863,-0.499,-1.034,C14 H15 N2 O15 S,14,15,2,15,1,
489.49,3246858,483.020362,483.020001,-0.361,-0.747,C35 H3 N2 O2   ,35,3,2,2,0,
546.13,3246858,483.020362,483.020514,0.152,0.315,C22 H11 O13    ,22,11,0,13,0,
477.06,7470866,483.041595,483.041130,-0.465,-0.963,C32 H7 N2 O4   ,32,7,2,4,0,
547.39,7470866,483.041595,483.041643,0.048,0.100,C19 H15 O15    ,19,15,0,15,0,
549.79,7548695,483.056975,483.056899,-0.076,-0.157,C23 H15 O12    ,23,15,0,12,0,
423.62,4227867,483.065962,483.065631,-0.331,-0.685,C26 H15 N2 O6 S,26,15,2,6,1,
500.18,4227867,483.065962,483.066144,0.182,0.377,C13 H23 O17 S  ,13,23,0,17,1,
585.72,4227867,483.065962,483.066282,0.321,0.664,C34 H11 O4     ,34,11,0,4,0,
550.48,3197724,483.070137,483.069654,-0.483,-1.001,C31 H15 O4 S   ,31,15,0,4,1,
127.29,27688734,483.078057,483.078029,-0.028,-0.058,C20 H19 O14    ,20,19,0,14,0,
508.98,3572513,483.084801,483.084910,0.109,0.226,C35 H15 O S    ,35,15,0,1,1,
454.37,7333669,483.093431,483.093285,-0.146,-0.302,C24 H19 O11    ,24,19,0,11,0,
495.28,5574440,483.101952,483.102016,0.065,0.134,C27 H19 N2 O5 S,27,19,2,5,1,
302.63,17702698,483.106334,483.106039,-0.294,-0.609,C32 H19 O3 S   ,32,19,0,3,1,
90.86,45940524,483.114411,483.114414,0.003,0.007,C21 H23 O13    ,21,23,0,13,0,
134.53,45940524,483.114411,483.113901,-0.510,-1.055,C34 H15 N2 O2  ,34,15,2,2,0,
539.08,5091120,483.125818,483.125648,-0.170,-0.352,C20 H23 N2 O12 ,20,23,2,12,0,
661.65,6240050,483.129754,483.129671,-0.084,-0.174,C25 H23 O10    ,25,23,0,10,0,
486.07,3360053,483.139298,483.138915,-0.383,-0.793,C15 H31 O15 S  ,15,31,0,15,1,
633.76,3360053,483.139298,483.139053,-0.245,-0.507,C36 H19 O2     ,36,19,0,2,0,
109.10,56737592,483.150747,483.150800,0.052,0.109,C22 H27 O12    ,22,27,0,12,0,
128.70,56737592,483.150747,483.150287,-0.461,-0.953,C35 H19 N2 O   ,35,19,2,1,0,
565.25,7511871,483.166007,483.166056,0.049,0.102,C26 H27 O9     ,26,27,0,9,0,
247.10,13795140,483.179167,483.178810,-0.357,-0.739,C34 H27 O S    ,34,27,0,1,1,
136.60,41500488,483.187224,483.187185,-0.039,-0.080,C23 H31 O11    ,23,31,0,11,0,
405.08,7245644,483.202462,483.202442,-0.020,-0.042,C27 H31 O8     ,27,31,0,8,0,
451.76,3936078,483.205659,483.205813,0.153,0.318,C24 H35 O8 S   ,24,35,0,8,1,
101.46,20062036,483.223595,483.223571,-0.024,-0.049,C24 H35 O10    ,24,35,0,10,0,
503.66,5302106,483.238695,483.238176,-0.520,-1.075,C20 H39 N2 O9 S,20,39,2,9,1,
605.08,5302106,483.238695,483.238827,0.132,0.273,C28 H35 O7     ,28,35,0,7,0,
507.57,5605217,483.259982,483.259956,-0.025,-0.052,C25 H39 O9     ,25,39,0,9,0,
505.97,2923367,483.274889,483.274561,-0.328,-0.679,C21 H43 N2 O8 S,21,43,2,8,1,
693.48,2923367,483.274889,483.275213,0.324,0.669,C29 H39 O6     ,29,39,0,6,0,
462.77,3972975,483.296253,483.296342,0.088,0.183,C26 H43 O8     ,26,43,0,8,0,
535.37,4686985,484.072802,484.072626,-0.176,-0.364,C11 H22 N3 O16 S,11,22,3,16,1,
562.85,4686985,484.072802,484.073278,0.475,0.982,C19 H18 N O14  ,19,18,1,14,0,
596.91,4686985,484.072802,484.072765,-0.038,-0.078,C32 H10 N3 O3  ,32,10,3,3,0,
488.41,3921038,484.088322,484.087883,-0.439,-0.907,C15 H22 N3 O13 S,15,22,3,13,1,
534.92,3921038,484.088322,484.088534,0.212,0.439,C23 H18 N O11  ,23,18,1,11,0,
540.16,2921627,484.125079,484.124919,-0.160,-0.330,C24 H22 N O10  ,24,22,1,10,0,
576.46,5283999,484.136230,484.136153,-0.077,-0.159,C23 H22 N3 O9  ,23,22,3,9,0,
501.67,9146531,484.146095,484.146049,-0.046,-0.095,C21 H26 N O12  ,21,26,1,12,0,
541.96,3183784,484.160459,484.160654,0.194,0.402,C17 H30 N3 O11 S,17,30,3,11,1,
568.10,4447404,484.172614,484.172538,-0.075,-0.156,C24 H26 N3 O8  ,24,26,3,8,0,
555.24,4395197,484.218571,484.218820,0.249,0.514,C23 H34 N O10  ,23,34,1,10,0,
562.12,4395197,484.218571,484.218168,-0.402,-0.831,C15 H38 N3 O12 S,15,38,3,12,1,
310.92,5743073,485.036086,485.035651,-0.435,-0.897,C35 H5 N2 O2   ,35,5,2,2,0,
335.18,5743073,485.036086,485.036164,0.078,0.161,C22 H13 O13    ,22,13,0,13,0,
410.65,3397092,485.045118,485.044896,-0.223,-0.459,C25 H13 N2 O7 S,25,13,2,7,1,
465.38,3397092,485.045118,485.045409,0.290,0.598,C12 H21 O18 S  ,12,21,0,18,1,
622.57,3397092,485.045118,485.045547,0.429,0.884,C33 H9 O5      ,33,9,0,5,0,
427.86,13066728,485.057292,485.056780,-0.511,-1.054,C32 H9 N2 O4   ,32,9,2,4,0,
538.77,13066728,485.057292,485.057293,0.002,0.003,C19 H17 O15    ,19,17,0,15,0,
459.10,4069867,485.063831,485.064174,0.344,0.709,C34 H13 O2 S   ,34,13,0,2,1,
564.59,9646574,485.072643,485.072550,-0.094,-0.193,C23 H17 O12    ,23,17,0,12,0,
413.13,7399921,485.081576,485.081281,-0.295,-0.607,C26 H17 N2 O6 S,26,17,2,6,1,
447.62,7399921,485.081576,485.081794,0.218,0.450,C13 H25 O17 S  ,13,25,0,17,1,
582.47,7399921,485.081576,485.081932,0.357,0.736,C34 H13 O4     ,34,13,0,4,0,
110.53,28688886,485.093667,485.093166,-0.501,-1.032,C33 H13 N2 O3  ,33,13,2,3,0,
153.36,28688886,485.093667,485.093679,0.012,0.025,C20 H21 O14    ,20,21,0,14,0,
492.42,5418488,485.100513,485.100560,0.047,0.096,C35 H17 O S    ,35,17,0,1,1,
592.49,6257145,485.103304,485.103062,-0.242,-0.500,C31 H17 O6     ,31,17,0,6,0,
556.99,10973691,485.109019,485.108935,-0.084,-0.173,C24 H21 O11    ,24,21,0,11,0,
478.11,4736508,485.112437,485.112306,-0.131,-0.269,C21 H25 O11 S  ,21,25,0,11,1,
435.29,6683134,485.117978,485.117667,-0.311,-0.642,C27 H21 N2 O5 S,27,21,2,5,1,
475.22,6683134,485.117978,485.118180,0.202,0.416,C14 H29 O16 S  ,14,29,0,16,1,
565.55,6683134,485.117978,485.118318,0.340,0.701,C35 H17 O3     ,35,17,0,3,0,
463.99,7344639,485.122201,485.121689,-0.511,-1.054,C32 H21 O3 S   ,32,21,0,3,1,
129.17,36618752,485.130054,485.130064,0.010,0.021,C21 H25 O13    ,21,25,0,13,0,
149.78,36618752,485.130054,485.129551,-0.503,-1.036,C34 H17 N2 O2  ,34,17,2,2,0,
311.64,12104199,485.145314,485.145321,0.007,0.014,C25 H25 O10    ,25,25,0,10,0,
451.74,6158857,485.148481,485.148692,0.211,0.434,C22 H29 O10 S  ,22,29,0,10,1,
431.08,13013516,485.158364,485.158075,-0.289,-0.596,C33 H25 O2 S   ,33,25,0,2,1,
196.56,32866830,485.166451,485.165937,-0.514,-1.059,C35 H21 N2 O   ,35,21,2,1,0,
197.10,32866830,485.166451,485.166450,-0.001,-0.001,C22 H29 O12    ,22,29,0,12,0,
672.95,4056594,485.175954,485.175833,-0.121,-0.249,C33 H25 O4     ,33,25,0,4,0,
403.42,16376340,485.181699,485.181706,0.007,0.014,C26 H29 O9     ,26,29,0,9,0,
448.53,5672470,485.184843,485.185077,0.235,0.483,C23 H33 O9 S   ,23,33,0,9,1,
421.89,11452953,485.194757,485.194460,-0.297,-0.611,C34 H29 O S    ,34,29,0,1,1,
161.36,19448348,485.202892,485.202835,-0.056,-0.116,C23 H33 O11    ,23,33,0,11,0,
545.34,3106335,485.212402,485.212218,-0.184,-0.379,C34 H29 O3     ,34,29,0,3,0,
480.80,12407329,485.218147,485.218092,-0.056,-0.115,C27 H33 O8     ,27,33,0,8,0,
465.15,11797027,485.223987,485.223965,-0.022,-0.045,C20 H37 O13    ,20,37,0,13,0,
455.54,3605028,485.226317,485.226823,0.506,1.043,C30 H33 N2 O2 S,30,33,2,2,1,
371.12,8413737,485.239157,485.239221,0.064,0.132,C24 H37 O10    ,24,37,0,10,0,
504.67,7051822,485.254628,485.254477,-0.151,-0.311,C28 H37 O7     ,28,37,0,7,0,
509.23,3467829,485.275465,485.275606,0.141,0.292,C25 H41 O9     ,25,41,0,9,0,
245.99,13591095,485.279025,485.278978,-0.047,-0.098,C22 H45 O9 S   ,22,45,0,9,1,
574.17,4647483,485.291011,485.290863,-0.148,-0.306,C29 H41 O6     ,29,41,0,6,0,
-1000.00,6230607,485.348524,485.348377,-0.146,-0.301,C27 H49 O7     ,27,49,0,7,0,
493.09,5407576,486.104080,486.104184,0.104,0.215,C23 H20 N O11  ,23,20,1,11,0,
539.53,6875999,486.125243,486.124800,-0.443,-0.911,C33 H16 N3 O2  ,33,16,3,2,0,
601.21,6875999,486.125243,486.125313,0.070,0.144,C20 H24 N O13  ,20,24,1,13,0,
492.76,4886373,486.140513,486.140570,0.057,0.117,C24 H24 N O10  ,24,24,1,10,0,
670.13,6974313,486.151704,486.151803,0.099,0.203,C23 H24 N3 O9  ,23,24,3,9,0,
487.62,3398513,486.176803,486.176304,-0.499,-1.026,C17 H32 N3 O11 S,17,32,3,11,1,
530.38,3398513,486.176803,486.176955,0.152,0.314,C25 H28 N O9   ,25,28,1,9,0,
574.34,3479413,486.188068,486.188188,0.120,0.247,C24 H28 N3 O8  ,24,28,3,8,0,
440.14,6314903,486.286051,486.286112,0.061,0.125,C28 H40 N O6   ,28,40,1,6,0,
365.79,3081362,487.015205,487.014777,-0.428,-0.878,C13 H15 N2 O16 S,13,15,2,16,1,
463.45,3081362,487.015205,487.014916,-0.289,-0.594,C34 H3 N2 O3   ,34,3,2,3,0,
517.07,3081362,487.015205,487.015429,0.224,0.459,C21 H11 O14    ,21,11,0,14,0,
562.73,3746972,487.042990,487.043439,0.449,0.922,C33 H11 O3 S   ,33,11,0,3,1,
380.37,8201375,487.051800,487.051814,0.014,0.028,C22 H15 O13    ,22,15,0,13,0,
487.60,8201375,487.051800,487.051301,-0.499,-1.025,C35 H7 N2 O2   ,35,7,2,2,0,
433.31,6325410,487.061029,487.060546,-0.483,-0.992,C25 H15 N2 O7 S,25,15,2,7,1,
486.05,6325410,487.061029,487.061059,0.030,0.061,C12 H23 O18 S  ,12,23,0,18,1,
611.12,6325410,487.061029,487.061197,0.168,0.345,C33 H11 O5     ,33,11,0,5,0,
337.57,13563046,487.072948,487.072430,-0.518,-1.063,C32 H11 N2 O4  ,32,11,2,4,0,
428.39,13563046,487.072948,487.072943,-0.005,-0.009,C19 H19 O15    ,19,19,0,15,0,
525.11,7003305,487.079608,487.079824,0.217,0.444,C34 H15 O2 S   ,34,15,0,2,1,
309.33,15197355,487.088190,487.087687,-0.503,-1.033,C36 H11 N2 O   ,36,11,2,1,0,
369.80,15197355,487.088190,487.088200,0.010,0.020,C23 H19 O12    ,23,19,0,12,0,
478.79,4652205,487.091006,487.091058,0.052,0.106,C33 H15 N2 O S ,33,15,2,1,1,
415.53,8809646,487.097315,487.096931,-0.384,-0.788,C26 H19 N2 O6 S,26,19,2,6,1,
447.84,8809646,487.097315,487.097444,0.129,0.266,C13 H27 O17 S  ,13,27,0,17,1,
580.26,8809646,487.097315,487.097583,0.268,0.550,C34 H15 O4     ,34,15,0,4,0,
164.63,19711154,487.109344,487.109329,-0.015,-0.032,C20 H23 O14    ,20,23,0,14,0,
