mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
53.38,32910688,307.082305,307.082326,0.021,0.069,C15 H15 O7     ,15,15,0,7,0,
569.62,9074022,307.093598,307.093560,-0.038,-0.125,C14 H15 N2 O6  ,14,15,2,6,0,
622.68,6448493,307.103472,307.103456,-0.016,-0.053,C12 H19 O9     ,12,19,0,9,0,
375.10,17501558,307.118716,307.118712,-0.004,-0.013,C16 H19 O6     ,16,19,0,6,0,
557.54,4371837,307.129963,307.129945,-0.017,-0.056,C15 H19 N2 O5  ,15,19,2,5,0,
-1000.00,10698124,307.155103,307.155097,-0.006,-0.020,C17 H23 O5     ,17,23,0,5,0,
290.84,5031331,307.191401,307.191483,0.082,0.267,C18 H27 O4     ,18,27,0,4,0,
450.62,2754449,307.987093,307.987046,-0.047,-0.152,C12 H6 N O7 S  ,12,6,1,7,1,
-1000.00,3713948,308.004750,308.004804,0.055,0.178,C12 H6 N O9    ,12,6,1,9,0,
18.93,15380402,308.041183,308.041190,0.007,0.022,C13 H10 N O8   ,13,10,1,8,0,
32.07,124276664,308.056443,308.056446,0.003,0.011,C17 H10 N O5   ,17,10,1,5,0,
85.45,12042185,308.077568,308.077575,0.007,0.024,C14 H14 N O7   ,14,14,1,7,0,
552.40,5361631,308.113876,308.113961,0.084,0.274,C15 H18 N O6   ,15,18,1,6,0,
640.09,2961382,308.125288,308.125194,-0.093,-0.303,C14 H18 N3 O5  ,14,18,3,5,0,
63.48,10985981,308.988809,308.988820,0.011,0.034,C12 H5 O10     ,12,5,0,10,0,
651.41,4780548,309.000106,309.000053,-0.052,-0.169,C11 H5 N2 O9   ,11,5,2,9,0,
13.40,102879760,309.025200,309.025205,0.005,0.017,C13 H9 O9      ,13,9,0,9,0,
617.92,2837019,309.036369,309.036439,0.070,0.227,C12 H9 N2 O8   ,12,9,2,8,0,
686.98,2989597,309.040447,309.040462,0.014,0.046,C17 H9 O6      ,17,9,0,6,0,
19.33,64606764,309.061590,309.061591,0.001,0.003,C14 H13 O8     ,14,13,0,8,0,
608.78,6193713,309.072790,309.072824,0.035,0.112,C13 H13 N2 O7  ,13,13,2,7,0,
700.89,2418740,309.076836,309.076847,0.011,0.037,C18 H13 O5     ,18,13,0,5,0,
527.50,3902008,309.082691,309.082720,0.029,0.094,C11 H17 O10    ,11,17,0,10,0,
27.70,40587840,309.097969,309.097976,0.007,0.023,C15 H17 O7     ,15,17,0,7,0,
500.40,24900168,309.109232,309.109210,-0.022,-0.070,C14 H17 N2 O6  ,14,17,2,6,0,
219.81,16466519,309.134380,309.134362,-0.018,-0.058,C16 H21 O6     ,16,21,0,6,0,
465.23,5098083,309.152976,309.152989,0.014,0.044,C17 H25 O3 S   ,17,25,0,3,1,
17.58,30773870,309.170759,309.170747,-0.012,-0.038,C17 H25 O5     ,17,25,0,5,0,
501.62,17896048,309.174110,309.174119,0.009,0.028,C14 H29 O5 S   ,14,29,0,5,1,
13.94,18154116,309.207138,309.207133,-0.005,-0.017,C18 H29 O4     ,18,29,0,4,0,
446.52,9135228,310.020453,310.020454,0.002,0.005,C12 H8 N O9    ,12,8,1,9,0,
639.76,2990214,310.035737,310.035711,-0.026,-0.085,C16 H8 N O6    ,16,8,1,6,0,
11.14,16479378,310.056837,310.056840,0.003,0.010,C13 H12 N O8   ,13,12,1,8,0,
587.90,2505881,310.067823,310.068073,0.250,0.807,C12 H12 N3 O7  ,12,12,3,7,0,
499.04,14410908,310.072091,310.072096,0.005,0.017,C17 H12 N O5   ,17,12,1,5,0,
52.79,11814057,310.093215,310.093225,0.010,0.034,C14 H16 N O7   ,14,16,1,7,0,
496.79,2531005,310.125498,310.125588,0.091,0.292,C10 H20 N3 O8  ,10,20,3,8,0,
-1000.00,2410194,310.986792,310.986712,-0.080,-0.257,C12 H7 O8 S    ,12,7,0,8,1,
18.78,30570204,311.004460,311.004470,0.010,0.032,C12 H7 O10     ,12,7,0,10,0,
561.47,11622118,311.019739,311.019726,-0.013,-0.041,C16 H7 O7      ,16,7,0,7,0,
19.55,72111856,311.040860,311.040856,-0.004,-0.014,C13 H11 O9     ,13,11,0,9,0,
615.30,4972282,311.052092,311.052089,-0.003,-0.010,C12 H11 N2 O8  ,12,11,2,8,0,
690.37,5656317,311.056108,311.056112,0.004,0.012,C17 H11 O6     ,17,11,0,6,0,
26.14,85612296,311.077249,311.077241,-0.008,-0.026,C14 H15 O8     ,14,15,0,8,0,
618.94,5854993,311.088519,311.088474,-0.045,-0.143,C13 H15 N2 O7  ,13,15,2,7,0,
571.27,5063452,311.107055,311.107102,0.047,0.152,C14 H19 N2 O4 S,14,19,2,4,1,
89.24,49780512,311.113631,311.113627,-0.005,-0.015,C15 H19 O7     ,15,19,0,7,0,
326.90,6872881,311.140107,311.140116,0.009,0.028,C18 H19 N2 O3  ,18,19,2,3,0,
102.59,17688374,311.150027,311.150012,-0.015,-0.047,C16 H23 O6     ,16,23,0,6,0,
33.76,160520000,311.168629,311.168639,0.010,0.033,C17 H27 O3 S   ,17,27,0,3,1,
-1000.00,12044109,311.186398,311.186398,-0.000,-0.000,C17 H27 O5     ,17,27,0,5,0,
17.57,29611876,311.222780,311.222783,0.003,0.010,C18 H31 O4     ,18,31,0,4,0,
603.76,3555662,312.014948,312.014975,0.027,0.087,C15 H6 N O7    ,15,6,1,7,0,
129.97,11127131,312.036105,312.036104,-0.000,-0.000,C12 H10 N O9   ,12,10,1,9,0,
638.59,3592548,312.051285,312.051361,0.076,0.243,C16 H10 N O6   ,16,10,1,6,0,
107.63,15427953,312.072489,312.072490,0.001,0.003,C13 H14 N O8   ,13,14,1,8,0,
135.39,8073608,312.108848,312.108876,0.027,0.087,C14 H18 N O7   ,14,18,1,7,0,
578.83,2914703,312.120132,312.120109,-0.024,-0.075,C13 H18 N3 O6  ,13,18,3,6,0,
397.29,5571504,313.002426,313.002362,-0.064,-0.205,C12 H9 O8 S    ,12,9,0,8,1,
84.80,21134266,313.020121,313.020120,-0.001,-0.003,C12 H9 O10     ,12,9,0,10,0,
593.58,5313474,313.031350,313.031353,0.003,0.010,C11 H9 N2 O9   ,11,9,2,9,0,
616.95,12164036,313.035389,313.035376,-0.012,-0.040,C16 H9 O7      ,16,9,0,7,0,
601.32,3147723,313.046607,313.046610,0.003,0.010,C15 H9 N2 O6   ,15,9,2,6,0,
12.69,104520656,313.056509,313.056506,-0.004,-0.012,C13 H13 O9     ,13,13,0,9,0,
617.93,5880792,313.067808,313.067739,-0.069,-0.220,C12 H13 N2 O8  ,12,13,2,8,0,
696.16,5524443,313.071735,313.071762,0.027,0.086,C17 H13 O6     ,17,13,0,6,0,
24.72,130931688,313.092894,313.092891,-0.003,-0.010,C14 H17 O8     ,14,17,0,8,0,
612.30,7500783,313.104149,313.104124,-0.025,-0.079,C13 H17 N2 O7  ,13,17,2,7,0,
699.79,3425265,313.108052,313.108147,0.096,0.305,C18 H17 O5     ,18,17,0,5,0,
217.75,9487352,313.119403,313.119381,-0.023,-0.073,C17 H17 N2 O4  ,17,17,2,4,0,
26.40,40164348,313.129292,313.129277,-0.016,-0.050,C15 H21 O7     ,15,21,0,7,0,
502.46,3257344,313.132508,313.132648,0.140,0.447,C12 H25 O7 S   ,12,25,0,7,1,
629.03,3632133,313.140488,313.140510,0.022,0.069,C14 H21 N2 O6  ,14,21,2,6,0,
536.77,3371018,313.147938,313.147904,-0.034,-0.109,C16 H25 O4 S   ,16,25,0,4,1,
439.87,15952916,313.165647,313.165662,0.015,0.048,C16 H25 O6     ,16,25,0,6,0,
644.38,6687772,313.176860,313.176895,0.036,0.115,C15 H25 N2 O5  ,15,25,2,5,0,
106.64,16477227,313.202030,313.202048,0.017,0.055,C17 H29 O5     ,17,29,0,5,0,
10.83,56237120,313.238434,313.238433,-0.001,-0.003,C18 H33 O4     ,18,33,0,4,0,
536.69,2427401,313.975299,313.974961,-0.339,-1.079,C5 H4 N3 O13   ,5,4,3,13,0,
513.09,5166625,314.015416,314.015369,-0.047,-0.149,C11 H8 N O10   ,11,8,1,10,0,
606.83,5731883,314.030547,314.030625,0.078,0.249,C15 H8 N O7    ,15,8,1,7,0,
493.77,8990264,314.051788,314.051755,-0.034,-0.107,C12 H12 N O9   ,12,12,1,9,0,
641.25,4010561,314.067016,314.067011,-0.005,-0.015,C16 H12 N O6   ,16,12,1,6,0,
298.79,10669646,314.088144,314.088140,-0.003,-0.011,C13 H16 N O8   ,13,16,1,8,0,
159.31,12279404,314.135763,314.135759,-0.004,-0.012,C13 H20 N3 O6  ,13,20,3,6,0,
414.72,15371906,314.172152,314.172144,-0.007,-0.023,C14 H24 N3 O5  ,14,24,3,5,0,
101.58,16572056,314.208514,314.208530,0.016,0.050,C15 H28 N3 O4  ,15,28,3,4,0,
362.36,5011574,314.981578,314.981627,0.049,0.155,C11 H7 O9 S    ,11,7,0,9,1,
476.37,2516090,314.987777,314.987500,-0.277,-0.879,C4 H11 O14 S   ,4,11,0,14,1,
251.77,7501953,314.999429,314.999385,-0.045,-0.142,C11 H7 O11     ,11,7,0,11,0,
697.21,2527880,315.010475,315.010618,0.143,0.454,C10 H7 N2 O10  ,10,7,2,10,0,
160.36,13234314,315.014629,315.014641,0.012,0.037,C15 H7 O8      ,15,7,0,8,0,
492.05,5527692,315.018042,315.018012,-0.030,-0.094,C12 H11 O8 S   ,12,11,0,8,1,
599.88,3729553,315.025807,315.025874,0.067,0.213,C14 H7 N2 O7   ,14,7,2,7,0,
45.18,45654168,315.035770,315.035770,0.000,0.001,C12 H11 O10    ,12,11,0,10,0,
632.43,16040096,315.051037,315.051026,-0.011,-0.035,C16 H11 O7     ,16,11,0,7,0,
19.37,151150768,315.072160,315.072156,-0.004,-0.013,C13 H15 O9     ,13,15,0,9,0,
615.20,4604085,315.083381,315.083389,0.008,0.025,C12 H15 N2 O8  ,12,15,2,8,0,
697.14,7905463,315.087405,315.087412,0.007,0.022,C17 H15 O6     ,17,15,0,6,0,
477.81,7557310,315.098600,315.098645,0.045,0.142,C16 H15 N2 O5  ,16,15,2,5,0,
17.66,80666816,315.108546,315.108541,-0.005,-0.016,C14 H19 O8     ,14,19,0,8,0,
480.20,13902027,315.119813,315.119775,-0.038,-0.121,C13 H19 N2 O7  ,13,19,2,7,0,
677.30,4346062,315.123774,315.123797,0.023,0.073,C18 H19 O5     ,18,19,0,5,0,
54.70,23593178,315.144928,315.144927,-0.001,-0.003,C15 H23 O7     ,15,23,0,7,0,
589.74,13672673,315.156156,315.156160,0.004,0.012,C14 H23 N2 O6  ,14,23,2,6,0,
439.42,18850032,315.181291,315.181312,0.021,0.067,C16 H27 O6     ,16,27,0,6,0,
704.22,2836728,315.192494,315.192546,0.051,0.162,C15 H27 N2 O5  ,15,27,2,5,0,
18.66,20840712,315.217700,315.217698,-0.003,-0.008,C17 H31 O5     ,17,31,0,5,0,
12.76,36823324,315.254085,315.254083,-0.002,-0.007,C18 H35 O4     ,18,35,0,4,0,
346.97,5174000,316.009939,316.009890,-0.049,-0.155,C14 H6 N O8    ,14,6,1,8,0,
607.23,9351943,316.046244,316.046275,0.031,0.097,C15 H10 N O7   ,15,10,1,7,0,
552.29,7228180,316.067401,316.067405,0.004,0.013,C12 H14 N O9   ,12,14,1,9,0,
629.81,4635421,316.082647,316.082661,0.014,0.043,C16 H14 N O6   ,16,14,1,6,0,
574.31,4944682,316.103790,316.103790,-0.000,-0.000,C13 H18 N O8   ,13,18,1,8,0,
479.82,4965169,316.115031,316.115024,-0.008,-0.025,C12 H18 N3 O7  ,12,18,3,7,0,
553.48,2847553,316.140138,316.140176,0.038,0.120,C14 H22 N O7   ,14,22,1,7,0,
9.44,91349832,316.151411,316.151409,-0.002,-0.005,C13 H22 N3 O6  ,13,22,3,6,0,
55.90,26288990,316.187801,316.187795,-0.006,-0.020,C14 H26 N3 O5  ,14,26,3,5,0,
-1000.00,4433232,316.993963,316.993905,-0.058,-0.183,C14 H5 O9      ,14,5,0,9,0,
519.13,5432658,316.997236,316.997277,0.041,0.128,C11 H9 O9 S    ,11,9,0,9,1,
590.16,3307862,317.005223,317.005139,-0.084,-0.266,C13 H5 N2 O8   ,13,5,2,8,0,
344.99,4388188,317.015008,317.015035,0.027,0.084,C11 H9 O11     ,11,9,0,11,0,
49.25,34014564,317.030289,317.030291,0.002,0.007,C15 H9 O8      ,15,9,0,8,0,
517.33,2784616,317.033613,317.033662,0.049,0.153,C12 H13 O8 S   ,12,13,0,8,1,
597.68,4313453,317.041555,317.041524,-0.030,-0.096,C14 H9 N2 O7   ,14,9,2,7,0,
22.18,73344368,317.051420,317.051420,0.000,0.000,C12 H13 O10    ,12,13,0,10,0,
520.46,7404923,317.064441,317.064174,-0.267,-0.842,C20 H13 O2 S   ,20,13,0,2,1,
517.60,21030268,317.066703,317.066676,-0.027,-0.084,C16 H13 O7     ,16,13,0,7,0,
543.72,6567299,317.077967,317.077910,-0.057,-0.181,C15 H13 N2 O6  ,15,13,2,6,0,
23.71,95151496,317.087803,317.087806,0.003,0.008,C13 H17 O9     ,13,17,0,9,0,
239.66,30590352,317.099057,317.099039,-0.018,-0.058,C12 H17 N2 O8  ,12,17,2,8,0,
533.42,9991570,317.103042,317.103062,0.020,0.062,C17 H17 O6     ,17,17,0,6,0,
517.40,7144858,317.114235,317.114295,0.060,0.190,C16 H17 N2 O5  ,16,17,2,5,0,
64.72,21865888,317.124187,317.124191,0.005,0.015,C14 H21 O8     ,14,21,0,8,0,
285.38,10364327,317.135420,317.135425,0.005,0.016,C13 H21 N2 O7  ,13,21,2,7,0,
281.39,7988649,317.139420,317.139447,0.028,0.088,C18 H21 O5     ,18,21,0,5,0,
544.66,8615350,317.160554,317.160577,0.022,0.070,C15 H25 O7     ,15,25,0,7,0,
60.39,21808588,317.196961,317.196962,0.002,0.005,C16 H29 O6     ,16,29,0,6,0,
-1000.00,3275222,317.212169,317.212218,0.050,0.157,C20 H29 O3     ,20,29,0,3,0,
108.55,6204899,317.233342,317.233348,0.006,0.018,C17 H33 O5     ,17,33,0,5,0,
95.01,11134924,318.025510,318.025540,0.029,0.093,C14 H8 N O8    ,14,8,1,8,0,
548.64,9123810,318.061982,318.061925,-0.057,-0.178,C15 H12 N O7   ,15,12,1,7,0,
622.35,2648553,318.073035,318.073159,0.124,0.390,C14 H12 N3 O6  ,14,12,3,6,0,
597.85,4807663,318.083083,318.083055,-0.029,-0.090,C12 H16 N O9   ,12,16,1,9,0,
504.60,7057401,318.098346,318.098311,-0.036,-0.112,C16 H16 N O6   ,16,16,1,6,0,
661.74,5070848,318.109577,318.109544,-0.033,-0.104,C15 H16 N3 O5  ,15,16,3,5,0,
486.88,2555928,318.149277,318.149301,0.024,0.074,C13 H24 N3 O4 S,13,24,3,4,1,
671.71,2411548,318.155643,318.155826,0.182,0.574,C14 H24 N O7   ,14,24,1,7,0,
20.86,26167330,318.167071,318.167059,-0.012,-0.038,C13 H24 N3 O6  ,13,24,3,6,0,
18.22,25045546,319.009583,319.009555,-0.028,-0.086,C14 H7 O9      ,14,7,0,9,0,
618.24,2665010,319.020770,319.020789,0.018,0.057,C13 H7 N2 O8   ,13,7,2,8,0,
509.49,3824184,319.030736,319.030685,-0.051,-0.159,C11 H11 O11    ,11,11,0,11,0,
25.66,35736128,319.045945,319.045941,-0.004,-0.013,C15 H11 O8     ,15,11,0,8,0,
613.41,3554888,319.057287,319.057174,-0.113,-0.355,C14 H11 N2 O7  ,14,11,2,7,0,
45.03,30534222,319.067074,319.067070,-0.003,-0.011,C12 H15 O10    ,12,15,0,10,0,
543.49,3893847,319.081332,319.081675,0.343,1.076,C8 H19 N2 O9 S ,8,19,2,9,1,
158.70,21686872,319.082341,319.082326,-0.015,-0.047,C16 H15 O7     ,16,15,0,7,0,
561.12,7580255,319.093551,319.093560,0.008,0.026,C15 H15 N2 O6  ,15,15,2,6,0,
472.71,8530528,319.096931,319.096931,-0.000,-0.001,C12 H19 N2 O6 S,12,19,2,6,1,
197.44,15366756,319.103459,319.103456,-0.003,-0.010,C13 H19 O9     ,13,19,0,9,0,
596.15,2403947,319.114709,319.114689,-0.020,-0.061,C12 H19 N2 O8  ,12,19,2,8,0,
157.68,10644078,319.118711,319.118712,0.001,0.004,C17 H19 O6     ,17,19,0,6,0,
568.86,3027573,319.129844,319.129945,0.101,0.318,C16 H19 N2 O5  ,16,19,2,5,0,
398.34,4292219,319.139793,319.139841,0.048,0.150,C14 H23 O8     ,14,23,0,8,0,
467.50,6765188,319.155101,319.155097,-0.004,-0.011,C18 H23 O5     ,18,23,0,5,0,
-1000.00,2667163,319.191492,319.191483,-0.010,-0.030,C19 H27 O4     ,19,27,0,4,0,
-1000.00,3680945,319.227819,319.227868,0.050,0.155,C20 H31 O3     ,20,31,0,3,0,
169.42,8098961,320.004780,320.004804,0.025,0.077,C13 H6 N O9    ,13,6,1,9,0,
-1000.00,12569767,320.041189,320.041190,0.001,0.003,C14 H10 N O8   ,14,10,1,8,0,
615.85,6622384,320.056495,320.056446,-0.049,-0.152,C18 H10 N O5   ,18,10,1,5,0,
270.85,10009789,320.077619,320.077575,-0.044,-0.136,C15 H14 N O7   ,15,14,1,7,0,
639.68,3674311,320.092832,320.092832,-0.001,-0.002,C19 H14 N O4   ,19,14,1,4,0,
34.61,18312404,320.113950,320.113961,0.011,0.034,C16 H18 N O6   ,16,18,1,6,0,
119.65,10792177,320.161569,320.161580,0.011,0.035,C16 H22 N3 O4  ,16,22,3,4,0,
309.74,4479728,320.988813,320.988820,0.007,0.021,C13 H5 O10     ,13,5,0,10,0,
18.29,64335620,321.025207,321.025205,-0.002,-0.005,C14 H9 O9      ,14,9,0,9,0,
616.90,4726541,321.036460,321.036439,-0.021,-0.066,C13 H9 N2 O8   ,13,9,2,8,0,
13.48,54062876,321.061611,321.061591,-0.020,-0.061,C15 H13 O8     ,15,13,0,8,0,
617.71,3725091,321.072891,321.072824,-0.067,-0.209,C14 H13 N2 O7  ,14,13,2,7,0,
441.65,7069482,321.082720,321.082720,0.000,0.001,C12 H17 O10    ,12,17,0,10,0,
92.90,29986610,321.097982,321.097976,-0.005,-0.016,C16 H17 O7     ,16,17,0,7,0,
582.05,6068026,321.109131,321.109210,0.079,0.246,C15 H17 N2 O6  ,15,17,2,6,0,
508.34,2835264,321.119103,321.119106,0.003,0.010,C13 H21 O9     ,13,21,0,9,0,
10.86,13729609,321.134374,321.134362,-0.012,-0.036,C17 H21 O6     ,17,21,0,6,0,
294.12,11669344,321.170754,321.170747,-0.006,-0.020,C18 H25 O5     ,18,25,0,5,0,
-1000.00,4488054,321.207112,321.207133,0.021,0.066,C19 H29 O4     ,19,29,0,4,0,
-1000.00,2557290,322.016584,322.016432,-0.152,-0.473,C8 H8 N3 O11   ,8,8,3,11,0,
105.55,9560428,322.020464,322.020454,-0.010,-0.030,C13 H8 N O9    ,13,8,1,9,0,
9.92,16290178,322.056850,322.056840,-0.010,-0.030,C14 H12 N O8   ,14,12,1,8,0,
589.17,11215244,322.072107,322.072096,-0.011,-0.035,C18 H12 N O5   ,18,12,1,5,0,
115.68,14549401,322.093183,322.093225,0.043,0.132,C15 H16 N O7   ,15,16,1,7,0,
589.64,2520495,322.129551,322.129611,0.060,0.186,C16 H20 N O6   ,16,20,1,6,0,
444.72,7303606,322.140843,322.140844,0.001,0.005,C15 H20 N3 O5  ,15,20,3,5,0,
467.09,2523590,322.165842,322.165996,0.154,0.479,C17 H24 N O5   ,17,24,1,5,0,
580.15,2415571,322.187200,322.187126,-0.074,-0.231,C14 H28 N O7   ,14,28,1,7,0,
-1000.00,2790336,322.986668,322.986712,0.044,0.138,C13 H7 O8 S    ,13,7,0,8,1,
9.85,70579144,323.004472,323.004470,-0.002,-0.007,C13 H7 O10     ,13,7,0,10,0,
511.38,3385306,323.028711,323.028458,-0.253,-0.783,C20 H7 N2 O S  ,20,7,2,1,1,
554.18,3385306,323.028711,323.028971,0.260,0.805,C7 H15 O12 S   ,7,15,0,12,1,
15.33,99054560,323.040860,323.040856,-0.005,-0.014,C14 H11 O9     ,14,11,0,9,0,
606.83,6636521,323.052078,323.052089,0.011,0.033,C13 H11 N2 O8  ,13,11,2,8,0,
22.75,60732408,323.077250,323.077241,-0.009,-0.029,C15 H15 O8     ,15,15,0,8,0,
610.11,6228991,323.088500,323.088474,-0.026,-0.080,C14 H15 N2 O7  ,14,15,2,7,0,
356.53,5753861,323.098388,323.098370,-0.018,-0.054,C12 H19 O10    ,12,19,0,10,0,
18.99,34780176,323.113639,323.113627,-0.012,-0.038,C16 H19 O7     ,16,19,0,7,0,
599.24,3448854,323.124933,323.124860,-0.073,-0.227,C15 H19 N2 O6  ,15,19,2,6,0,
122.56,15033381,323.150041,323.150012,-0.029,-0.089,C17 H23 O6     ,17,23,0,6,0,
509.57,2953255,323.153295,323.153383,0.088,0.273,C14 H27 O6 S   ,14,27,0,6,1,
491.64,4652081,323.168591,323.168639,0.049,0.150,C18 H27 O3 S   ,18,27,0,3,1,
684.47,9585723,323.186418,323.186398,-0.020,-0.062,C18 H27 O5     ,18,27,0,5,0,
22.33,25465938,323.222782,323.222783,0.001,0.004,C19 H31 O4     ,19,31,0,4,0,
249.89,15681096,324.036132,324.036104,-0.028,-0.085,C13 H10 N O9   ,13,10,1,9,0,
635.18,4010578,324.051335,324.051361,0.026,0.079,C17 H10 N O6   ,17,10,1,6,0,
45.56,14632543,324.072503,324.072490,-0.013,-0.039,C14 H14 N O8   ,14,14,1,8,0,
-1000.00,6815349,324.108897,324.108876,-0.021,-0.065,C15 H18 N O7   ,15,18,1,7,0,
560.14,3222140,324.120324,324.120109,-0.215,-0.665,C14 H18 N3 O6  ,14,18,3,6,0,
614.11,2918575,324.202840,324.202776,-0.064,-0.197,C14 H30 N O7   ,14,30,1,7,0,
454.01,3281053,325.002351,325.002362,0.011,0.034,C13 H9 O8 S    ,13,9,0,8,1,
13.69,61339816,325.020123,325.020120,-0.003,-0.008,C13 H9 O10     ,13,9,0,10,0,
610.21,2853039,325.031404,325.031353,-0.051,-0.156,C12 H9 N2 O9   ,12,9,2,9,0,
636.76,9722033,325.035378,325.035376,-0.002,-0.006,C17 H9 O7      ,17,9,0,7,0,
610.00,2940088,325.046746,325.046610,-0.136,-0.418,C16 H9 N2 O6   ,16,9,2,6,0,
12.89,85981376,325.056511,325.056506,-0.005,-0.016,C14 H13 O9     ,14,13,0,9,0,
615.24,7489734,325.067798,325.067739,-0.059,-0.181,C13 H13 N2 O8  ,13,13,2,8,0,
701.46,2946248,325.071778,325.071762,-0.016,-0.050,C18 H13 O6     ,18,13,0,6,0,
51.61,79657176,325.092901,325.092891,-0.010,-0.031,C15 H17 O8     ,15,17,0,8,0,
620.03,4075740,325.104074,325.104124,0.051,0.156,C14 H17 N2 O7  ,14,17,2,7,0,
107.99,34855148,325.129285,325.129277,-0.009,-0.026,C16 H21 O7     ,16,21,0,7,0,
490.42,3856631,325.147869,325.147904,0.035,0.107,C17 H25 O4 S   ,17,25,0,4,1,
130.28,27941122,325.165665,325.165662,-0.002,-0.007,C17 H25 O6     ,17,25,0,6,0,
11.54,135035152,325.184281,325.184290,0.008,0.026,C18 H29 O3 S   ,18,29,0,3,1,
29.84,20478232,325.202047,325.202048,0.001,0.003,C18 H29 O5     ,18,29,0,5,0,
-1000.00,4798767,325.238427,325.238433,0.006,0.018,C19 H33 O4     ,19,33,0,4,0,
473.97,4446991,326.015308,326.015369,0.061,0.187,C12 H8 N O10   ,12,8,1,10,0,
614.50,5053209,326.030615,326.030625,0.010,0.030,C16 H8 N O7    ,16,8,1,7,0,
673.08,2525466,326.032600,326.032476,-0.124,-0.381,C4 H12 N3 O14  ,4,12,3,14,0,
107.97,13146917,326.051760,326.051755,-0.005,-0.017,C13 H12 N O9   ,13,12,1,9,0,
593.93,18848558,326.067004,326.067011,0.007,0.022,C17 H12 N O6   ,17,12,1,6,0,
287.63,10320700,326.088141,326.088140,-0.001,-0.004,C14 H16 N O8   ,14,16,1,8,0,
509.94,6378330,326.135696,326.135759,0.063,0.194,C14 H20 N3 O6  ,14,20,3,6,0,
561.44,3259248,326.172121,326.172144,0.024,0.073,C15 H24 N3 O5  ,15,24,3,5,0,
560.26,4409223,326.208566,326.208530,-0.036,-0.109,C16 H28 N3 O4  ,16,28,3,4,0,
-1000.00,2666390,326.233667,326.233682,0.015,0.045,C18 H32 N O4   ,18,32,1,4,0,
402.97,3939685,326.981638,326.981627,-0.011,-0.034,C12 H7 O9 S    ,12,7,0,9,1,
526.25,6380912,326.999366,326.999385,0.018,0.056,C12 H7 O11     ,12,7,0,11,0,
311.70,19471736,327.014649,327.014641,-0.008,-0.024,C16 H7 O8      ,16,7,0,8,0,
540.73,2758011,327.017983,327.018012,0.029,0.089,C13 H11 O8 S   ,13,11,0,8,1,
41.06,46890372,327.035759,327.035770,0.011,0.034,C13 H11 O10    ,13,11,0,10,0,
615.31,4193677,327.046983,327.047004,0.021,0.064,C12 H11 N2 O9  ,12,11,2,9,0,
673.22,9309583,327.051059,327.051026,-0.033,-0.102,C17 H11 O7     ,17,11,0,7,0,
10.97,125336992,327.072148,327.072156,0.007,0.022,C14 H15 O9     ,14,15,0,9,0,
691.38,7527846,327.087455,327.087412,-0.043,-0.132,C18 H15 O6     ,18,15,0,6,0,
164.24,86932912,327.108548,327.108541,-0.007,-0.022,C15 H19 O8     ,15,19,0,8,0,
606.91,4426170,327.119784,327.119775,-0.009,-0.027,C14 H19 N2 O7  ,14,19,2,7,0,
689.27,3939773,327.123804,327.123797,-0.007,-0.021,C19 H19 O5     ,19,19,0,5,0,
219.54,7740868,327.135059,327.135031,-0.028,-0.086,C18 H19 N2 O4  ,18,19,2,4,0,
637.51,25075146,327.144944,327.144927,-0.018,-0.054,C16 H23 O7     ,16,23,0,7,0,
519.65,6110677,327.163522,327.163554,0.032,0.098,C17 H27 O4 S   ,17,27,0,4,1,
425.39,17391072,327.181338,327.181312,-0.026,-0.079,C17 H27 O6     ,17,27,0,6,0,
10.52,76086776,327.217707,327.217698,-0.010,-0.030,C18 H31 O5     ,18,31,0,5,0,
43.37,9707021,327.254062,327.254083,0.022,0.066,C19 H35 O4     ,19,35,0,4,0,
484.98,6803425,328.009944,328.009890,-0.054,-0.166,C15 H6 N O8    ,15,6,1,8,0,
328.45,7299054,328.031012,328.031019,0.007,0.020,C12 H10 N O10  ,12,10,1,10,0,
626.04,6586360,328.046273,328.046275,0.002,0.006,C16 H10 N O7   ,16,10,1,7,0,
365.75,13225988,328.067397,328.067405,0.008,0.024,C13 H14 N O9   ,13,14,1,9,0,
642.11,2832398,328.082684,328.082661,-0.023,-0.071,C17 H14 N O6   ,17,14,1,6,0,
400.09,7428123,328.103802,328.103790,-0.012,-0.038,C14 H18 N O8   ,14,18,1,8,0,
616.60,4455458,328.115089,328.115024,-0.065,-0.199,C13 H18 N3 O7  ,13,18,3,7,0,
546.53,17166392,328.151420,328.151409,-0.011,-0.033,C14 H22 N3 O6  ,14,22,3,6,0,
432.90,15642703,328.187786,328.187795,0.008,0.025,C15 H26 N3 O5  ,15,26,3,5,0,
438.81,6197827,328.993927,328.993905,-0.022,-0.066,C15 H5 O9      ,15,5,0,9,0,
440.24,7516741,328.997318,328.997277,-0.041,-0.126,C12 H9 O9 S    ,12,9,0,9,1,
585.75,2573897,329.004919,329.005139,0.220,0.667,C14 H5 N2 O8   ,14,5,2,8,0,
354.08,12452431,329.015051,329.015035,-0.016,-0.048,C12 H9 O11     ,12,9,0,11,0,
296.14,23675480,329.030304,329.030291,-0.013,-0.040,C16 H9 O8      ,16,9,0,8,0,
544.33,3465819,329.033581,329.033662,0.081,0.247,C13 H13 O8 S   ,13,13,0,8,1,
