mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
498.90,34859520,479.046703,479.046729,0.026,0.054,C20 H15 O14    ,20,15,0,14,0,
608.39,4087300,479.058246,479.057962,-0.284,-0.592,C19 H15 N2 O13 ,19,15,2,13,0,
671.43,5315077,479.062035,479.061985,-0.050,-0.105,C24 H15 O11    ,24,15,0,11,0,
71.62,53979660,479.083110,479.083114,0.005,0.010,C21 H19 O13    ,21,19,0,13,0,
143.39,53979660,479.083110,479.082601,-0.508,-1.061,C34 H11 N2 O2  ,34,11,2,2,0,
439.83,11835919,479.091505,479.091846,0.341,0.712,C24 H19 N2 O7 S,24,19,2,7,1,
603.90,6046224,479.094446,479.094348,-0.098,-0.205,C20 H19 N2 O12 ,20,19,2,12,0,
731.29,3804689,479.098776,479.098370,-0.405,-0.846,C25 H19 O10    ,25,19,0,10,0,
112.53,31992340,479.109336,479.109604,0.267,0.558,C24 H19 N2 O9  ,24,19,2,9,0,
462.93,8497687,479.116693,479.116998,0.305,0.636,C26 H23 O7 S   ,26,23,0,7,1,
441.88,51358232,479.119505,479.118987,-0.518,-1.082,C35 H15 N2 O   ,35,15,2,1,0,
499.80,51358232,479.119505,479.119500,-0.005,-0.011,C22 H23 O12    ,22,23,0,12,0,
450.16,6765081,479.121902,479.122358,0.456,0.952,C32 H19 N2 O S ,32,19,2,1,1,
559.20,5706268,479.130807,479.130733,-0.073,-0.153,C21 H23 N2 O11 ,21,23,2,11,0,
691.30,3525149,479.135088,479.134756,-0.332,-0.693,C26 H23 O9     ,26,23,0,9,0,
573.86,3425823,479.140384,479.140116,-0.268,-0.559,C32 H19 N2 O3  ,32,19,2,3,0,
682.79,3425823,479.140384,479.140629,0.245,0.512,C19 H27 O14    ,19,27,0,14,0,
490.93,45656612,479.155889,479.155885,-0.003,-0.007,C23 H27 O11    ,23,27,0,11,0,
419.89,29321776,479.192220,479.192271,0.050,0.105,C24 H31 O10    ,24,31,0,10,0,
192.40,15632957,479.228686,479.228656,-0.030,-0.063,C25 H35 O9     ,25,35,0,9,0,
502.89,8235582,479.232042,479.232028,-0.015,-0.031,C22 H39 O9 S   ,22,39,0,9,1,
349.01,3668552,479.262893,479.262540,-0.354,-0.738,C30 H39 O3 S   ,30,39,0,3,1,
327.65,8817225,479.265191,479.265042,-0.149,-0.311,C26 H39 O8     ,26,39,0,8,0,
450.11,5059158,479.301454,479.301427,-0.027,-0.055,C27 H43 O7     ,27,43,0,7,0,
-1000.00,3141218,479.337769,479.337813,0.043,0.090,C28 H47 O6     ,28,47,0,6,0,
-1000.00,3174010,479.410594,479.410584,-0.010,-0.022,C30 H55 O4     ,30,55,0,4,0,
558.91,4332365,480.042179,480.041978,-0.201,-0.418,C19 H14 N O14  ,19,14,1,14,0,
561.22,10177369,480.078348,480.077850,-0.498,-1.038,C33 H10 N3 O2  ,33,10,3,2,0,
564.12,10177369,480.078348,480.078363,0.015,0.031,C20 H18 N O13  ,20,18,1,13,0,
563.04,3728221,480.089511,480.089597,0.086,0.179,C19 H18 N3 O12 ,19,18,3,12,0,
448.21,9550693,480.114773,480.114749,-0.024,-0.050,C21 H22 N O12  ,21,22,1,12,0,
502.25,5643113,480.125971,480.125982,0.012,0.024,C20 H22 N3 O11 ,20,22,3,11,0,
688.89,3505006,480.141281,480.141238,-0.043,-0.089,C24 H22 N3 O8  ,24,22,3,8,0,
466.90,5690225,480.151177,480.151134,-0.042,-0.088,C22 H26 N O11  ,22,26,1,11,0,
495.96,4973429,480.162546,480.162368,-0.179,-0.372,C21 H26 N3 O10 ,21,26,3,10,0,
463.05,5366651,480.181943,480.181647,-0.297,-0.618,C30 H26 N O5   ,30,26,1,5,0,
466.88,3039101,480.187342,480.186868,-0.474,-0.987,C15 H34 N3 O12 S,15,34,3,12,1,
531.31,3039101,480.187342,480.187520,0.178,0.370,C23 H30 N O10  ,23,30,1,10,0,
282.22,12315527,480.218061,480.218032,-0.029,-0.060,C31 H30 N O4   ,31,30,1,4,0,
596.44,4439178,481.004948,481.004864,-0.084,-0.175,C22 H9 O13     ,22,9,0,13,0,
484.08,2993291,481.008400,481.008235,-0.164,-0.342,C19 H13 O13 S  ,19,13,0,13,1,
511.36,13560977,481.026023,481.025993,-0.029,-0.061,C19 H13 O15    ,19,13,0,15,0,
684.65,7404694,481.041407,481.041249,-0.158,-0.328,C23 H13 O12    ,23,13,0,12,0,
494.72,43019420,481.062406,481.062379,-0.028,-0.057,C20 H17 O14    ,20,17,0,14,0,
597.47,5788833,481.073379,481.073612,0.234,0.486,C19 H17 N2 O13 ,19,17,2,13,0,
387.46,8449186,481.077720,481.077635,-0.085,-0.176,C24 H17 O11    ,24,17,0,11,0,
612.80,8653989,481.088666,481.088868,0.202,0.420,C23 H17 N2 O10 ,23,17,2,10,0,
43.39,61451432,481.098794,481.098764,-0.030,-0.062,C21 H21 O13    ,21,21,0,13,0,
460.06,6818986,481.101128,481.101623,0.494,1.028,C31 H17 N2 O2 S,31,17,2,2,1,
556.34,7485611,481.103957,481.104124,0.167,0.347,C27 H17 N2 O7  ,27,17,2,7,0,
454.19,7857324,481.107448,481.107496,0.048,0.099,C24 H21 N2 O7 S,24,21,2,7,1,
602.90,7523501,481.110041,481.109998,-0.043,-0.090,C20 H21 N2 O12 ,20,21,2,12,0,
449.87,7855278,481.114231,481.114020,-0.210,-0.437,C25 H21 O10    ,25,21,0,10,0,
85.88,64498868,481.135111,481.134637,-0.475,-0.986,C35 H17 N2 O   ,35,17,2,1,0,
464.93,64498868,481.135111,481.135150,0.039,0.080,C22 H25 O12    ,22,25,0,12,0,
318.96,45755584,481.171520,481.171535,0.015,0.032,C23 H29 O11    ,23,29,0,11,0,
265.16,25201868,481.207954,481.207921,-0.033,-0.070,C24 H33 O10    ,24,33,0,10,0,
88.16,78163160,481.247667,481.247678,0.011,0.022,C22 H41 O9 S   ,22,41,0,9,1,
320.64,6294756,481.280577,481.280692,0.115,0.240,C26 H41 O8     ,26,41,0,8,0,
454.43,5551344,481.317159,481.317077,-0.082,-0.170,C27 H45 O7     ,27,45,0,7,0,
530.95,4711904,482.057604,482.057115,-0.489,-1.014,C32 H8 N3 O3   ,32,8,3,3,0,
602.76,4711904,482.057604,482.057628,0.024,0.050,C19 H16 N O14  ,19,16,1,14,0,
563.24,9694699,482.093991,482.094013,0.023,0.047,C20 H20 N O13  ,20,20,1,13,0,
571.16,9694699,482.093991,482.093500,-0.490,-1.017,C33 H12 N3 O2  ,33,12,3,2,0,
438.08,7208439,482.130437,482.130399,-0.039,-0.080,C21 H24 N O12  ,21,24,1,12,0,
508.88,3552762,482.141209,482.141632,0.423,0.877,C20 H24 N3 O11 ,20,24,3,11,0,
573.24,3865090,482.166768,482.166784,0.016,0.034,C22 H28 N O11  ,22,28,1,11,0,
518.16,3200540,482.248305,482.248287,-0.018,-0.037,C27 H36 N3 O3 S,27,36,3,3,1,
626.12,3102471,482.984512,482.984128,-0.384,-0.794,C21 H7 O14     ,21,7,0,14,0,
286.33,12582674,483.020488,483.020001,-0.487,-1.009,C35 H3 N2 O2   ,35,3,2,2,0,
531.21,12582674,483.020488,483.020514,0.026,0.053,C22 H11 O13    ,22,11,0,13,0,
438.16,4328211,483.023581,483.023372,-0.209,-0.432,C32 H7 N2 O2 S ,32,7,2,2,1,
496.01,4328211,483.023581,483.023885,0.305,0.630,C19 H15 O13 S  ,19,15,0,13,1,
448.66,16633625,483.041649,483.041130,-0.519,-1.074,C32 H7 N2 O4   ,32,7,2,4,0,
515.44,16633625,483.041649,483.041643,-0.006,-0.012,C19 H15 O15    ,19,15,0,15,0,
497.15,13504285,483.056879,483.056386,-0.492,-1.019,C36 H7 N2 O    ,36,7,2,1,0,
535.36,13504285,483.056879,483.056899,0.021,0.043,C23 H15 O12    ,23,15,0,12,0,
459.48,4288287,483.059716,483.059758,0.042,0.087,C33 H11 N2 O S ,33,11,2,1,1,
489.10,50474788,483.078063,483.078029,-0.035,-0.072,C20 H19 O14    ,20,19,0,14,0,
456.42,4484901,483.080413,483.080887,0.474,0.982,C30 H15 N2 O3 S,30,15,2,3,1,
604.10,4929320,483.089270,483.089262,-0.008,-0.016,C19 H19 N2 O13 ,19,19,2,13,0,
552.11,9281321,483.093257,483.093285,0.028,0.057,C24 H19 O11    ,24,19,0,11,0,
25.89,67219248,483.114407,483.114414,0.007,0.015,C21 H23 O13    ,21,23,0,13,0,
99.65,67219248,483.114407,483.113901,-0.506,-1.047,C34 H15 N2 O2  ,34,15,2,2,0,
455.19,7114545,483.116747,483.117273,0.526,1.089,C31 H19 N2 O2 S,31,19,2,2,1,
77.89,61583164,483.150765,483.150287,-0.478,-0.989,C35 H19 N2 O   ,35,19,2,1,0,
314.74,61583164,483.150765,483.150800,0.035,0.073,C22 H27 O12    ,22,27,0,12,0,
612.97,3915584,483.166194,483.166056,-0.138,-0.285,C26 H27 O9     ,26,27,0,9,0,
566.38,3497794,483.171447,483.171416,-0.031,-0.064,C32 H23 N2 O3  ,32,23,2,3,0,
606.53,3497794,483.171447,483.171929,0.482,0.998,C19 H31 O14    ,19,31,0,14,0,
216.42,33713992,483.187146,483.187185,0.039,0.082,C23 H31 O11    ,23,31,0,11,0,
357.84,14946130,483.223524,483.223571,0.047,0.097,C24 H35 O10    ,24,35,0,10,0,
522.25,5132115,483.226723,483.226942,0.219,0.453,C21 H39 O10 S  ,21,39,0,10,1,
490.68,7044958,483.259989,483.259956,-0.033,-0.068,C25 H39 O9     ,25,39,0,9,0,
522.05,4386665,483.296318,483.296342,0.024,0.050,C26 H43 O8     ,26,43,0,8,0,
392.47,6651765,483.332780,483.332727,-0.053,-0.109,C27 H47 O7     ,27,47,0,7,0,
558.99,6254684,484.073322,484.073278,-0.044,-0.092,C19 H18 N O14  ,19,18,1,14,0,
536.25,8157287,484.109548,484.109663,0.115,0.237,C20 H22 N O13  ,20,22,1,13,0,
595.14,8157287,484.109548,484.109150,-0.398,-0.823,C33 H14 N3 O2  ,33,14,3,2,0,
627.93,4382835,484.146155,484.146049,-0.106,-0.219,C21 H26 N O12  ,21,26,1,12,0,
640.92,4006014,484.182381,484.182434,0.054,0.111,C22 H30 N O11  ,22,30,1,11,0,
458.50,12464505,484.999791,484.999265,-0.525,-1.083,C34 H N2 O3    ,34,1,2,3,0,
512.19,12464505,484.999791,484.999779,-0.012,-0.026,C21 H9 O14     ,21,9,0,14,0,
452.62,3922304,485.020788,485.020256,-0.531,-1.095,C10 H17 N2 O18 S,10,17,2,18,1,
565.15,3922304,485.020788,485.020395,-0.393,-0.810,C31 H5 N2 O5   ,31,5,2,5,0,
672.99,3922304,485.020788,485.020908,0.120,0.248,C18 H13 O16    ,18,13,0,16,0,
497.54,20459908,485.036186,485.036164,-0.022,-0.046,C22 H13 O13    ,22,13,0,13,0,
451.78,4336006,485.039482,485.039022,-0.459,-0.947,C32 H9 N2 O2 S ,32,9,2,2,1,
506.15,4336006,485.039482,485.039535,0.054,0.111,C19 H17 O13 S  ,19,17,0,13,1,
102.28,23105930,485.057272,485.057293,0.022,0.045,C19 H17 O15    ,19,17,0,15,0,
133.48,23105930,485.057272,485.056780,-0.491,-1.013,C32 H9 N2 O4   ,32,9,2,4,0,
687.31,17404304,485.072610,485.072550,-0.061,-0.125,C23 H17 O12    ,23,17,0,12,0,
557.25,3149200,485.075730,485.075408,-0.322,-0.664,C33 H13 N2 O S ,33,13,2,1,1,
585.27,3149200,485.075730,485.075921,0.191,0.394,C20 H21 O12 S  ,20,21,0,12,1,
32.15,52883860,485.093700,485.093679,-0.021,-0.044,C20 H21 O14    ,20,21,0,14,0,
443.95,5988759,485.096124,485.096537,0.413,0.852,C30 H17 N2 O3 S,30,17,2,3,1,
638.06,11706779,485.108976,485.108935,-0.041,-0.085,C24 H21 O11    ,24,21,0,11,0,
623.62,3841436,485.114915,485.114808,-0.106,-0.219,C17 H25 O16    ,17,25,0,16,0,
20.54,57143712,485.130052,485.130064,0.013,0.026,C21 H25 O13    ,21,25,0,13,0,
88.21,57143712,485.130052,485.129551,-0.500,-1.031,C34 H17 N2 O2  ,34,17,2,2,0,
555.06,3017125,485.141794,485.141298,-0.497,-1.024,C20 H25 N2 O12 ,20,25,2,12,0,
482.07,8589734,485.145309,485.145321,0.011,0.023,C25 H25 O10    ,25,25,0,10,0,
491.78,4602280,485.150915,485.150681,-0.234,-0.483,C31 H21 N2 O4  ,31,21,2,4,0,
601.36,4602280,485.150915,485.151194,0.279,0.574,C18 H29 O15    ,18,29,0,15,0,
76.31,40448428,485.166419,485.166450,0.031,0.064,C22 H29 O12    ,22,29,0,12,0,
79.45,40448428,485.166419,485.165937,-0.482,-0.994,C35 H21 N2 O   ,35,21,2,1,0,
589.10,5988785,485.181666,485.181706,0.040,0.082,C26 H29 O9     ,26,29,0,9,0,
614.56,4444595,485.187024,485.187066,0.042,0.086,C32 H25 N2 O3  ,32,25,2,3,0,
453.28,16445879,485.202814,485.202835,0.021,0.043,C23 H33 O11    ,23,33,0,11,0,
483.82,4613052,485.217930,485.218092,0.161,0.332,C27 H33 O8     ,27,33,0,8,0,
538.44,4613052,485.217930,485.217440,-0.490,-1.010,C19 H37 N2 O10 S,19,37,2,10,1,
555.04,6615490,485.239395,485.239221,-0.174,-0.358,C24 H37 O10    ,24,37,0,10,0,
364.33,16597443,485.242583,485.242592,0.010,0.020,C21 H41 O10 S  ,21,41,0,10,1,
466.97,4482509,485.272901,485.273105,0.204,0.420,C29 H41 O4 S   ,29,41,0,4,1,
347.99,4946382,485.275752,485.275606,-0.145,-0.300,C25 H41 O9     ,25,41,0,9,0,
428.74,4294095,485.281131,485.280967,-0.164,-0.338,C31 H37 N2 O3  ,31,37,2,3,0,
426.51,3908056,485.311590,485.311992,0.402,0.828,C26 H45 O8     ,26,45,0,8,0,
-1000.00,5775844,485.348243,485.348377,0.135,0.278,C27 H49 O7     ,27,49,0,7,0,
527.24,5020338,486.031499,486.031413,-0.086,-0.177,C21 H12 N O13  ,21,12,1,13,0,
427.86,7180989,486.067706,486.067285,-0.420,-0.864,C35 H8 N3 O    ,35,8,3,1,0,
466.35,7180989,486.067706,486.067799,0.093,0.191,C22 H16 N O12  ,22,16,1,12,0,
697.51,3126976,486.079126,486.079032,-0.094,-0.194,C21 H16 N3 O11 ,21,16,3,11,0,
581.36,4778691,486.089008,486.088928,-0.080,-0.164,C19 H20 N O14  ,19,20,1,14,0,
532.93,4016840,486.104167,486.104184,0.017,0.035,C23 H20 N O11  ,23,20,1,11,0,
542.74,7045838,486.125255,486.125313,0.058,0.119,C20 H24 N O13  ,20,24,1,13,0,
648.66,7045838,486.125255,486.124800,-0.455,-0.936,C33 H16 N3 O2  ,33,16,3,2,0,
591.03,3324625,486.136592,486.136547,-0.045,-0.093,C19 H24 N3 O12 ,19,24,3,12,0,
561.38,3502812,486.172924,486.172932,0.008,0.017,C20 H28 N3 O11 ,20,28,3,11,0,
377.29,5989324,486.979196,486.979043,-0.153,-0.315,C20 H7 O15     ,20,7,0,15,0,
435.60,18052054,487.015436,487.014916,-0.520,-1.068,C34 H3 N2 O3   ,34,3,2,3,0,
492.52,18052054,487.015436,487.015429,-0.007,-0.015,C21 H11 O14    ,21,11,0,14,0,
436.81,4052952,487.018577,487.018287,-0.290,-0.596,C31 H7 N2 O3 S ,31,7,2,3,1,
494.63,4052952,487.018577,487.018800,0.223,0.458,C18 H15 O14 S  ,18,15,0,14,1,
624.95,4052952,487.018577,487.018938,0.361,0.742,C39 H3 O       ,39,3,0,1,0,
631.13,3734493,487.036623,487.036558,-0.065,-0.133,C18 H15 O16    ,18,15,0,16,0,
190.83,24728546,487.051809,487.051301,-0.508,-1.043,C35 H7 N2 O2   ,35,7,2,2,0,
507.26,24728546,487.051809,487.051814,0.005,0.010,C22 H15 O13    ,22,15,0,13,0,
487.19,3372515,487.055390,487.055185,-0.204,-0.420,C19 H19 O13 S  ,19,19,0,13,1,
602.02,4092901,487.062959,487.063048,0.088,0.181,C21 H15 N2 O12 ,21,15,2,12,0,
102.78,22475752,487.072929,487.072943,0.015,0.030,C19 H19 O15    ,19,19,0,15,0,
117.44,22475752,487.072929,487.072430,-0.498,-1.023,C32 H11 N2 O4  ,32,11,2,4,0,
351.13,23376876,487.088216,487.087687,-0.530,-1.087,C36 H11 N2 O   ,36,11,2,1,0,
566.80,23376876,487.088216,487.088200,-0.016,-0.034,C23 H19 O12    ,23,19,0,12,0,
493.90,4196333,487.091139,487.091058,-0.081,-0.167,C33 H15 N2 O S ,33,15,2,1,1,
515.84,4196333,487.091139,487.091571,0.432,0.886,C20 H23 O12 S  ,20,23,0,12,1,
552.66,3183600,487.099576,487.099433,-0.143,-0.294,C22 H19 N2 O11 ,22,19,2,11,0,
63.38,39089140,487.109329,487.109329,-0.000,-0.000,C20 H23 O14    ,20,23,0,14,0,
90.48,39089140,487.109329,487.108816,-0.513,-1.053,C33 H15 N2 O3  ,33,15,2,3,0,
681.18,16479223,487.124621,487.124585,-0.036,-0.075,C24 H23 O11    ,24,23,0,11,0,
551.97,3092473,487.132897,487.133317,0.419,0.861,C27 H23 N2 O5 S,27,23,2,5,1,
103.47,34173948,487.145710,487.145201,-0.509,-1.044,C34 H19 N2 O2  ,34,19,2,2,0,
151.90,34173948,487.145710,487.145715,0.004,0.009,C21 H27 O13    ,21,27,0,13,0,
478.30,3781630,487.148091,487.148573,0.482,0.988,C31 H23 N2 O2 S,31,23,2,2,1,
550.66,12321794,487.160905,487.160971,0.066,0.136,C25 H27 O10    ,25,27,0,10,0,
449.17,15946760,487.182043,487.181587,-0.456,-0.935,C35 H23 N2 O   ,35,23,2,1,0,
474.59,15946760,487.182043,487.182100,0.057,0.118,C22 H31 O12    ,22,31,0,12,0,
451.11,8848396,487.197430,487.197356,-0.074,-0.152,C26 H31 O9     ,26,31,0,9,0,
524.84,5999635,487.218490,487.218486,-0.005,-0.010,C23 H35 O11    ,23,35,0,11,0,
487.65,3877908,487.223692,487.223846,0.154,0.316,C29 H31 N2 O5  ,29,31,2,5,0,
511.93,5497879,487.233782,487.233742,-0.040,-0.082,C27 H35 O8     ,27,35,0,8,0,
483.18,3382300,487.252151,487.252369,0.218,0.447,C28 H39 O5 S   ,28,39,0,5,1,
375.98,9954335,487.260364,487.260231,-0.133,-0.273,C30 H35 N2 O4  ,30,35,2,4,0,
490.16,3957794,487.270013,487.270127,0.114,0.235,C28 H39 O7     ,28,39,0,7,0,
372.03,3779624,487.291173,487.291257,0.084,0.172,C25 H43 O9     ,25,43,0,9,0,
-1000.00,6847530,487.296648,487.296617,-0.031,-0.063,C31 H39 N2 O3  ,31,39,2,3,0,
-1000.00,3708979,487.327803,487.327642,-0.161,-0.330,C26 H47 O8     ,26,47,0,8,0,
522.19,5965061,488.047190,488.047063,-0.127,-0.259,C21 H14 N O13  ,21,14,1,13,0,
385.66,8627471,488.083426,488.082936,-0.490,-1.005,C35 H10 N3 O   ,35,10,3,1,0,
425.19,8627471,488.083426,488.083449,0.023,0.046,C22 H18 N O12  ,22,18,1,12,0,
560.50,3031314,488.094423,488.094682,0.259,0.531,C21 H18 N3 O11 ,21,18,3,11,0,
605.72,3407125,488.104561,488.104578,0.017,0.035,C19 H22 N O14  ,19,22,1,14,0,
645.24,3407125,488.104561,488.104065,-0.496,-1.016,C32 H14 N3 O3  ,32,14,3,3,0,
578.66,4855066,488.119968,488.119834,-0.134,-0.274,C23 H22 N O11  ,23,22,1,11,0,
627.89,4308253,488.131160,488.131067,-0.092,-0.189,C22 H22 N3 O10 ,22,22,3,10,0,
594.72,4504864,488.140957,488.140963,0.007,0.013,C20 H26 N O13  ,20,26,1,13,0,
669.48,4504864,488.140957,488.140450,-0.506,-1.038,C33 H18 N3 O2  ,33,18,3,2,0,
500.22,3000612,488.156120,488.156220,0.099,0.203,C24 H26 N O10  ,24,26,1,10,0,
556.89,3306791,488.167256,488.167453,0.197,0.404,C23 H26 N3 O9  ,23,26,3,9,0,
663.67,4572462,488.188467,488.188582,0.115,0.236,C20 H30 N3 O11 ,20,30,3,11,0,
542.35,3472691,488.207918,488.207861,-0.056,-0.115,C29 H30 N O6   ,29,30,1,6,0,
602.20,5162302,488.244421,488.244247,-0.174,-0.357,C30 H34 N O5   ,30,34,1,5,0,
513.70,4455957,488.994607,488.994180,-0.427,-0.873,C33 H N2 O4    ,33,1,2,4,0,
569.40,4455957,488.994607,488.994693,0.086,0.176,C20 H9 O15     ,20,9,0,15,0,
447.96,20887072,489.031086,489.030566,-0.521,-1.065,C34 H5 N2 O3   ,34,5,2,3,0,
506.44,20887072,489.031086,489.031079,-0.008,-0.016,C21 H13 O14    ,21,13,0,14,0,
513.92,3076384,489.034563,489.034450,-0.113,-0.230,C18 H17 O14 S  ,18,17,0,14,1,
653.37,3076384,489.034563,489.034588,0.026,0.053,C39 H5 O       ,39,5,0,1,0,
403.98,4662822,489.052195,489.051695,-0.500,-1.023,C31 H9 N2 O5   ,31,9,2,5,0,
545.53,4662822,489.052195,489.052208,0.013,0.026,C18 H17 O16    ,18,17,0,16,0,
491.76,33388074,489.067491,489.067464,-0.027,-0.055,C22 H17 O13    ,22,17,0,13,0,
460.66,4155947,489.070107,489.070322,0.215,0.439,C32 H13 N2 O2 S,32,13,2,2,1,
559.33,3508781,489.078734,489.078698,-0.036,-0.075,C21 H17 N2 O12 ,21,17,2,12,0,
146.30,16258608,489.088581,489.088080,-0.501,-1.024,C32 H13 N2 O4  ,32,13,2,4,0,
169.21,16258608,489.088581,489.088594,0.012,0.025,C19 H21 O15    ,19,21,0,15,0,
203.70,27366964,489.103858,489.103337,-0.521,-1.065,C36 H13 N2 O   ,36,13,2,1,0,
504.64,27366964,489.103858,489.103850,-0.008,-0.016,C23 H21 O12    ,23,21,0,12,0,
446.86,5209653,489.106631,489.106708,0.076,0.156,C33 H17 N2 O S ,33,17,2,1,1,
317.21,19510842,489.124910,489.124466,-0.444,-0.908,C33 H17 N2 O3  ,33,17,2,3,0,
370.46,19510842,489.124910,489.124979,0.069,0.141,C20 H25 O14    ,20,25,0,14,0,
467.88,20346430,489.140176,489.140235,0.059,0.121,C24 H25 O11    ,24,25,0,11,0,
171.17,11511364,489.161348,489.160852,-0.496,-1.015,C34 H21 N2 O2  ,34,21,2,2,0,
212.34,11511364,489.161348,489.161365,0.017,0.034,C21 H29 O13    ,21,29,0,13,0,
470.92,15939145,489.176684,489.176621,-0.063,-0.129,C25 H29 O10    ,25,29,0,10,0,
565.17,4351567,489.197629,489.197237,-0.391,-0.800,C35 H25 N2 O   ,35,25,2,1,0,
576.98,4351567,489.197629,489.197750,0.122,0.249,C22 H33 O12    ,22,33,0,12,0,
479.86,5701201,489.203253,489.203110,-0.143,-0.293,C28 H29 N2 O6  ,28,29,2,6,0,
503.79,11920979,489.213005,489.213006,0.001,0.003,C26 H33 O9     ,26,33,0,9,0,
507.62,8517211,489.239539,489.239496,-0.043,-0.088,C29 H33 N2 O5  ,29,33,2,5,0,
566.58,8414813,489.249287,489.249392,0.104,0.213,C27 H37 O8     ,27,37,0,8,0,
527.54,4908645,489.275861,489.275881,0.021,0.042,C30 H37 N2 O4  ,30,37,2,4,0,
619.27,3035752,489.285884,489.285777,-0.107,-0.219,C28 H41 O7     ,28,41,0,7,0,
-1000.00,3343986,489.321821,489.321511,-0.310,-0.634,C21 H49 N2 O8 S,21,49,2,8,1,
-1000.00,3343986,489.321821,489.322163,0.341,0.697,C29 H45 O6     ,29,45,0,6,0,
669.46,3491641,490.026322,490.025815,-0.507,-1.035,C33 H4 N3 O3   ,33,4,3,3,0,
671.88,3491641,490.026322,490.026328,0.006,0.012,C20 H12 N O14  ,20,12,1,14,0,
524.91,7712579,490.062749,490.062713,-0.035,-0.072,C21 H16 N O13  ,21,16,1,13,0,
479.05,7298893,490.098934,490.098447,-0.487,-0.993,C14 H24 N3 O14 S,14,24,3,14,1,
558.31,7298893,490.098934,490.099099,0.165,0.337,C22 H20 N O12  ,22,20,1,12,0,
661.80,7298893,490.098934,490.098586,-0.348,-0.710,C35 H12 N3 O   ,35,12,3,1,0,
499.69,4409168,490.110227,490.110332,0.105,0.215,C21 H20 N3 O11 ,21,20,3,11,0,
567.44,5834583,490.135496,490.135484,-0.012,-0.025,C23 H24 N O11  ,23,24,1,11,0,
501.87,3158874,490.146858,490.146718,-0.141,-0.287,C22 H24 N3 O10 ,22,24,3,10,0,
528.64,5793638,490.187182,490.187126,-0.056,-0.115,C28 H28 N O7   ,28,28,1,7,0,
470.35,3891056,490.223354,490.222860,-0.494,-1.007,C21 H36 N3 O8 S,21,36,3,8,1,
548.82,3891056,490.223354,490.223511,0.158,0.322,C29 H32 N O6   ,29,32,1,6,0,
389.21,2986053,490.992465,490.992072,-0.393,-0.799,C33 H3 N2 O2 S ,33,3,2,2,1,
427.90,2986053,490.992465,490.992585,0.121,0.245,C20 H11 O13 S  ,20,11,0,13,1,
441.82,7260234,491.010286,491.009830,-0.456,-0.929,C33 H3 N2 O4   ,33,3,2,4,0,
540.18,7260234,491.010286,491.010343,0.057,0.116,C20 H11 O15    ,20,11,0,15,0,
528.86,4595790,491.025570,491.025086,-0.483,-0.984,C37 H3 N2 O    ,37,3,2,1,0,
613.44,4595790,491.025570,491.025599,0.030,0.061,C24 H11 O12    ,24,11,0,12,0,
452.80,27039828,491.046728,491.046216,-0.512,-1.043,C34 H7 N2 O3   ,34,7,2,3,0,
507.96,27039828,491.046728,491.046729,0.001,0.002,C21 H15 O14    ,21,15,0,14,0,
458.01,3561556,491.049297,491.049587,0.290,0.590,C31 H11 N2 O3 S,31,11,2,3,1,
606.95,3692631,491.058243,491.057962,-0.281,-0.573,C20 H15 N2 O13 ,20,15,2,13,0,
460.66,3651672,491.061680,491.061333,-0.347,-0.706,C17 H19 N2 O13 S,17,19,2,13,1,
680.66,3651672,491.061680,491.061985,0.305,0.621,C25 H15 O11    ,25,15,0,11,0,
443.87,37992540,491.083089,491.082601,-0.488,-0.994,C35 H11 N2 O2  ,35,11,2,2,0,
493.00,37992540,491.083089,491.083114,0.025,0.051,C22 H19 O13    ,22,19,0,13,0,
465.42,3815518,491.085701,491.085972,0.272,0.553,C32 H15 N2 O2 S,32,15,2,2,1,
562.60,4728929,491.094485,491.094348,-0.137,-0.280,C21 H19 N2 O12 ,21,19,2,12,0,
463.33,7192676,491.104128,491.103592,-0.536,-1.092,C11 H27 N2 O17 S,11,27,2,17,1,
505.49,7192676,491.104128,491.103731,-0.398,-0.810,C32 H15 N2 O4  ,32,15,2,4,0,
611.71,7192676,491.104128,491.104244,0.115,0.235,C19 H23 O15    ,19,23,0,15,0,
149.40,34027624,491.119494,491.118987,-0.508,-1.034,C36 H15 N2 O   ,36,15,2,1,0,
489.78,34027624,491.119494,491.119500,0.005,0.011,C23 H23 O12    ,23,23,0,12,0,
449.14,5490793,491.122124,491.122358,0.234,0.477,C33 H19 N2 O S ,33,19,2,1,1,
497.73,14051433,491.124864,491.124860,-0.004,-0.009,C29 H19 N2 O6  ,29,19,2,6,0,
589.59,14051433,491.124864,491.125373,0.509,1.036,C16 H27 O17    ,16,27,0,17,0,
550.40,5646443,491.130814,491.130733,-0.080,-0.164,C22 H23 N2 O11 ,22,23,2,11,0,
479.72,3158124,491.134103,491.134104,0.001,0.003,C19 H27 N2 O11 S,19,27,2,11,1,
508.24,6381678,491.140556,491.140116,-0.440,-0.895,C33 H19 N2 O3  ,33,19,2,3,0,
539.37,6381678,491.140556,491.140629,0.073,0.150,C20 H27 O14    ,20,27,0,14,0,
442.05,28899442,491.155855,491.155885,0.031,0.062,C24 H27 O11    ,24,27,0,11,0,
502.25,3139703,491.176425,491.176502,0.076,0.155,C34 H23 N2 O2  ,34,23,2,2,0,
