mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
-1000.00,7519133,432.162488,432.162368,-0.121,-0.279,C17 H26 N3 O10 ,17,26,3,10,0,
356.16,3079079,432.181941,432.181647,-0.294,-0.681,C26 H26 N O5   ,26,26,1,5,0,
125.99,6036821,432.968459,432.968478,0.020,0.046,C17 H5 O14     ,17,5,0,14,0,
19.17,52813160,433.004877,433.004864,-0.013,-0.031,C18 H9 O13     ,18,9,0,13,0,
674.78,5102954,433.006733,433.006714,-0.018,-0.042,C6 H13 N2 O20  ,6,13,2,20,0,
595.99,4003183,433.015844,433.016097,0.253,0.585,C17 H9 N2 O12  ,17,9,2,12,0,
621.18,8797553,433.020125,433.020120,-0.005,-0.012,C22 H9 O10     ,22,9,0,10,0,
16.18,38624636,433.041236,433.041249,0.014,0.031,C19 H13 O12    ,19,13,0,12,0,
590.42,6989187,433.052512,433.052483,-0.029,-0.067,C18 H13 N2 O11 ,18,13,2,11,0,
627.75,5051781,433.056532,433.056506,-0.026,-0.060,C23 H13 O9     ,23,13,0,9,0,
543.74,8027528,433.062428,433.062379,-0.049,-0.113,C16 H17 O14    ,16,17,0,14,0,
45.85,32365968,433.077651,433.077635,-0.016,-0.036,C20 H17 O11    ,20,17,0,11,0,
576.20,7683478,433.088844,433.088868,0.025,0.057,C19 H17 N2 O10 ,19,17,2,10,0,
196.41,13028764,433.098758,433.098764,0.006,0.015,C17 H21 O13    ,17,21,0,13,0,
86.03,17841572,433.114021,433.114020,-0.001,-0.002,C21 H21 O10    ,21,21,0,10,0,
588.52,3474858,433.125016,433.125254,0.238,0.549,C20 H21 N2 O9  ,20,21,2,9,0,
-1000.00,7085488,433.135110,433.135150,0.040,0.091,C18 H25 O12    ,18,25,0,12,0,
-1000.00,7085488,433.135110,433.134637,-0.474,-1.093,C31 H17 N2 O   ,31,17,2,1,0,
114.95,5897654,433.146321,433.146383,0.062,0.143,C17 H25 N2 O11 ,17,25,2,11,0,
22.04,9682360,433.150412,433.150406,-0.006,-0.014,C22 H25 O9     ,22,25,0,9,0,
193.58,4697548,433.186616,433.186140,-0.476,-1.098,C15 H33 N2 O10 S,15,33,2,10,1,
307.29,4697548,433.186616,433.186791,0.176,0.405,C23 H29 O8     ,23,29,0,8,0,
54.31,12226440,434.000044,434.000113,0.069,0.160,C17 H8 N O13   ,17,8,1,13,0,
486.32,12226440,434.000044,433.999600,-0.444,-1.022,C30 N3 O2      ,30,0,3,2,0,
352.93,10543004,434.036479,434.036498,0.020,0.045,C18 H12 N O12  ,18,12,1,12,0,
557.82,2959269,434.051728,434.051755,0.026,0.060,C22 H12 N O9   ,22,12,1,9,0,
194.64,11960240,434.072854,434.072884,0.030,0.069,C19 H16 N O11  ,19,16,1,11,0,
445.63,4933572,434.109218,434.109269,0.052,0.119,C20 H20 N O10  ,20,20,1,10,0,
553.10,2852810,434.120581,434.120503,-0.078,-0.179,C19 H20 N3 O9  ,19,20,3,9,0,
167.62,10244514,434.984207,434.984128,-0.079,-0.181,C17 H7 O14     ,17,7,0,14,0,
26.51,34546104,435.020541,435.020514,-0.027,-0.061,C18 H11 O13    ,18,11,0,13,0,
605.91,3714493,435.031833,435.031747,-0.086,-0.197,C17 H11 N2 O12 ,17,11,2,12,0,
645.70,9228735,435.035870,435.035770,-0.100,-0.230,C22 H11 O10    ,22,11,0,10,0,
24.15,49897932,435.056911,435.056899,-0.011,-0.025,C19 H15 O12    ,19,15,0,12,0,
599.48,6296017,435.068045,435.068133,0.088,0.201,C18 H15 N2 O11 ,18,15,2,11,0,
29.79,35578336,435.093295,435.093285,-0.010,-0.023,C20 H19 O11    ,20,19,0,11,0,
594.94,5315045,435.104511,435.104518,0.007,0.017,C19 H19 N2 O10 ,19,19,2,10,0,
475.59,3102698,435.114224,435.113901,-0.323,-0.741,C30 H15 N2 O2  ,30,15,2,2,0,
587.00,3102698,435.114224,435.114414,0.191,0.438,C17 H23 O13    ,17,23,0,13,0,
17.17,21594610,435.129711,435.129671,-0.041,-0.094,C21 H23 O10    ,21,23,0,10,0,
-1000.00,8991238,435.166052,435.166056,0.004,0.008,C22 H27 O9     ,22,27,0,9,0,
-1000.00,4117018,435.202428,435.202442,0.014,0.032,C23 H31 O8     ,23,31,0,8,0,
627.70,4377560,436.015661,436.015763,0.102,0.234,C17 H10 N O13  ,17,10,1,13,0,
680.02,4377560,436.015661,436.015250,-0.411,-0.943,C30 H2 N3 O2   ,30,2,3,2,0,
563.94,4510688,436.030996,436.031019,0.023,0.054,C21 H10 N O10  ,21,10,1,10,0,
135.94,12661739,436.052129,436.052148,0.020,0.046,C18 H14 N O12  ,18,14,1,12,0,
557.77,2656244,436.067527,436.067405,-0.123,-0.281,C22 H14 N O9   ,22,14,1,9,0,
226.56,12129279,436.088477,436.088534,0.057,0.130,C19 H18 N O11  ,19,18,1,11,0,
560.33,3121158,436.100022,436.099767,-0.255,-0.585,C18 H18 N3 O10 ,18,18,3,10,0,
283.36,6667284,436.124969,436.124919,-0.049,-0.113,C20 H22 N O10  ,20,22,1,10,0,
645.66,2862568,436.978885,436.978649,-0.236,-0.540,C20 H5 O12     ,20,5,0,12,0,
490.32,3124713,436.982231,436.982020,-0.211,-0.483,C17 H9 O12 S   ,17,9,0,12,1,
50.51,9205235,436.999752,436.999779,0.026,0.061,C17 H9 O14     ,17,9,0,14,0,
504.45,14878203,437.015022,437.015035,0.012,0.029,C21 H9 O11     ,21,9,0,11,0,
22.04,51553800,437.036140,437.036164,0.024,0.054,C18 H13 O13    ,18,13,0,13,0,
658.54,7321103,437.051437,437.051420,-0.017,-0.038,C22 H13 O10    ,22,13,0,10,0,
22.73,59745820,437.072562,437.072550,-0.012,-0.028,C19 H17 O12    ,19,17,0,12,0,
608.16,5137953,437.083854,437.083783,-0.071,-0.162,C18 H17 N2 O11 ,18,17,2,11,0,
16.63,41772592,437.108928,437.108935,0.008,0.017,C20 H21 O11    ,20,21,0,11,0,
607.05,4503093,437.120093,437.120168,0.075,0.172,C19 H21 N2 O10 ,19,21,2,10,0,
19.45,24069698,437.145287,437.145321,0.034,0.077,C21 H25 O10    ,21,25,0,10,0,
41.30,9606743,437.181786,437.181706,-0.080,-0.182,C22 H29 O9     ,22,29,0,9,0,
510.69,4444190,438.010293,438.010284,-0.010,-0.022,C20 H8 N O11   ,20,8,1,11,0,
494.13,5562409,438.031512,438.031413,-0.099,-0.226,C17 H12 N O13  ,17,12,1,13,0,
544.50,4759602,438.046524,438.046669,0.146,0.332,C21 H12 N O10  ,21,12,1,10,0,
188.96,14473277,438.067798,438.067799,0.000,0.000,C18 H16 N O12  ,18,16,1,12,0,
657.89,2875457,438.073987,438.073672,-0.315,-0.720,C11 H20 N O17  ,11,20,1,17,0,
248.10,8173649,438.104151,438.104184,0.033,0.075,C19 H20 N O11  ,19,20,1,11,0,
605.08,3481701,438.140576,438.140570,-0.007,-0.015,C20 H24 N O10  ,20,24,1,10,0,
16.97,15460922,438.994358,438.994299,-0.059,-0.134,C20 H7 O12     ,20,7,0,12,0,
120.77,19728966,439.015428,439.015429,0.000,0.000,C17 H11 O14    ,17,11,0,14,0,
64.36,18877006,439.030650,439.030685,0.034,0.078,C21 H11 O11    ,21,11,0,11,0,
618.68,2736728,439.047889,439.047791,-0.098,-0.223,C13 H15 N2 O15 ,13,15,2,15,0,
22.06,54585944,439.051805,439.051814,0.009,0.021,C18 H15 O13    ,18,15,0,13,0,
608.01,3796576,439.063067,439.063048,-0.020,-0.045,C17 H15 N2 O12 ,17,15,2,12,0,
648.78,7932515,439.067068,439.067070,0.002,0.004,C22 H15 O10    ,22,15,0,10,0,
18.14,53619308,439.088206,439.088200,-0.006,-0.014,C19 H19 O12    ,19,19,0,12,0,
604.73,6187636,439.099605,439.099433,-0.172,-0.393,C18 H19 N2 O11 ,18,19,2,11,0,
604.98,4371062,439.103514,439.103456,-0.058,-0.133,C23 H19 O9     ,23,19,0,9,0,
21.06,42084992,439.124582,439.124585,0.003,0.006,C20 H23 O11    ,20,23,0,11,0,
620.50,2961032,439.135820,439.135819,-0.001,-0.002,C19 H23 N2 O10 ,19,23,2,10,0,
27.51,22858390,439.160986,439.160971,-0.016,-0.036,C21 H27 O10    ,21,27,0,10,0,
-1000.00,6599338,439.197434,439.197356,-0.078,-0.178,C22 H31 O9     ,22,31,0,9,0,
-1000.00,3268702,439.989358,439.989548,0.190,0.432,C19 H6 N O12   ,19,6,1,12,0,
491.34,3268702,439.989358,439.988897,-0.461,-1.048,C11 H10 N3 O14 S,11,10,3,14,1,
444.89,8981618,440.026007,440.025934,-0.073,-0.166,C20 H10 N O11  ,20,10,1,11,0,
539.91,8522877,440.047068,440.047063,-0.005,-0.011,C17 H14 N O13  ,17,14,1,13,0,
537.03,4744326,440.062333,440.062319,-0.014,-0.031,C21 H14 N O10  ,21,14,1,10,0,
514.31,11177105,440.083471,440.083449,-0.022,-0.050,C18 H18 N O12  ,18,18,1,12,0,
349.75,6309030,440.119754,440.119834,0.080,0.182,C19 H22 N O11  ,19,22,1,11,0,
605.23,2814138,440.156301,440.156220,-0.081,-0.184,C20 H26 N O10  ,20,26,1,10,0,
687.12,4980348,440.973705,440.973564,-0.141,-0.320,C19 H5 O13     ,19,5,0,13,0,
26.85,50261648,441.009960,441.009949,-0.010,-0.023,C20 H9 O12     ,20,9,0,12,0,
607.53,5056150,441.021200,441.021183,-0.017,-0.040,C19 H9 N2 O11  ,19,9,2,11,0,
67.04,21171868,441.031030,441.031079,0.049,0.110,C17 H13 O14    ,17,13,0,14,0,
72.64,21171868,441.031030,441.030566,-0.465,-1.053,C30 H5 N2 O3   ,30,5,2,3,0,
499.90,20057764,441.046281,441.046335,0.054,0.123,C21 H13 O11    ,21,13,0,11,0,
727.52,2649765,441.048224,441.048185,-0.038,-0.087,C9 H17 N2 O18  ,9,17,2,18,0,
598.01,2821802,441.057544,441.057568,0.024,0.055,C20 H13 N2 O10 ,20,13,2,10,0,
27.03,48836272,441.067461,441.067464,0.004,0.008,C18 H17 O13    ,18,17,0,13,0,
610.60,3492533,441.078458,441.078698,0.240,0.543,C17 H17 N2 O12 ,17,17,2,12,0,
651.93,8777400,441.082807,441.082720,-0.087,-0.198,C22 H17 O10    ,22,17,0,10,0,
19.69,57896644,441.103868,441.103850,-0.018,-0.042,C19 H21 O12    ,19,21,0,12,0,
619.56,3704522,441.115159,441.115083,-0.076,-0.172,C18 H21 N2 O11 ,18,21,2,11,0,
519.18,3466956,441.118957,441.119106,0.149,0.337,C23 H21 O9     ,23,21,0,9,0,
16.70,36695768,441.140224,441.140235,0.011,0.025,C20 H25 O11    ,20,25,0,11,0,
144.47,13967083,441.176596,441.176621,0.024,0.055,C21 H29 O10    ,21,29,0,10,0,
511.17,3558144,441.213168,441.213006,-0.162,-0.366,C22 H33 O9     ,22,33,0,9,0,
110.09,12701876,442.005220,442.005198,-0.022,-0.050,C19 H8 N O12   ,19,8,1,12,0,
461.28,9523400,442.041618,442.041584,-0.034,-0.078,C20 H12 N O11  ,20,12,1,11,0,
514.35,4688084,442.062556,442.062713,0.158,0.356,C17 H16 N O13  ,17,16,1,13,0,
715.70,4688084,442.062556,442.062200,-0.356,-0.804,C30 H8 N3 O2   ,30,8,3,2,0,
537.65,5290205,442.077894,442.077969,0.075,0.170,C21 H16 N O10  ,21,16,1,10,0,
574.12,8888552,442.099122,442.099099,-0.023,-0.052,C18 H20 N O12  ,18,20,1,12,0,
578.64,4106492,442.135460,442.135484,0.025,0.056,C19 H24 N O11  ,19,24,1,11,0,
540.75,3153155,442.146873,442.146718,-0.156,-0.352,C18 H24 N3 O10 ,18,24,3,10,0,
17.00,84161232,442.989205,442.989214,0.008,0.019,C19 H7 O13     ,19,7,0,13,0,
27.67,47674088,443.025619,443.025599,-0.020,-0.045,C20 H11 O12    ,20,11,0,12,0,
699.78,3127024,443.040999,443.040856,-0.144,-0.324,C24 H11 O9     ,24,11,0,9,0,
136.10,25309940,443.046754,443.046729,-0.026,-0.058,C17 H15 O14    ,17,15,0,14,0,
64.41,22344444,443.061954,443.061985,0.031,0.069,C21 H15 O11    ,21,15,0,11,0,
587.09,3134210,443.073055,443.073218,0.164,0.369,C20 H15 N2 O10 ,20,15,2,10,0,
43.19,51049224,443.083099,443.083114,0.015,0.034,C18 H19 O13    ,18,19,0,13,0,
611.96,11109135,443.098357,443.098370,0.014,0.031,C22 H19 O10    ,22,19,0,10,0,
566.14,2856726,443.109536,443.109604,0.068,0.153,C21 H19 N2 O9  ,21,19,2,9,0,
16.47,51180316,443.119501,443.119500,-0.002,-0.004,C19 H23 O12    ,19,23,0,12,0,
648.71,5067556,443.134713,443.134756,0.043,0.097,C23 H23 O9     ,23,23,0,9,0,
156.16,25457456,443.155893,443.155885,-0.008,-0.017,C20 H27 O11    ,20,27,0,11,0,
550.83,6087492,443.192303,443.192271,-0.032,-0.073,C21 H31 O10    ,21,31,0,10,0,
582.35,3439865,443.984591,443.984463,-0.128,-0.288,C18 H6 N O13   ,18,6,1,13,0,
430.37,2714368,443.997035,443.997217,0.182,0.410,C26 H6 N O5 S  ,26,6,1,5,1,
208.10,14255373,444.020815,444.020335,-0.480,-1.081,C32 H2 N3 O    ,32,2,3,1,0,
210.94,14255373,444.020815,444.020848,0.033,0.075,C19 H10 N O12  ,19,10,1,12,0,
440.31,12137761,444.057245,444.057234,-0.011,-0.025,C20 H14 N O11  ,20,14,1,11,0,
554.85,3502381,444.078163,444.077712,-0.451,-1.015,C9 H22 N3 O15 S,9,22,3,15,1,
646.63,3502381,444.078163,444.078363,0.201,0.452,C17 H18 N O13  ,17,18,1,13,0,
682.96,3502381,444.078163,444.077850,-0.313,-0.704,C30 H10 N3 O2  ,30,10,3,2,0,
517.63,6495542,444.093703,444.093619,-0.084,-0.189,C21 H18 N O10  ,21,18,1,10,0,
538.16,4130113,444.114805,444.114749,-0.057,-0.127,C18 H22 N O12  ,18,22,1,12,0,
504.39,2879829,444.150678,444.150483,-0.195,-0.440,C11 H30 N3 O13 S,11,30,3,13,1,
600.82,2879829,444.150678,444.151134,0.456,1.027,C19 H26 N O11  ,19,26,1,11,0,
573.13,3045724,444.162506,444.162368,-0.139,-0.312,C18 H26 N3 O10 ,18,26,3,10,0,
547.88,3026288,444.198685,444.198753,0.068,0.153,C19 H30 N3 O9  ,19,30,3,9,0,
425.59,60208940,445.004877,445.004864,-0.013,-0.029,C19 H9 O13     ,19,9,0,13,0,
620.47,3012404,445.016037,445.016097,0.061,0.137,C18 H9 N2 O12  ,18,9,2,12,0,
654.95,8836918,445.020158,445.020120,-0.038,-0.085,C23 H9 O10     ,23,9,0,10,0,
623.10,3385151,445.037147,445.037227,0.080,0.180,C15 H13 N2 O14 ,15,13,2,14,0,
42.55,46331712,445.041221,445.041249,0.028,0.063,C20 H13 O12    ,20,13,0,12,0,
184.04,46331712,445.041221,445.040736,-0.485,-1.090,C33 H5 N2 O    ,33,5,2,1,0,
620.68,4863811,445.043160,445.043100,-0.061,-0.136,C8 H17 N2 O19  ,8,17,2,19,0,
590.79,5840712,445.052287,445.052483,0.196,0.440,C19 H13 N2 O11 ,19,13,2,11,0,
672.38,4144970,445.056559,445.056506,-0.053,-0.119,C24 H13 O9     ,24,13,0,9,0,
96.02,26818382,445.062386,445.062379,-0.007,-0.016,C17 H17 O14    ,17,17,0,14,0,
340.21,21411670,445.077619,445.077635,0.015,0.035,C21 H17 O11    ,21,17,0,11,0,
588.60,4964188,445.088880,445.088868,-0.012,-0.026,C20 H17 N2 O10 ,20,17,2,10,0,
85.39,38729568,445.098775,445.098764,-0.011,-0.024,C18 H21 O13    ,18,21,0,13,0,
542.57,11769706,445.113989,445.114020,0.032,0.071,C22 H21 O10    ,22,21,0,10,0,
53.09,26613622,445.135141,445.135150,0.009,0.019,C19 H25 O12    ,19,25,0,12,0,
691.16,6180734,445.150391,445.150406,0.015,0.034,C23 H25 O9     ,23,25,0,9,0,
389.77,8517513,445.171415,445.171535,0.121,0.271,C20 H29 O11    ,20,29,0,11,0,
-1000.00,3256210,445.186826,445.186791,-0.035,-0.078,C24 H29 O8     ,24,29,0,8,0,
515.83,2962334,445.207766,445.207921,0.155,0.349,C21 H33 O10    ,21,33,0,10,0,
501.92,2971558,445.223596,445.223177,-0.419,-0.941,C25 H33 O7     ,25,33,0,7,0,
356.50,8481108,446.000077,446.000113,0.036,0.080,C18 H8 N O13   ,18,8,1,13,0,
460.75,8481108,446.000077,445.999600,-0.477,-1.070,C31 N3 O2      ,31,0,3,2,0,
388.89,16333160,446.036519,446.036498,-0.021,-0.046,C19 H12 N O12  ,19,12,1,12,0,
570.10,3410287,446.047636,446.047732,0.096,0.215,C18 H12 N3 O11 ,18,12,3,11,0,
440.28,11032956,446.072854,446.072884,0.030,0.068,C20 H16 N O11  ,20,16,1,11,0,
462.12,5255569,446.109187,446.109269,0.083,0.186,C21 H20 N O10  ,21,20,1,10,0,
667.56,3347868,446.130519,446.130399,-0.120,-0.270,C18 H24 N O12  ,18,24,1,12,0,
224.78,4711843,446.141604,446.141632,0.028,0.063,C17 H24 N3 O11 ,17,24,3,11,0,
326.88,6683063,446.177989,446.178018,0.028,0.064,C18 H28 N3 O10 ,18,28,3,10,0,
564.77,10234741,446.984164,446.984128,-0.036,-0.079,C18 H7 O14     ,18,7,0,14,0,
600.98,7891838,446.999361,446.999385,0.023,0.052,C22 H7 O11     ,22,7,0,11,0,
443.40,52476808,447.020504,447.020514,0.010,0.023,C19 H11 O13    ,19,11,0,13,0,
607.90,3369872,447.031893,447.031747,-0.146,-0.326,C18 H11 N2 O12 ,18,11,2,12,0,
627.14,11660178,447.035777,447.035770,-0.007,-0.015,C23 H11 O10    ,23,11,0,10,0,
499.10,41778076,447.056879,447.056899,0.020,0.045,C20 H15 O12    ,20,15,0,12,0,
604.52,5516196,447.067957,447.068133,0.176,0.393,C19 H15 N2 O11 ,19,15,2,11,0,
216.83,15023017,447.077962,447.077516,-0.446,-0.998,C30 H11 N2 O3  ,30,11,2,3,0,
250.51,15023017,447.077962,447.078029,0.067,0.150,C17 H19 O14    ,17,19,0,14,0,
493.78,29154226,447.093283,447.093285,0.002,0.005,C21 H19 O11    ,21,19,0,11,0,
574.29,7193528,447.104638,447.104518,-0.119,-0.267,C20 H19 N2 O10 ,20,19,2,10,0,
108.69,15440829,447.114418,447.114414,-0.004,-0.009,C18 H23 O13    ,18,23,0,13,0,
482.02,6634436,447.125660,447.125648,-0.012,-0.027,C17 H23 N2 O12 ,17,23,2,12,0,
498.31,15612870,447.129681,447.129671,-0.010,-0.023,C22 H23 O10    ,22,23,0,10,0,
653.96,3250126,447.145150,447.144927,-0.224,-0.500,C26 H23 O7     ,26,23,0,7,0,
-1000.00,8629201,447.150609,447.150800,0.191,0.426,C19 H27 O12    ,19,27,0,12,0,
-1000.00,8629201,447.150609,447.150287,-0.322,-0.721,C32 H19 N2 O   ,32,19,2,1,0,
-1000.00,8272858,447.165973,447.166056,0.083,0.186,C23 H27 O9     ,23,27,0,9,0,
633.92,3112942,447.202612,447.202442,-0.171,-0.381,C24 H31 O8     ,24,31,0,8,0,
-1000.00,3151874,447.238587,447.238827,0.241,0.538,C25 H35 O7     ,25,35,0,7,0,
-1000.00,3151874,447.238587,447.238176,-0.411,-0.919,C17 H39 N2 O9 S,17,39,2,9,1,
638.95,3684765,447.979382,447.979377,-0.005,-0.010,C17 H6 N O14   ,17,6,1,14,0,
319.86,12225969,448.015768,448.015763,-0.005,-0.012,C18 H10 N O13  ,18,10,1,13,0,
544.80,3779001,448.031110,448.031019,-0.091,-0.203,C22 H10 N O10  ,22,10,1,10,0,
471.51,13327813,448.052136,448.052148,0.012,0.028,C19 H14 N O12  ,19,14,1,12,0,
316.18,11472345,448.088528,448.088534,0.006,0.013,C20 H18 N O11  ,20,18,1,11,0,
666.70,2839495,448.978798,448.978649,-0.149,-0.332,C21 H5 O12     ,21,5,0,12,0,
507.35,2809801,448.982128,448.982020,-0.107,-0.239,C18 H9 O12 S   ,18,9,0,12,1,
491.32,22527954,448.999791,448.999779,-0.013,-0.028,C18 H9 O14     ,18,9,0,14,0,
519.10,15851483,449.015054,449.015035,-0.020,-0.044,C22 H9 O11     ,22,9,0,11,0,
504.26,47611880,449.036182,449.036164,-0.018,-0.041,C19 H13 O13    ,19,13,0,13,0,
606.00,5128173,449.047166,449.047397,0.231,0.515,C18 H13 N2 O12 ,18,13,2,12,0,
667.36,7247855,449.051428,449.051420,-0.008,-0.018,C23 H13 O10    ,23,13,0,10,0,
483.28,51789820,449.072542,449.072550,0.008,0.017,C20 H17 O12    ,20,17,0,12,0,
596.01,7768065,449.083717,449.083783,0.066,0.147,C19 H17 N2 O11 ,19,17,2,11,0,
488.03,32096270,449.108933,449.108935,0.002,0.005,C21 H21 O11    ,21,21,0,11,0,
613.00,3166229,449.119940,449.120168,0.229,0.509,C20 H21 N2 O10 ,20,21,2,10,0,
488.73,3547163,449.130045,449.129551,-0.493,-1.098,C31 H17 N2 O2  ,31,17,2,2,0,
603.61,3547163,449.130045,449.130064,0.020,0.044,C18 H25 O13    ,18,25,0,13,0,
497.16,17162276,449.145317,449.145321,0.003,0.007,C22 H25 O10    ,22,25,0,10,0,
405.06,9670711,449.181722,449.181706,-0.016,-0.035,C23 H29 O9     ,23,29,0,9,0,
-1000.00,3466316,449.217979,449.218092,0.113,0.251,C24 H33 O8     ,24,33,0,8,0,
483.03,6015483,449.994975,449.994514,-0.461,-1.024,C30 N3 O3      ,30,0,3,3,0,
541.21,6015483,449.994975,449.995028,0.052,0.116,C17 H8 N O14   ,17,8,1,14,0,
503.36,4536835,450.010467,450.010284,-0.183,-0.407,C21 H8 N O11   ,21,8,1,11,0,
511.24,7926287,450.031398,450.031413,0.015,0.034,C18 H12 N O13  ,18,12,1,13,0,
419.78,14975523,450.067793,450.067799,0.005,0.011,C19 H16 N O12  ,19,16,1,12,0,
414.64,11317815,450.104248,450.104184,-0.064,-0.141,C20 H20 N O11  ,20,20,1,11,0,
598.10,4074059,450.140590,450.140570,-0.021,-0.046,C21 H24 N O10  ,21,24,1,10,0,
114.11,13014044,450.979083,450.979043,-0.040,-0.088,C17 H7 O15     ,17,7,0,15,0,
292.60,5567525,450.994205,450.994299,0.094,0.209,C21 H7 O12     ,21,7,0,12,0,
64.10,23520304,451.015418,451.015429,0.011,0.024,C18 H11 O14    ,18,11,0,14,0,
601.26,12837945,451.030739,451.030685,-0.054,-0.119,C22 H11 O11    ,22,11,0,11,0,
589.14,3485759,451.041609,451.041918,0.309,0.685,C21 H11 N2 O10 ,21,11,2,10,0,
436.23,62342212,451.051824,451.051814,-0.010,-0.022,C19 H15 O13    ,19,15,0,13,0,
602.49,5594187,451.063265,451.063048,-0.217,-0.482,C18 H15 N2 O12 ,18,15,2,12,0,
670.35,5839950,451.067233,451.067070,-0.162,-0.360,C23 H15 O10    ,23,15,0,10,0,
470.07,51201112,451.088200,451.088200,0.000,0.000,C20 H19 O12    ,20,19,0,12,0,
595.35,7853151,451.099418,451.099433,0.015,0.033,C19 H19 N2 O11 ,19,19,2,11,0,
33.21,33801324,451.124549,451.124585,0.036,0.079,C21 H23 O11    ,21,23,0,11,0,
610.05,3719283,451.135707,451.135819,0.112,0.248,C20 H23 N2 O10 ,20,23,2,10,0,
329.32,21619842,451.160973,451.160971,-0.002,-0.005,C22 H27 O10    ,22,27,0,10,0,
-1000.00,6913174,451.197362,451.197356,-0.006,-0.012,C23 H31 O9     ,23,31,0,9,0,
-1000.00,3347626,451.233819,451.233742,-0.077,-0.171,C24 H35 O8     ,24,35,0,8,0,
438.93,2868303,451.992889,451.992920,0.031,0.068,C17 H10 N O12 S,17,10,1,12,1,
508.50,2868303,451.992889,451.992406,-0.482,-1.067,C30 H2 N3 O S  ,30,2,3,1,1,
523.48,5776993,452.025885,452.025934,0.049,0.108,C21 H10 N O11  ,21,10,1,11,0,
603.35,8369773,452.047017,452.046550,-0.467,-1.032,C31 H6 N3 O2   ,31,6,3,2,0,
624.59,8369773,452.047017,452.047063,0.047,0.103,C18 H14 N O13  ,18,14,1,13,0,
550.73,4482678,452.062391,452.062319,-0.072,-0.160,C22 H14 N O10  ,22,14,1,10,0,
373.31,12822145,452.083381,452.083449,0.067,0.149,C19 H18 N O12  ,19,18,1,12,0,
421.79,12822145,452.083381,452.082936,-0.446,-0.986,C32 H10 N3 O   ,32,10,3,1,0,
409.59,7546518,452.119816,452.119834,0.018,0.039,C20 H22 N O11  ,20,22,1,11,0,
608.82,2856618,452.156323,452.156220,-0.104,-0.229,C21 H26 N O10  ,21,26,1,10,0,
420.66,23562350,452.973574,452.973564,-0.010,-0.023,C20 H5 O13     ,20,5,0,13,0,
648.33,2984059,452.994758,452.994693,-0.065,-0.143,C17 H9 O15     ,17,9,0,15,0,
564.81,18016388,453.009976,453.009949,-0.027,-0.060,C21 H9 O12     ,21,9,0,12,0,
612.38,2851978,453.021056,453.021183,0.126,0.279,C20 H9 N2 O11  ,20,9,2,11,0,
46.07,40601744,453.031082,453.031079,-0.004,-0.008,C18 H13 O14    ,18,13,0,14,0,
591.73,13858967,453.046365,453.046335,-0.030,-0.067,C22 H13 O11    ,22,13,0,11,0,
401.95,55675044,453.067447,453.066951,-0.496,-1.095,C32 H9 N2 O2   ,32,9,2,2,0,
451.89,55675044,453.067447,453.067464,0.017,0.037,C19 H17 O13    ,19,17,0,13,0,
601.23,6467754,453.078691,453.078698,0.006,0.014,C18 H17 N2 O12 ,18,17,2,12,0,
678.83,4982956,453.082706,453.082720,0.014,0.032,C23 H17 O10    ,23,17,0,10,0,
436.70,49268920,453.103823,453.103337,-0.487,-1.074,C33 H13 N2 O   ,33,13,2,1,0,
489.14,49268920,453.103823,453.103850,0.026,0.058,C20 H21 O12    ,20,21,0,12,0,
606.89,5374142,453.115032,453.115083,0.051,0.112,C19 H21 N2 O11 ,19,21,2,11,0,
396.89,34719948,453.140236,453.140235,-0.001,-0.003,C21 H25 O11    ,21,25,0,11,0,
279.55,14731488,453.176619,453.176621,0.002,0.003,C22 H29 O10    ,22,29,0,10,0,
-1000.00,4040948,453.213172,453.213006,-0.166,-0.367,C23 H33 O9     ,23,33,0,9,0,
533.91,5823148,454.005154,454.004685,-0.469,-1.032,C33 N3 O       ,33,0,3,1,0,
575.11,5823148,454.005154,454.005198,0.044,0.098,C20 H8 N O12   ,20,8,1,12,0,
493.18,7920320,454.041545,454.041584,0.039,0.085,C21 H12 N O11  ,21,12,1,11,0,
587.41,9542347,454.062721,454.062713,-0.008,-0.017,C18 H16 N O13  ,18,16,1,13,0,
471.54,9747167,454.099046,454.099099,0.053,0.116,C19 H20 N O12  ,19,20,1,12,0,
507.41,9747167,454.099046,454.098586,-0.460,-1.014,C32 H12 N3 O   ,32,12,3,1,0,
359.45,5020404,454.135586,454.135484,-0.102,-0.224,C20 H24 N O11  ,20,24,1,11,0,
605.56,20262092,454.989213,454.989214,0.001,0.003,C20 H7 O13     ,20,7,0,13,0,
527.59,2712783,454.992805,454.992585,-0.220,-0.484,C17 H11 O13 S  ,17,11,0,13,1,
432.57,9485529,455.010461,455.010343,-0.118,-0.260,C17 H11 O15    ,17,11,0,15,0,
444.94,37162208,455.025598,455.025599,0.001,0.003,C21 H11 O12    ,21,11,0,12,0,
594.39,4312296,455.036926,455.036833,-0.094,-0.206,C20 H11 N2 O11 ,20,11,2,11,0,
491.30,33279212,455.046738,455.046729,-0.010,-0.021,C18 H15 O14    ,18,15,0,14,0,
622.12,11701493,455.061920,455.061985,0.065,0.142,C22 H15 O11    ,22,15,0,11,0,
24.80,51465472,455.083107,455.083114,0.007,0.016,C19 H19 O13    ,19,19,0,13,0,
