mSigma,Observed Intens,Observed m/z,calc. m/z,err mDa,err ppm,sum formula,C,H,N,O,S,
632.50,6302785,481.041162,481.041249,0.087,0.182,C23 H13 O12    ,23,13,0,12,0,
538.40,3304517,481.053981,481.054004,0.023,0.047,C31 H13 O4 S   ,31,13,0,4,1,
557.11,3064902,481.056340,481.056506,0.166,0.345,C27 H13 O9     ,27,13,0,9,0,
561.49,3064902,481.056340,481.055854,-0.486,-1.009,C19 H17 N2 O11 S,19,17,2,11,1,
145.55,23860296,481.062349,481.061866,-0.483,-1.004,C33 H9 N2 O3   ,33,9,2,3,0,
509.34,23860296,481.062349,481.062379,0.030,0.063,C20 H17 O14    ,20,17,0,14,0,
596.56,3697739,481.073597,481.073612,0.015,0.031,C19 H17 N2 O13 ,19,17,2,13,0,
644.03,4061260,481.077583,481.077635,0.052,0.109,C24 H17 O11    ,24,17,0,11,0,
131.59,39973972,481.098787,481.098764,-0.023,-0.047,C21 H21 O13    ,21,21,0,13,0,
459.35,5772372,481.101240,481.101623,0.383,0.796,C31 H17 N2 O2 S,31,17,2,2,1,
576.91,7984214,481.110085,481.109998,-0.087,-0.181,C20 H21 N2 O12 ,20,21,2,12,0,
745.28,4309080,481.113913,481.114020,0.108,0.224,C25 H21 O10    ,25,21,0,10,0,
555.44,6339676,481.126858,481.126775,-0.084,-0.174,C33 H21 O2 S   ,33,21,0,2,1,
104.29,59421788,481.135151,481.135150,-0.002,-0.003,C22 H25 O12    ,22,25,0,12,0,
156.16,59421788,481.135151,481.134637,-0.515,-1.070,C35 H17 N2 O   ,35,17,2,1,0,
470.87,6345823,481.137542,481.138008,0.466,0.969,C32 H21 N2 O S ,32,21,2,1,1,
542.06,7472226,481.146367,481.146383,0.016,0.033,C21 H25 N2 O11 ,21,25,2,11,0,
620.41,4337763,481.150589,481.150406,-0.183,-0.381,C26 H25 O9     ,26,25,0,9,0,
407.54,12543079,481.163493,481.163160,-0.333,-0.692,C34 H25 O S    ,34,25,0,1,1,
141.74,59815016,481.171519,481.171535,0.016,0.033,C23 H29 O11    ,23,29,0,11,0,
669.52,4133996,481.180857,481.180918,0.062,0.128,C34 H25 O3     ,34,25,0,3,0,
607.91,4579438,481.187300,481.186791,-0.509,-1.057,C27 H29 O8     ,27,29,0,8,0,
423.58,13890671,481.190123,481.190163,0.040,0.082,C24 H33 O8 S   ,24,33,0,8,1,
159.34,39482484,481.207978,481.207921,-0.057,-0.118,C24 H33 O10    ,24,33,0,10,0,
653.69,3243129,481.223235,481.223177,-0.058,-0.121,C28 H33 O7     ,28,33,0,7,0,
485.27,2973818,481.226086,481.226548,0.462,0.960,C25 H37 O7 S   ,25,37,0,7,1,
129.20,15357056,481.244383,481.244306,-0.077,-0.160,C25 H37 O9     ,25,37,0,9,0,
385.46,4504715,481.280579,481.280692,0.113,0.235,C26 H41 O8     ,26,41,0,8,0,
604.76,3106170,482.057581,482.057628,0.047,0.098,C19 H16 N O14  ,19,16,1,14,0,
615.18,3106170,482.057581,482.057115,-0.466,-0.967,C32 H8 N3 O3   ,32,8,3,3,0,
456.05,5514623,482.072571,482.072232,-0.339,-0.702,C15 H20 N3 O13 S,15,20,3,13,1,
512.81,5514623,482.072571,482.072884,0.313,0.649,C23 H16 N O11  ,23,16,1,11,0,
648.98,3497344,482.076457,482.076255,-0.202,-0.418,C20 H20 N O11 S,20,20,1,11,1,
555.15,3164546,482.084013,482.084117,0.104,0.216,C22 H16 N3 O10 ,22,16,3,10,0,
454.56,9172357,482.093944,482.093500,-0.444,-0.921,C33 H12 N3 O2  ,33,12,3,2,0,
455.18,9172357,482.093944,482.094013,0.069,0.143,C20 H20 N O13  ,20,20,1,13,0,
553.64,4648334,482.120627,482.120503,-0.124,-0.257,C23 H20 N3 O9  ,23,20,3,9,0,
436.58,12027281,482.130423,482.130399,-0.024,-0.050,C21 H24 N O12  ,21,24,1,12,0,
544.49,5475737,482.156970,482.156888,-0.081,-0.169,C24 H24 N3 O8  ,24,24,3,8,0,
380.93,11699612,482.166844,482.166784,-0.059,-0.123,C22 H28 N O11  ,22,28,1,11,0,
527.83,8529319,482.203187,482.203170,-0.017,-0.035,C23 H32 N O10  ,23,32,1,10,0,
485.09,4783538,482.239657,482.239555,-0.101,-0.210,C24 H36 N O9   ,24,36,1,9,0,
360.57,6266527,483.020456,483.020001,-0.455,-0.942,C35 H3 N2 O2   ,35,3,2,2,0,
553.44,6266527,483.020456,483.020514,0.058,0.120,C22 H11 O13    ,22,11,0,13,0,
418.57,3894943,483.023588,483.023372,-0.216,-0.447,C32 H7 N2 O2 S ,32,7,2,2,1,
473.68,3894943,483.023588,483.023885,0.297,0.615,C19 H15 O13 S  ,19,15,0,13,1,
444.88,12977829,483.041637,483.041130,-0.507,-1.049,C32 H7 N2 O4   ,32,7,2,4,0,
517.75,12977829,483.041637,483.041643,0.006,0.013,C19 H15 O15    ,19,15,0,15,0,
538.29,8439465,483.056927,483.056899,-0.028,-0.057,C23 H15 O12    ,23,15,0,12,0,
508.77,4112042,483.060301,483.060271,-0.030,-0.062,C20 H19 O12 S  ,20,19,0,12,1,
76.82,32061104,483.078065,483.078029,-0.036,-0.075,C20 H19 O14    ,20,19,0,14,0,
631.49,4208305,483.080405,483.080887,0.482,0.998,C30 H15 N2 O3 S,30,15,2,3,1,
580.10,5461683,483.089586,483.089262,-0.324,-0.670,C19 H19 N2 O13 ,19,19,2,13,0,
442.29,8148661,483.093476,483.093285,-0.191,-0.395,C24 H19 O11    ,24,19,0,11,0,
460.09,7937718,483.096605,483.096656,0.051,0.105,C21 H23 O11 S  ,21,23,0,11,1,
591.29,8988344,483.106283,483.106039,-0.243,-0.504,C32 H19 O3 S   ,32,19,0,3,1,
92.54,46102204,483.114402,483.114414,0.012,0.025,C21 H23 O13    ,21,23,0,13,0,
149.12,46102204,483.114402,483.113901,-0.501,-1.037,C34 H15 N2 O2  ,34,15,2,2,0,
538.75,5678782,483.125790,483.125648,-0.142,-0.295,C20 H23 N2 O12 ,20,23,2,12,0,
632.36,7798463,483.129628,483.129671,0.042,0.087,C25 H23 O10    ,25,23,0,10,0,
444.53,8773312,483.132921,483.133042,0.121,0.250,C22 H27 O10 S  ,22,27,0,10,1,
647.35,11622083,483.142708,483.142425,-0.284,-0.587,C33 H23 O2 S   ,33,23,0,2,1,
144.40,51132100,483.150744,483.150800,0.055,0.115,C22 H27 O12    ,22,27,0,12,0,
186.26,51132100,483.150744,483.150287,-0.458,-0.947,C35 H19 N2 O   ,35,19,2,1,0,
542.62,4644553,483.162195,483.162033,-0.161,-0.334,C21 H27 N2 O11 ,21,27,2,11,0,
548.76,9166538,483.166138,483.166056,-0.082,-0.171,C26 H27 O9     ,26,27,0,9,0,
461.43,5668555,483.169253,483.169427,0.174,0.360,C23 H31 O9 S   ,23,31,0,9,1,
296.77,17544910,483.179188,483.178810,-0.378,-0.783,C34 H27 O S    ,34,27,0,1,1,
186.64,41760464,483.187211,483.187185,-0.026,-0.054,C23 H31 O11    ,23,31,0,11,0,
609.88,4600532,483.196861,483.196568,-0.293,-0.606,C34 H27 O3     ,34,27,0,3,0,
608.86,8296149,483.202552,483.202442,-0.111,-0.229,C27 H31 O8     ,27,31,0,8,0,
472.28,9369302,483.205705,483.205813,0.108,0.223,C24 H35 O8 S   ,24,35,0,8,1,
182.28,19502812,483.223603,483.223571,-0.032,-0.067,C24 H35 O10    ,24,35,0,10,0,
558.19,5803744,483.238862,483.238827,-0.035,-0.072,C28 H35 O7     ,28,35,0,7,0,
495.10,3255009,483.242008,483.242198,0.190,0.394,C25 H39 O7 S   ,25,39,0,7,1,
505.94,5103335,483.259836,483.259956,0.121,0.250,C25 H39 O9     ,25,39,0,9,0,
-1000.00,3839729,483.296562,483.296342,-0.220,-0.454,C26 H43 O8     ,26,43,0,8,0,
527.18,5201881,484.073174,484.072765,-0.409,-0.845,C32 H10 N3 O3  ,32,10,3,3,0,
693.15,5201881,484.073174,484.073278,0.104,0.215,C19 H18 N O14  ,19,18,1,14,0,
506.39,5730269,484.088470,484.088534,0.063,0.131,C23 H18 N O11  ,23,18,1,11,0,
673.65,3797982,484.091937,484.091905,-0.032,-0.066,C20 H22 N O11 S,20,22,1,11,1,
541.92,4683744,484.099877,484.099767,-0.110,-0.227,C22 H18 N3 O10 ,22,18,3,10,0,
475.42,9844707,484.109579,484.109663,0.085,0.175,C20 H22 N O13  ,20,22,1,13,0,
553.73,9844707,484.109579,484.109150,-0.428,-0.885,C33 H14 N3 O2  ,33,14,3,2,0,
532.68,4241384,484.124900,484.124919,0.020,0.041,C24 H22 N O10  ,24,22,1,10,0,
563.76,8886251,484.136213,484.136153,-0.060,-0.124,C23 H22 N3 O9  ,23,22,3,9,0,
447.30,12969966,484.146031,484.145536,-0.495,-1.023,C34 H18 N3 O   ,34,18,3,1,0,
482.14,12969966,484.146031,484.146049,0.018,0.037,C21 H26 N O12  ,21,26,1,12,0,
626.24,2971633,484.157685,484.157282,-0.403,-0.832,C20 H26 N3 O11 ,20,26,3,11,0,
527.42,4753395,484.161577,484.161305,-0.272,-0.561,C25 H26 N O9   ,25,26,1,9,0,
551.16,6655990,484.172679,484.172538,-0.141,-0.291,C24 H26 N3 O8  ,24,26,3,8,0,
576.22,5300228,484.218988,484.218820,-0.168,-0.347,C23 H34 N O10  ,23,34,1,10,0,
493.52,3473646,485.020491,485.020256,-0.235,-0.484,C10 H17 N2 O18 S,10,17,2,18,1,
593.18,3473646,485.020491,485.020395,-0.096,-0.199,C31 H5 N2 O5   ,31,5,2,5,0,
683.47,3473646,485.020491,485.020908,0.417,0.859,C18 H13 O16    ,18,13,0,16,0,
285.59,9029874,485.036167,485.036164,-0.003,-0.006,C22 H13 O13    ,22,13,0,13,0,
340.76,9029874,485.036167,485.035651,-0.516,-1.064,C35 H5 N2 O2   ,35,5,2,2,0,
458.81,3494132,485.039461,485.039022,-0.439,-0.905,C32 H9 N2 O2 S ,32,9,2,2,1,
517.68,3494132,485.039461,485.039535,0.074,0.152,C19 H17 O13 S  ,19,17,0,13,1,
127.78,17488120,485.057290,485.057293,0.004,0.007,C19 H17 O15    ,19,17,0,15,0,
151.68,17488120,485.057290,485.056780,-0.509,-1.050,C32 H9 N2 O4   ,32,9,2,4,0,
438.04,3201273,485.059620,485.060152,0.532,1.096,C29 H13 N2 O4 S,29,13,2,4,1,
404.37,10782973,485.072525,485.072036,-0.489,-1.007,C36 H9 N2 O    ,36,9,2,1,0,
521.78,10782973,485.072525,485.072550,0.025,0.051,C23 H17 O12    ,23,17,0,12,0,
558.17,4907262,485.075730,485.075408,-0.322,-0.664,C33 H13 N2 O S ,33,13,2,1,1,
580.39,4907262,485.075730,485.075921,0.191,0.394,C20 H21 O12 S  ,20,21,0,12,1,
454.30,4499712,485.081733,485.081281,-0.452,-0.931,C26 H17 N2 O6 S,26,17,2,6,1,
491.60,4499712,485.081733,485.081794,0.061,0.126,C13 H25 O17 S  ,13,25,0,17,1,
603.81,4499712,485.081733,485.081932,0.200,0.412,C34 H13 O4     ,34,13,0,4,0,
554.18,4126464,485.083690,485.083783,0.093,0.192,C22 H17 N2 O11 ,22,17,2,11,0,
106.96,29948164,485.093703,485.093679,-0.024,-0.050,C20 H21 O14    ,20,21,0,14,0,
627.52,5454084,485.096008,485.096537,0.529,1.091,C30 H17 N2 O3 S,30,17,2,3,1,
488.62,4486405,485.100102,485.100560,0.458,0.945,C35 H17 O S    ,35,17,0,1,1,
544.09,11041032,485.109019,485.108935,-0.084,-0.174,C24 H21 O11    ,24,21,0,11,0,
449.08,7776521,485.112241,485.112306,0.066,0.136,C21 H25 O11 S  ,21,25,0,11,1,
492.92,4299018,485.117765,485.117667,-0.098,-0.202,C27 H21 N2 O5 S,27,21,2,5,1,
531.55,4299018,485.117765,485.118180,0.415,0.855,C14 H29 O16 S  ,14,29,0,16,1,
617.00,5474571,485.119796,485.120168,0.372,0.768,C23 H21 N2 O10 ,23,21,2,10,0,
572.86,9099531,485.122126,485.121689,-0.436,-0.899,C32 H21 O3 S   ,32,21,0,3,1,
172.67,37484812,485.130070,485.129551,-0.519,-1.069,C34 H17 N2 O2  ,34,17,2,2,0,
200.09,37484812,485.130070,485.130064,-0.005,-0.011,C21 H25 O13    ,21,25,0,13,0,
595.23,5392657,485.139493,485.139447,-0.046,-0.094,C32 H21 O5     ,32,21,0,5,0,
551.14,3313937,485.141732,485.141298,-0.435,-0.896,C20 H25 N2 O12 ,20,25,2,12,0,
399.19,12921106,485.145390,485.145321,-0.069,-0.143,C25 H25 O10    ,25,25,0,10,0,
425.29,11688211,485.148564,485.148692,0.128,0.264,C22 H29 O10 S  ,22,29,0,10,1,
581.99,4569366,485.156049,485.156554,0.505,1.042,C24 H25 N2 O9  ,24,25,2,9,0,
459.58,15784214,485.158354,485.158075,-0.279,-0.575,C33 H25 O2 S   ,33,25,0,2,1,
250.03,30751000,485.166390,485.165937,-0.453,-0.933,C35 H21 N2 O   ,35,21,2,1,0,
266.27,30751000,485.166390,485.166450,0.060,0.124,C22 H29 O12    ,22,29,0,12,0,
662.03,5638427,485.175995,485.175833,-0.162,-0.333,C33 H25 O4     ,33,25,0,4,0,
476.50,14125341,485.181696,485.181706,0.010,0.022,C26 H29 O9     ,26,29,0,9,0,
451.38,8849694,485.184888,485.185077,0.190,0.391,C23 H33 O9 S   ,23,33,0,9,1,
563.75,3090720,485.192436,485.192939,0.504,1.039,C25 H29 N2 O8  ,25,29,2,8,0,
405.88,16783648,485.194822,485.194460,-0.362,-0.745,C34 H29 O S    ,34,29,0,1,1,
291.94,17348898,485.202842,485.202835,-0.007,-0.014,C23 H33 O11    ,23,33,0,11,0,
481.15,13605159,485.218141,485.218092,-0.049,-0.102,C27 H33 O8     ,27,33,0,8,0,
412.75,10533160,485.221464,485.221463,-0.001,-0.002,C24 H37 O8 S   ,24,37,0,8,1,
547.79,3010859,485.228965,485.229325,0.360,0.741,C26 H33 N2 O7  ,26,33,2,7,0,
435.16,6281518,485.239350,485.239221,-0.129,-0.265,C24 H37 O10    ,24,37,0,10,0,
480.17,10008882,485.254550,485.254477,-0.073,-0.151,C28 H37 O7     ,28,37,0,7,0,
400.47,5724473,485.278708,485.278978,0.269,0.555,C22 H45 O9 S   ,22,45,0,9,1,
461.49,4337981,485.290965,485.290863,-0.103,-0.211,C29 H41 O6     ,29,41,0,6,0,
-1000.00,3901933,485.902751,485.902978,0.227,0.467,C9 N3 O21      ,9,0,3,21,0,
489.94,4686364,486.068005,486.067799,-0.207,-0.425,C22 H16 N O12  ,22,16,1,12,0,
556.09,4117026,486.088893,486.088415,-0.478,-0.983,C32 H12 N3 O3  ,32,12,3,3,0,
661.21,4117026,486.088893,486.088928,0.035,0.072,C19 H20 N O14  ,19,20,1,14,0,
456.17,6599206,486.104196,486.104184,-0.012,-0.024,C23 H20 N O11  ,23,20,1,11,0,
500.06,3266087,486.107552,486.107555,0.004,0.007,C20 H24 N O11 S,20,24,1,11,1,
533.29,7256617,486.115405,486.115417,0.013,0.026,C22 H20 N3 O10 ,22,20,3,10,0,
521.83,7969324,486.125223,486.124800,-0.422,-0.869,C33 H16 N3 O2  ,33,16,3,2,0,
568.16,7969324,486.125223,486.125313,0.091,0.187,C20 H24 N O13  ,20,24,1,13,0,
527.11,4722225,486.140505,486.140570,0.065,0.134,C24 H24 N O10  ,24,24,1,10,0,
557.11,9521716,486.151837,486.151803,-0.034,-0.071,C23 H24 N3 O9  ,23,24,3,9,0,
549.23,4941371,486.177215,486.176955,-0.260,-0.534,C25 H28 N O9   ,25,28,1,9,0,
557.42,5646910,486.188343,486.188188,-0.154,-0.317,C24 H28 N3 O8  ,24,28,3,8,0,
467.41,5294888,487.015383,487.014916,-0.467,-0.960,C34 H3 N2 O3   ,34,3,2,3,0,
521.51,5294888,487.015383,487.015429,0.046,0.094,C21 H11 O14    ,21,11,0,14,0,
473.83,4315950,487.036227,487.035907,-0.321,-0.658,C10 H19 N2 O18 S,10,19,2,18,1,
585.28,4315950,487.036227,487.036045,-0.182,-0.374,C31 H7 N2 O5   ,31,7,2,5,0,
697.23,4315950,487.036227,487.036558,0.331,0.679,C18 H15 O16    ,18,15,0,16,0,
733.87,3210032,487.042816,487.042431,-0.385,-0.790,C11 H19 O21    ,11,19,0,21,0,
237.23,11475762,487.051733,487.051814,0.082,0.167,C22 H15 O13    ,22,15,0,13,0,
345.02,11475762,487.051733,487.051301,-0.431,-0.886,C35 H7 N2 O2   ,35,7,2,2,0,
464.73,3427123,487.054816,487.054672,-0.144,-0.295,C32 H11 N2 O2 S,32,11,2,2,1,
491.61,3427123,487.054816,487.055185,0.369,0.758,C19 H19 O13 S  ,19,19,0,13,1,
451.45,3514165,487.060769,487.060546,-0.223,-0.458,C25 H15 N2 O7 S,25,15,2,7,1,
503.51,3514165,487.060769,487.061059,0.290,0.596,C12 H23 O18 S  ,12,23,0,18,1,
646.09,3514165,487.060769,487.061197,0.429,0.880,C33 H11 O5     ,33,11,0,5,0,
576.52,3661621,487.063166,487.063048,-0.118,-0.242,C21 H15 N2 O12 ,21,15,2,12,0,
223.58,14580536,487.072885,487.072430,-0.455,-0.934,C32 H11 N2 O4  ,32,11,2,4,0,
262.12,14580536,487.072885,487.072943,0.058,0.120,C19 H19 O15    ,19,19,0,15,0,
530.21,4299578,487.079867,487.079824,-0.042,-0.086,C34 H15 O2 S   ,34,15,0,2,1,
349.80,15473468,487.088219,487.087687,-0.533,-1.093,C36 H11 N2 O   ,36,11,2,1,0,
382.11,15473468,487.088219,487.088200,-0.019,-0.040,C23 H19 O12    ,23,19,0,12,0,
465.52,7746365,487.091450,487.091058,-0.392,-0.805,C33 H15 N2 O S ,33,15,2,1,1,
478.94,7746365,487.091450,487.091571,0.121,0.249,C20 H23 O12 S  ,20,23,0,12,1,
485.66,4749887,487.097832,487.097444,-0.388,-0.797,C13 H27 O17 S  ,13,27,0,17,1,
629.48,4749887,487.097832,487.097583,-0.250,-0.513,C34 H15 O4     ,34,15,0,4,0,
554.10,4807488,487.099011,487.099433,0.422,0.867,C22 H19 N2 O11 ,22,19,2,11,0,
502.41,5786432,487.101440,487.100954,-0.486,-0.998,C31 H19 O4 S   ,31,19,0,4,1,
189.12,18864962,487.109333,487.109329,-0.004,-0.008,C20 H23 O14    ,20,23,0,14,0,
211.51,18864962,487.109333,487.108816,-0.517,-1.061,C33 H15 N2 O3  ,33,15,2,3,0,
634.23,4506436,487.116042,487.116210,0.168,0.346,C35 H19 O S    ,35,19,0,1,1,
153.04,15723334,487.124657,487.124585,-0.072,-0.147,C24 H23 O11    ,24,23,0,11,0,
449.54,11959111,487.127931,487.127956,0.026,0.053,C21 H27 O11 S  ,21,27,0,11,1,
567.79,5421898,487.135722,487.135819,0.097,0.198,C23 H23 N2 O10 ,23,23,2,10,0,
479.17,11189066,487.137778,487.137339,-0.439,-0.901,C32 H23 O3 S   ,32,23,0,3,1,
299.54,19774284,487.145734,487.145201,-0.533,-1.093,C34 H19 N2 O2  ,34,19,2,2,0,
309.06,19774284,487.145734,487.145715,-0.019,-0.040,C21 H27 O13    ,21,27,0,13,0,
660.64,6038351,487.155433,487.155097,-0.335,-0.688,C32 H23 O5     ,32,23,0,5,0,
241.69,23264080,487.160945,487.160971,0.026,0.052,C25 H27 O10    ,25,27,0,10,0,
490.30,10988370,487.164277,487.164342,0.065,0.134,C22 H31 O10 S  ,22,31,0,10,1,
561.87,4870996,487.171964,487.172204,0.240,0.493,C24 H27 N2 O9  ,24,27,2,9,0,
437.83,14965588,487.174060,487.173725,-0.336,-0.689,C33 H27 O2 S   ,33,27,0,2,1,
305.52,13523799,487.182108,487.181587,-0.521,-1.070,C35 H23 N2 O   ,35,23,2,1,0,
377.66,13523799,487.182108,487.182100,-0.008,-0.017,C22 H31 O12    ,22,31,0,12,0,
671.34,5565273,487.191724,487.191483,-0.241,-0.494,C33 H27 O4     ,33,27,0,4,0,
150.13,24066906,487.197353,487.197356,0.003,0.007,C26 H31 O9     ,26,31,0,9,0,
614.12,6476636,487.200557,487.200727,0.170,0.350,C23 H35 O9 S   ,23,35,0,9,1,
460.78,9513822,487.210436,487.210110,-0.326,-0.668,C34 H31 O S    ,34,31,0,1,1,
546.53,7355233,487.218451,487.218486,0.035,0.072,C23 H35 O11    ,23,35,0,11,0,
427.83,19962726,487.233809,487.233742,-0.067,-0.138,C27 H35 O8     ,27,35,0,8,0,
483.97,4192614,487.237077,487.237113,0.035,0.073,C24 H39 O8 S   ,24,39,0,8,1,
545.05,4036458,487.250563,487.250848,0.286,0.586,C19 H39 N2 O12 ,19,39,2,12,0,
403.12,10136431,487.270147,487.270127,-0.019,-0.040,C28 H39 O7     ,28,39,0,7,0,
-1000.00,5729145,487.305420,487.305861,0.441,0.906,C21 H47 N2 O8 S,21,47,2,8,1,
490.15,7914577,488.083471,488.083449,-0.022,-0.046,C22 H18 N O12  ,22,18,1,12,0,
574.42,7914577,488.083471,488.082936,-0.535,-1.097,C35 H10 N3 O   ,35,10,3,1,0,
600.75,8850523,488.119805,488.119834,0.029,0.059,C23 H22 N O11  ,23,22,1,11,0,
644.61,3075164,488.123019,488.123205,0.186,0.381,C20 H26 N O11 S,20,26,1,11,1,
489.72,9833566,488.131084,488.131067,-0.017,-0.034,C22 H22 N3 O10 ,22,22,3,10,0,
455.94,7625829,488.155991,488.155568,-0.423,-0.867,C16 H30 N3 O12 S,16,30,3,12,1,
619.62,7625829,488.155991,488.156220,0.228,0.468,C24 H26 N O10  ,24,26,1,10,0,
675.81,8399976,488.167369,488.167453,0.084,0.172,C23 H26 N3 O9  ,23,26,3,9,0,
495.61,7454036,489.031030,489.030566,-0.464,-0.950,C34 H5 N2 O3   ,34,5,2,3,0,
540.42,7454036,489.031030,489.031079,0.049,0.100,C21 H13 O14    ,21,13,0,14,0,
435.32,2952534,489.039983,489.039810,-0.172,-0.353,C24 H13 N2 O8 S,24,13,2,8,1,
476.35,2952534,489.039983,489.040323,0.341,0.697,C11 H21 O19 S  ,11,21,0,19,1,
608.35,2952534,489.039983,489.040462,0.479,0.980,C32 H9 O6      ,32,9,0,6,0,
486.29,4497753,489.052210,489.051695,-0.515,-1.054,C31 H9 N2 O5   ,31,9,2,5,0,
582.37,4497753,489.052210,489.052208,-0.002,-0.005,C18 H17 O16    ,18,17,0,16,0,
488.99,3421531,489.058813,489.059089,0.276,0.564,C33 H13 O3 S   ,33,13,0,3,1,
144.88,16743773,489.067555,489.067464,-0.091,-0.186,C22 H17 O13    ,22,17,0,13,0,
459.43,4036958,489.070560,489.070322,-0.238,-0.486,C32 H13 N2 O2 S,32,13,2,2,1,
480.21,4036958,489.070560,489.070835,0.275,0.563,C19 H21 O13 S  ,19,21,0,13,1,
451.50,4784480,489.076510,489.076196,-0.315,-0.644,C25 H17 N2 O7 S,25,17,2,7,1,
479.23,4784480,489.076510,489.076709,0.198,0.405,C12 H25 O18 S  ,12,25,0,18,1,
622.68,4784480,489.076510,489.076847,0.337,0.688,C33 H13 O5     ,33,13,0,5,0,
512.50,6532448,489.078665,489.078698,0.032,0.066,C21 H17 N2 O12 ,21,17,2,12,0,
351.35,10333539,489.088555,489.088080,-0.475,-0.971,C32 H13 N2 O4  ,32,13,2,4,0,
433.54,10333539,489.088555,489.088594,0.038,0.078,C19 H21 O15    ,19,21,0,15,0,
459.79,6845797,489.095390,489.095475,0.085,0.173,C34 H17 O2 S   ,34,17,0,2,1,
128.74,19619176,489.103844,489.103850,0.005,0.011,C23 H21 O12    ,23,21,0,12,0,
274.39,19619176,489.103844,489.103337,-0.508,-1.038,C36 H13 N2 O   ,36,13,2,1,0,
419.04,8695144,489.106994,489.106708,-0.286,-0.585,C33 H17 N2 O S ,33,17,2,1,1,
443.17,8695144,489.106994,489.107221,0.227,0.464,C20 H25 O12 S  ,20,25,0,12,1,
550.75,2995561,489.109532,489.109210,-0.322,-0.659,C29 H17 N2 O6  ,29,17,2,6,0,
668.71,2995561,489.109532,489.109723,0.191,0.390,C16 H25 O17    ,16,25,0,17,0,
466.87,3841386,489.112790,489.112581,-0.208,-0.426,C26 H21 N2 O6 S,26,21,2,6,1,
495.29,3841386,489.112790,489.113094,0.305,0.623,C13 H29 O17 S  ,13,29,0,17,1,
588.09,3841386,489.112790,489.113233,0.443,0.906,C34 H17 O4     ,34,17,0,4,0,
543.76,7695722,489.115088,489.115083,-0.005,-0.009,C22 H21 N2 O11 ,22,21,2,11,0,
497.62,6698347,489.116869,489.116604,-0.265,-0.541,C31 H21 O4 S   ,31,21,0,4,1,
428.56,6708589,489.124775,489.124328,-0.448,-0.915,C12 H29 N2 O16 S,12,29,2,16,1,
610.26,6708589,489.124775,489.124466,-0.309,-0.632,C33 H17 N2 O3  ,33,17,2,3,0,
688.23,6708589,489.124775,489.124979,0.204,0.417,C20 H25 O14    ,20,25,0,14,0,
588.23,3996015,489.132074,489.131860,-0.214,-0.437,C35 H21 O S    ,35,21,0,1,1,
572.37,5475696,489.134669,489.134362,-0.307,-0.628,C31 H21 O6     ,31,21,0,6,0,
190.61,27532656,489.140266,489.140235,-0.031,-0.063,C24 H25 O11    ,24,25,0,11,0,
428.07,12074354,489.143382,489.143607,0.224,0.458,C21 H29 O11 S  ,21,29,0,11,1,
548.68,7468404,489.151218,489.151469,0.250,0.512,C23 H25 N2 O10 ,23,25,2,10,0,
463.33,11910516,489.153355,489.152989,-0.366,-0.748,C32 H25 O3 S   ,32,25,0,3,1,
481.60,8105335,489.161324,489.160852,-0.472,-0.965,C34 H21 N2 O2  ,34,21,2,2,0,
615.24,8105335,489.161324,489.161365,0.041,0.084,C21 H29 O13    ,21,29,0,13,0,
642.71,6358393,489.170859,489.170747,-0.112,-0.229,C32 H25 O5     ,32,25,0,5,0,
451.94,35552636,489.176670,489.176621,-0.049,-0.101,C25 H29 O10    ,25,29,0,10,0,
463.24,8500603,489.179771,489.179992,0.221,0.451,C22 H33 O10 S  ,22,33,0,10,1,
485.81,7392638,489.189789,489.189375,-0.414,-0.847,C33 H29 O2 S   ,33,29,0,2,1,
439.42,6018433,489.197726,489.197237,-0.489,-0.999,C35 H25 N2 O   ,35,25,2,1,0,
551.22,6018433,489.197726,489.197750,0.024,0.050,C22 H33 O12    ,22,33,0,12,0,
709.29,3317123,489.207339,489.207133,-0.206,-0.422,C33 H29 O4     ,33,29,0,4,0,
79.19,33095044,489.213028,489.213006,-0.021,-0.044,C26 H33 O9     ,26,33,0,9,0,
489.94,3336326,489.216532,489.216378,-0.155,-0.316,C23 H37 O9 S   ,23,37,0,9,1,
500.51,5391752,489.226058,489.225760,-0.298,-0.609,C34 H33 O S    ,34,33,0,1,1,
68.49,19864974,489.249353,489.249392,0.039,0.079,C27 H37 O8     ,27,37,0,8,0,
287.38,9575832,489.285827,489.285777,-0.050,-0.103,C28 H41 O7     ,28,41,0,7,0,
420.63,3111523,490.045197,490.044955,-0.241,-0.493,C21 H16 N O11 S,21,16,1,11,1,
486.04,5949032,490.062744,490.062713,-0.031,-0.063,C21 H16 N O13  ,21,16,1,13,0,
436.86,7237234,490.098946,490.098447,-0.499,-1.017,C14 H24 N3 O14 S,14,24,3,14,1,
477.58,7237234,490.098946,490.099099,0.153,0.312,C22 H20 N O12  ,22,20,1,12,0,
681.11,7237234,490.098946,490.098586,-0.360,-0.735,C35 H12 N3 O   ,35,12,3,1,0,
589.46,6358645,490.110299,490.110332,0.033,0.068,C21 H20 N3 O11 ,21,20,3,11,0,
532.29,8957563,490.135408,490.135484,0.076,0.156,C23 H24 N O11  ,23,24,1,11,0,
574.98,9113214,490.146652,490.146718,0.066,0.134,C22 H24 N3 O10 ,22,24,3,10,0,
559.28,8392325,490.171887,490.171870,-0.017,-0.036,C24 H28 N O10  ,24,28,1,10,0,
